ddyad,year,atopally,defense,offense,neutral,nonagg,consul,shareob,transyr,bilatno,multino,number,asymm,atopid1,atopid2,atopid3,atopid4,atopid5,atopid6,atopid7,stateA,stateB,version
640002,1971,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1972,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1973,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1974,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1975,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1976,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1977,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1978,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1979,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1980,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1981,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1982,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1983,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1984,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1985,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1986,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1987,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1988,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1989,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1990,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1991,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1992,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1993,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1994,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1995,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1996,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1997,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1998,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,1999,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2000,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2001,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2002,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2003,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2004,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2005,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2006,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2007,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2008,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2009,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2010,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2011,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2012,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2013,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2014,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2015,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2016,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2017,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640002,2018,1,1,0,0,1,1,,0,1,1,2,1,3180,3360,,,,,,640,2,5.1
640020,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,20,5.1
640020,1951,1,1,0,0,1,1,,1,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1952,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1953,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1954,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1955,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1956,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1957,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1958,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1959,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1960,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1961,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1962,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1963,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1964,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1965,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1966,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1967,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1968,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1969,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1970,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1971,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1972,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1973,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1974,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1975,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1976,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1977,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1978,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1979,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1980,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1981,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1982,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1983,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1984,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1985,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1986,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1987,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1988,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1989,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1990,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1991,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1992,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1993,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1994,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1995,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1996,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1997,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1998,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,1999,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2000,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2001,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2002,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2003,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2004,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2005,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2006,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2007,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2008,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2009,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2010,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2011,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2012,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2013,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2014,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2015,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2016,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2017,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640020,2018,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,20,5.1
640040,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,40,5.1
640041,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,41,5.1
640042,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,42,5.1
640070,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,70,5.1
640090,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,90,5.1
640091,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,91,5.1
640092,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,92,5.1
640093,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,93,5.1
640094,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,94,5.1
640095,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,95,5.1
640100,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,100,5.1
640101,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,101,5.1
640130,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,130,5.1
640135,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,135,5.1
640140,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,140,5.1
640145,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,145,5.1
640150,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,150,5.1
640155,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,155,5.1
640165,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,165,5.1
640200,1840,1,0,1,0,0,0,,1,0,1,1,1,1110,,,,,,,640,200,5.1
640200,1854,1,0,0,0,0,1,,1,0,1,1,1,1160,,,,,,,640,200,5.1
640200,1855,1,0,0,0,0,1,,0,0,1,1,1,1160,,,,,,,640,200,5.1
640200,1856,1,0,0,0,0,1,,1,0,1,1,1,1160,,,,,,,640,200,5.1
640200,1878,1,0,0,0,0,0,,1,1,0,1,1,1330,,,,,,,640,200,5.1
640200,1879,1,0,0,0,0,0,,0,1,0,1,1,1330,,,,,,,640,200,5.1
640200,1880,1,0,0,0,0,0,,1,1,0,1,1,1330,,,,,,,640,200,5.1
640200,1937,1,1,0,0,0,0,,1,0,1,1,0,2420,,,,,,,640,200,5.1
640200,1938,1,1,0,0,0,0,,0,0,1,1,0,2420,,,,,,,640,200,5.1
640200,1939,1,1,1,1,0,1,,1,0,2,2,1,2420,2490,,,,,,640,200,5.1
640200,1940,1,1,1,1,0,1,,0,0,1,1,1,2490,,,,,,,640,200,5.1
640200,1941,1,1,1,1,0,1,,0,0,1,1,1,2490,,,,,,,640,200,5.1
640200,1942,1,1,1,1,0,1,,0,0,1,1,1,2490,,,,,,,640,200,5.1
640200,1943,1,1,1,1,0,1,,0,0,1,1,1,2490,,,,,,,640,200,5.1
640200,1944,1,1,1,1,0,1,,0,0,1,1,1,2490,,,,,,,640,200,5.1
640200,1945,1,1,1,1,0,1,,1,0,2,2,1,2490,2550,,,,,,640,200,5.1
640200,1951,1,1,0,0,1,1,,1,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1952,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1953,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1954,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1955,1,1,0,0,1,1,,1,0,2,2,0,3180,3275,,,,,,640,200,5.1
640200,1956,1,1,0,0,1,1,,0,0,2,2,0,3180,3275,,,,,,640,200,5.1
640200,1957,1,1,0,0,1,1,,0,0,2,2,0,3180,3275,,,,,,640,200,5.1
640200,1958,1,1,0,0,1,1,,0,0,2,2,0,3180,3275,,,,,,640,200,5.1
640200,1959,1,1,0,0,1,1,,0,0,2,2,0,3180,3275,,,,,,640,200,5.1
640200,1960,1,1,0,0,1,1,,1,0,3,3,1,3180,3275,3405,,,,,640,200,5.1
640200,1961,1,1,0,0,1,1,,0,0,3,3,1,3180,3275,3405,,,,,640,200,5.1
640200,1962,1,1,0,0,1,1,,0,0,3,3,1,3180,3275,3405,,,,,640,200,5.1
640200,1963,1,1,0,0,1,1,,0,0,3,3,1,3180,3275,3405,,,,,640,200,5.1
640200,1964,1,1,0,0,1,1,,0,0,3,3,1,3180,3275,3405,,,,,640,200,5.1
640200,1965,1,1,0,0,1,1,,0,0,3,3,1,3180,3275,3405,,,,,640,200,5.1
640200,1966,1,1,0,0,1,1,,0,0,3,3,1,3180,3275,3405,,,,,640,200,5.1
640200,1967,1,1,0,0,1,1,,0,0,3,3,1,3180,3275,3405,,,,,640,200,5.1
640200,1968,1,1,0,0,1,1,,0,0,3,3,1,3180,3275,3405,,,,,640,200,5.1
640200,1969,1,1,0,0,1,1,,0,0,3,3,1,3180,3275,3405,,,,,640,200,5.1
640200,1970,1,1,0,0,1,1,,0,0,3,3,1,3180,3275,3405,,,,,640,200,5.1
640200,1971,1,1,0,0,1,1,,0,0,3,3,1,3180,3275,3405,,,,,640,200,5.1
640200,1972,1,1,0,0,1,1,,0,0,3,3,1,3180,3275,3405,,,,,640,200,5.1
640200,1973,1,1,0,0,1,1,,0,0,3,3,1,3180,3275,3405,,,,,640,200,5.1
640200,1974,1,1,0,0,1,1,,1,0,3,3,1,3180,3275,3405,,,,,640,200,5.1
640200,1975,1,1,0,0,1,1,,0,0,2,2,0,3180,3275,,,,,,640,200,5.1
640200,1976,1,1,0,0,1,1,,0,0,2,2,0,3180,3275,,,,,,640,200,5.1
640200,1977,1,1,0,0,1,1,,0,0,2,2,0,3180,3275,,,,,,640,200,5.1
640200,1978,1,1,0,0,1,1,,0,0,2,2,0,3180,3275,,,,,,640,200,5.1
640200,1979,1,1,0,0,1,1,,1,0,2,2,0,3180,3275,,,,,,640,200,5.1
640200,1980,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1981,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1982,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1983,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1984,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1985,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1986,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1987,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1988,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1989,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1990,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1991,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1992,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1993,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1994,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1995,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1996,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1997,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1998,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,1999,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2000,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2001,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2002,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2003,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2004,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2005,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2006,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2007,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2008,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2009,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2010,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2011,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2012,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2013,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2014,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2015,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2016,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2017,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640200,2018,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,200,5.1
640210,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,210,5.1
640210,1951,1,1,0,0,1,1,,1,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1952,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1953,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1954,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1955,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1956,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1957,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1958,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1959,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1960,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1961,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1962,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1963,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1964,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1965,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1966,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1967,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1968,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1969,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1970,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1971,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1972,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1973,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1974,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1975,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1976,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1977,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1978,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1979,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1980,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1981,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1982,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1983,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1984,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1985,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1986,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1987,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1988,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1989,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1990,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1991,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1992,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1993,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1994,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1995,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1996,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1997,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1998,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,1999,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2000,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2001,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2002,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2003,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2004,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2005,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2006,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2007,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2008,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2009,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2010,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2011,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2012,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2013,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2014,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2015,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2016,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2017,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640210,2018,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,210,5.1
640211,1945,1,1,1,0,0,0,,1,0,1,1,0,2550,,,,,,,640,211,5.1
640211,1951,1,1,0,0,1,1,,1,0,1,1,0,3180,,,,,,,640,211,5.1
640211,1952,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,211,5.1
640211,1953,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,211,5.1
640211,1954,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,211,5.1
640211,1955,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,211,5.1
640211,1956,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,211,5.1
640211,1957,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,211,5.1
640211,1958,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,640,211,5.1
