CafFob,value,status,year,importerLabel,exporterLabel
FromExporter,0,imputed zero,1847,St. Barthelemy,Papal States
FromExporter,0,imputed zero,1847,St. Barthelemy,People's Republic of China (China)
FromExporter,0,imputed zero,1847,St. Barthelemy,Peru
FromExporter,0,imputed zero,1847,St. Barthelemy,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,St. Barthelemy,Russia (USSR)
FromExporter,0,imputed zero,1847,St. Barthelemy,Senegal
FromExporter,0,imputed zero,1847,St. Barthelemy,Shangai
FromExporter,0,imputed zero,1847,St. Barthelemy,Sierra Leone
FromExporter,0,imputed zero,1847,St. Barthelemy,South Australia
FromExporter,0,imputed zero,1847,St. Barthelemy,St. Pierre and Miquelon
FromExporter,0,imputed zero,1847,St. Barthelemy,Sweden
FromExporter,0,imputed zero,1847,St. Barthelemy,Tuscany
FromExporter,0,imputed zero,1847,St. Barthelemy,United Kingdom
FromExporter,23185.102,ok,1847,St. Barthelemy,United States of America
FromExporter,0,imputed zero,1847,St. Barthelemy,Windward Is.
FromExporter,0,imputed zero,1847,St. Helena,Bahamas
FromExporter,0,imputed zero,1847,St. Helena,Belgium
FromExporter,0,imputed zero,1847,St. Helena,Bermuda
FromExporter,0,imputed zero,1847,St. Helena,Bremen
FromExporter,14079,ok,1847,St. Helena,Cape Colony (Cape of Good Hope)
FromExporter,,unknown despite gravity,1847,St. Helena,Chile
FromExporter,0,imputed zero,1847,St. Helena,Cuba
FromExporter,0,imputed zero,1847,St. Helena,Dominica
FromExporter,0,imputed zero,1847,St. Helena,Ecuador
FromExporter,0,imputed zero,1847,St. Helena,France
FromExporter,0,imputed zero,1847,St. Helena,French Guiana
FromExporter,0,imputed zero,1847,St. Helena,French India
FromExporter,,unknown despite gravity,1847,St. Helena,Gambia
FromExporter,0,imputed zero,1847,St. Helena,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,St. Helena,Greece
FromExporter,0,imputed zero,1847,St. Helena,Guadeloupe
FromExporter,0,imputed zero,1847,St. Helena,Hamburg
FromExporter,34721,ok,1847,St. Helena,India
FromExporter,0,imputed zero,1847,St. Helena,Leeward Is.
FromExporter,0,imputed zero,1847,St. Helena,Martinique
FromExporter,0,imputed zero,1847,St. Helena,Moldavia
FromExporter,0,imputed zero,1847,St. Helena,Netherlands
FromExporter,,unknown despite gravity,1847,St. Helena,New South Wales
FromExporter,0,imputed zero,1847,St. Helena,Papal States
FromExporter,0,imputed zero,1847,St. Helena,People's Republic of China (China)
FromExporter,0,imputed zero,1847,St. Helena,Peru
FromExporter,0,imputed zero,1847,St. Helena,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,St. Helena,Russia (USSR)
FromExporter,0,imputed zero,1847,St. Helena,Senegal
FromExporter,0,imputed zero,1847,St. Helena,Shangai
FromExporter,,unknown despite gravity,1847,St. Helena,Sierra Leone
FromExporter,,unknown despite gravity,1847,St. Helena,South Australia
FromExporter,0,imputed zero,1847,St. Helena,St. Pierre and Miquelon
FromExporter,0,imputed zero,1847,St. Helena,Sweden
FromExporter,0,imputed zero,1847,St. Helena,Tuscany
FromExporter,29977.621,ok,1847,St. Helena,United Kingdom
FromExporter,0,imputed zero,1847,St. Helena,United States of America
FromExporter,0,imputed zero,1847,St. Helena,Windward Is.
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Bahamas
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Belgium
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Bermuda
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Bremen
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Cape Colony (Cape of Good Hope)
FromExporter,,unknown despite gravity,1847,St. Pierre and Miquelon,Chile
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Cuba
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Dominica
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Ecuador
FromExporter,287277.16,ok,1847,St. Pierre and Miquelon,France
FromExporter,,unknown despite gravity,1847,St. Pierre and Miquelon,French Guiana
FromExporter,,unknown despite gravity,1847,St. Pierre and Miquelon,French India
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Gambia
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Greece
FromExporter,,unknown despite gravity,1847,St. Pierre and Miquelon,Guadeloupe
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Hamburg
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,India
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Leeward Is.
FromExporter,,unknown despite gravity,1847,St. Pierre and Miquelon,Martinique
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Moldavia
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Netherlands
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,New South Wales
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Papal States
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,People's Republic of China (China)
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Peru
FromExporter,,unknown despite gravity,1847,St. Pierre and Miquelon,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Russia (USSR)
FromExporter,,unknown despite gravity,1847,St. Pierre and Miquelon,Senegal
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Shangai
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Sierra Leone
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,South Australia
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Sweden
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Tuscany
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,United Kingdom
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,United States of America
FromExporter,0,imputed zero,1847,St. Pierre and Miquelon,Windward Is.
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Bahamas
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Belgium
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Bermuda
FromExporter,,unknown despite gravity,1847,Surinam (Dutch Guiana),Bremen
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Chile
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Cuba
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Dominica
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Ecuador
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),France
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),French Guiana
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),French India
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Gambia
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Greece
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Guadeloupe
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Hamburg
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),India
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Leeward Is.
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Martinique
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Moldavia
FromExporter,118727.72,ok,1847,Surinam (Dutch Guiana),Netherlands
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),New South Wales
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Papal States
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),People's Republic of China (China)
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Peru
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Russia (USSR)
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Senegal
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Shangai
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Sierra Leone
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),South Australia
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),St. Pierre and Miquelon
FromExporter,,unknown despite gravity,1847,Surinam (Dutch Guiana),Sweden
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Tuscany
FromExporter,1466,ok,1847,Surinam (Dutch Guiana),United Kingdom
FromExporter,9235.1123,ok,1847,Surinam (Dutch Guiana),United States of America
FromExporter,0,imputed zero,1847,Surinam (Dutch Guiana),Windward Is.
FromExporter,0,imputed zero,1847,Sweden,Bahamas
FromExporter,20964.02,ok thanks to gravity,1847,Sweden,Belgium
FromExporter,0,imputed zero,1847,Sweden,Bermuda
FromExporter,26846.104,ok thanks to gravity,1847,Sweden,Bremen
FromExporter,0,imputed zero,1847,Sweden,Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1847,Sweden,Chile
FromExporter,19741.338,ok thanks to gravity,1847,Sweden,Cuba
FromExporter,0,imputed zero,1847,Sweden,Dominica
FromExporter,0,imputed zero,1847,Sweden,Ecuador
FromExporter,35417.734,ok,1847,Sweden,France
FromExporter,0,imputed zero,1847,Sweden,French Guiana
FromExporter,0,imputed zero,1847,Sweden,French India
FromExporter,0,imputed zero,1847,Sweden,Gambia
FromExporter,0,imputed zero,1847,Sweden,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Sweden,Greece
FromExporter,0,imputed zero,1847,Sweden,Guadeloupe
FromExporter,167166.55,ok,1847,Sweden,Hamburg
FromExporter,0,imputed zero,1847,Sweden,India
FromExporter,0,imputed zero,1847,Sweden,Leeward Is.
FromExporter,0,imputed zero,1847,Sweden,Martinique
FromExporter,0,imputed zero,1847,Sweden,Moldavia
FromExporter,14389.022,ok,1847,Sweden,Netherlands
FromExporter,0,imputed zero,1847,Sweden,New South Wales
FromExporter,0,imputed zero,1847,Sweden,Papal States
FromExporter,0,imputed zero,1847,Sweden,People's Republic of China (China)
FromExporter,0,imputed zero,1847,Sweden,Peru
FromExporter,0,imputed zero,1847,Sweden,Reunion (Bourbon I.)
FromExporter,204671.98,ok,1847,Sweden,Russia (USSR)
FromExporter,0,imputed zero,1847,Sweden,Senegal
FromExporter,0,imputed zero,1847,Sweden,Shangai
FromExporter,0,imputed zero,1847,Sweden,Sierra Leone
FromExporter,0,imputed zero,1847,Sweden,South Australia
FromExporter,0,imputed zero,1847,Sweden,St. Pierre and Miquelon
FromExporter,0,imputed zero,1847,Sweden,Tuscany
FromExporter,179367,ok,1847,Sweden,United Kingdom
FromExporter,46098.223,ok thanks to gravity,1847,Sweden,United States of America
FromExporter,0,imputed zero,1847,Sweden,Windward Is.
FromExporter,0,imputed zero,1847,Switzerland,Bahamas
FromExporter,20584.461,ok,1847,Switzerland,Belgium
FromExporter,0,imputed zero,1847,Switzerland,Bermuda
FromExporter,10743.379,ok,1847,Switzerland,Bremen
FromExporter,0,imputed zero,1847,Switzerland,Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1847,Switzerland,Chile
FromExporter,0,imputed zero,1847,Switzerland,Cuba
FromExporter,0,imputed zero,1847,Switzerland,Dominica
FromExporter,0,imputed zero,1847,Switzerland,Ecuador
FromExporter,1341938.5,ok,1847,Switzerland,France
FromExporter,0,imputed zero,1847,Switzerland,French Guiana
FromExporter,0,imputed zero,1847,Switzerland,French India
FromExporter,0,imputed zero,1847,Switzerland,Gambia
FromExporter,0,imputed zero,1847,Switzerland,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Switzerland,Greece
FromExporter,0,imputed zero,1847,Switzerland,Guadeloupe
FromExporter,0,imputed zero,1847,Switzerland,Hamburg
FromExporter,0,imputed zero,1847,Switzerland,India
FromExporter,0,imputed zero,1847,Switzerland,Leeward Is.
FromExporter,0,imputed zero,1847,Switzerland,Martinique
FromExporter,0,imputed zero,1847,Switzerland,Moldavia
FromExporter,0,imputed zero,1847,Switzerland,Netherlands
FromExporter,0,imputed zero,1847,Switzerland,New South Wales
FromExporter,0,imputed zero,1847,Switzerland,Papal States
FromExporter,0,imputed zero,1847,Switzerland,People's Republic of China (China)
FromExporter,0,imputed zero,1847,Switzerland,Peru
FromExporter,0,imputed zero,1847,Switzerland,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Switzerland,Russia (USSR)
FromExporter,0,imputed zero,1847,Switzerland,Senegal
FromExporter,0,imputed zero,1847,Switzerland,Shangai
FromExporter,0,imputed zero,1847,Switzerland,Sierra Leone
FromExporter,0,imputed zero,1847,Switzerland,South Australia
FromExporter,0,imputed zero,1847,Switzerland,St. Pierre and Miquelon
FromExporter,0,imputed zero,1847,Switzerland,Sweden
FromExporter,19676.518,ok,1847,Switzerland,Tuscany
FromExporter,0,imputed zero,1847,Switzerland,United Kingdom
FromExporter,0,imputed zero,1847,Switzerland,United States of America
FromExporter,0,imputed zero,1847,Switzerland,Windward Is.
FromExporter,0,imputed zero,1847,Tasmania,Bahamas
FromExporter,0,imputed zero,1847,Tasmania,Belgium
FromExporter,0,imputed zero,1847,Tasmania,Bermuda
FromExporter,2838.7058,ok thanks to gravity,1847,Tasmania,Bremen
FromExporter,2268,ok,1847,Tasmania,Cape Colony (Cape of Good Hope)
FromExporter,,unknown despite gravity,1847,Tasmania,Chile
FromExporter,0,imputed zero,1847,Tasmania,Cuba
FromExporter,0,imputed zero,1847,Tasmania,Dominica
FromExporter,0,imputed zero,1847,Tasmania,Ecuador
FromExporter,0,imputed zero,1847,Tasmania,France
FromExporter,0,imputed zero,1847,Tasmania,French Guiana
FromExporter,0,imputed zero,1847,Tasmania,French India
FromExporter,,unknown despite gravity,1847,Tasmania,Gambia
FromExporter,0,imputed zero,1847,Tasmania,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Tasmania,Greece
FromExporter,0,imputed zero,1847,Tasmania,Guadeloupe
FromExporter,0,imputed zero,1847,Tasmania,Hamburg
FromExporter,0,imputed zero,1847,Tasmania,India
FromExporter,0,imputed zero,1847,Tasmania,Leeward Is.
FromExporter,0,imputed zero,1847,Tasmania,Martinique
FromExporter,0,imputed zero,1847,Tasmania,Moldavia
FromExporter,0,imputed zero,1847,Tasmania,Netherlands
FromExporter,,unknown despite gravity,1847,Tasmania,New South Wales
FromExporter,0,imputed zero,1847,Tasmania,Papal States
FromExporter,0,imputed zero,1847,Tasmania,People's Republic of China (China)
FromExporter,0,imputed zero,1847,Tasmania,Peru
FromExporter,0,imputed zero,1847,Tasmania,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Tasmania,Russia (USSR)
FromExporter,0,imputed zero,1847,Tasmania,Senegal
FromExporter,0,imputed zero,1847,Tasmania,Shangai
FromExporter,,unknown despite gravity,1847,Tasmania,Sierra Leone
FromExporter,,unknown despite gravity,1847,Tasmania,South Australia
FromExporter,0,imputed zero,1847,Tasmania,St. Pierre and Miquelon
FromExporter,0,imputed zero,1847,Tasmania,Sweden
FromExporter,0,imputed zero,1847,Tasmania,Tuscany
FromExporter,299377.16,ok,1847,Tasmania,United Kingdom
FromExporter,2803.7595,ok thanks to gravity,1847,Tasmania,United States of America
FromExporter,0,imputed zero,1847,Tasmania,Windward Is.
FromExporter,0,imputed zero,1847,Thailand (Siam),Bahamas
FromExporter,0,imputed zero,1847,Thailand (Siam),Belgium
FromExporter,0,imputed zero,1847,Thailand (Siam),Bermuda
FromExporter,0,imputed zero,1847,Thailand (Siam),Bremen
FromExporter,0,imputed zero,1847,Thailand (Siam),Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1847,Thailand (Siam),Chile
FromExporter,0,imputed zero,1847,Thailand (Siam),Cuba
FromExporter,0,imputed zero,1847,Thailand (Siam),Dominica
FromExporter,0,imputed zero,1847,Thailand (Siam),Ecuador
FromExporter,0,imputed zero,1847,Thailand (Siam),France
FromExporter,0,imputed zero,1847,Thailand (Siam),French Guiana
FromExporter,0,imputed zero,1847,Thailand (Siam),French India
FromExporter,0,imputed zero,1847,Thailand (Siam),Gambia
FromExporter,0,imputed zero,1847,Thailand (Siam),Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Thailand (Siam),Greece
FromExporter,0,imputed zero,1847,Thailand (Siam),Guadeloupe
FromExporter,0,imputed zero,1847,Thailand (Siam),Hamburg
FromExporter,,unknown despite gravity,1847,Thailand (Siam),India
FromExporter,0,imputed zero,1847,Thailand (Siam),Leeward Is.
FromExporter,0,imputed zero,1847,Thailand (Siam),Martinique
FromExporter,0,imputed zero,1847,Thailand (Siam),Moldavia
FromExporter,0,imputed zero,1847,Thailand (Siam),Netherlands
FromExporter,0,imputed zero,1847,Thailand (Siam),New South Wales
FromExporter,0,imputed zero,1847,Thailand (Siam),Papal States
FromExporter,0,imputed zero,1847,Thailand (Siam),People's Republic of China (China)
FromExporter,0,imputed zero,1847,Thailand (Siam),Peru
FromExporter,0,imputed zero,1847,Thailand (Siam),Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Thailand (Siam),Russia (USSR)
FromExporter,0,imputed zero,1847,Thailand (Siam),Senegal
FromExporter,0,imputed zero,1847,Thailand (Siam),Shangai
FromExporter,0,imputed zero,1847,Thailand (Siam),Sierra Leone
FromExporter,0,imputed zero,1847,Thailand (Siam),South Australia
FromExporter,0,imputed zero,1847,Thailand (Siam),St. Pierre and Miquelon
FromExporter,0,imputed zero,1847,Thailand (Siam),Sweden
FromExporter,0,imputed zero,1847,Thailand (Siam),Tuscany
FromExporter,0,imputed zero,1847,Thailand (Siam),United Kingdom
FromExporter,0,imputed zero,1847,Thailand (Siam),United States of America
FromExporter,0,imputed zero,1847,Thailand (Siam),Windward Is.
FromExporter,,unknown despite gravity,1847,Trinidad,Bahamas
FromExporter,0,imputed zero,1847,Trinidad,Belgium
FromExporter,,unknown despite gravity,1847,Trinidad,Bermuda
FromExporter,0,imputed zero,1847,Trinidad,Bremen
FromExporter,0,imputed zero,1847,Trinidad,Cape Colony (Cape of Good Hope)
FromExporter,,unknown despite gravity,1847,Trinidad,Chile
FromExporter,0,imputed zero,1847,Trinidad,Cuba
FromExporter,,unknown despite gravity,1847,Trinidad,Dominica
FromExporter,0,imputed zero,1847,Trinidad,Ecuador
FromExporter,,unknown despite gravity,1847,Trinidad,France
FromExporter,0,imputed zero,1847,Trinidad,French Guiana
FromExporter,0,imputed zero,1847,Trinidad,French India
FromExporter,,unknown despite gravity,1847,Trinidad,Gambia
FromExporter,0,imputed zero,1847,Trinidad,Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Trinidad,Greece
FromExporter,0,imputed zero,1847,Trinidad,Guadeloupe
FromExporter,0,imputed zero,1847,Trinidad,Hamburg
FromExporter,,unknown despite gravity,1847,Trinidad,India
FromExporter,,unknown despite gravity,1847,Trinidad,Leeward Is.
FromExporter,0,imputed zero,1847,Trinidad,Martinique
FromExporter,0,imputed zero,1847,Trinidad,Moldavia
FromExporter,0,imputed zero,1847,Trinidad,Netherlands
FromExporter,,unknown despite gravity,1847,Trinidad,New South Wales
FromExporter,0,imputed zero,1847,Trinidad,Papal States
FromExporter,0,imputed zero,1847,Trinidad,People's Republic of China (China)
FromExporter,0,imputed zero,1847,Trinidad,Peru
FromExporter,0,imputed zero,1847,Trinidad,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Trinidad,Russia (USSR)
FromExporter,0,imputed zero,1847,Trinidad,Senegal
FromExporter,0,imputed zero,1847,Trinidad,Shangai
FromExporter,,unknown despite gravity,1847,Trinidad,Sierra Leone
FromExporter,,unknown despite gravity,1847,Trinidad,South Australia
FromExporter,0,imputed zero,1847,Trinidad,St. Pierre and Miquelon
FromExporter,0,imputed zero,1847,Trinidad,Sweden
FromExporter,0,imputed zero,1847,Trinidad,Tuscany
FromExporter,,unknown despite gravity,1847,Trinidad,United Kingdom
FromExporter,,unknown despite gravity,1847,Trinidad,United States of America
FromExporter,,unknown despite gravity,1847,Trinidad,Windward Is.
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Bahamas
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Belgium
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Bermuda
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Bremen
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Chile
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Cuba
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Dominica
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Ecuador
FromExporter,,unknown despite gravity,1847,Tunisia (Regency of Tunis),France
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),French Guiana
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),French India
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Gambia
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Ghana (Gold Coast)
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Greece
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Guadeloupe
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Hamburg
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),India
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Leeward Is.
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Martinique
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Moldavia
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Netherlands
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),New South Wales
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Papal States
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),People's Republic of China (China)
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Peru
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Reunion (Bourbon I.)
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Russia (USSR)
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Senegal
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Shangai
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Sierra Leone
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),South Australia
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),St. Pierre and Miquelon
FromExporter,,unknown despite gravity,1847,Tunisia (Regency of Tunis),Sweden
FromExporter,,unknown despite gravity,1847,Tunisia (Regency of Tunis),Tuscany
FromExporter,,unknown despite gravity,1847,Tunisia (Regency of Tunis),United Kingdom
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),United States of America
FromExporter,0,imputed zero,1847,Tunisia (Regency of Tunis),Windward Is.
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Bahamas
FromExporter,78282.742,ok,1847,Turkey (Ottoman Empire),Belgium
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Bermuda
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Bremen
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Chile
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Cuba
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Dominica
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Ecuador
FromExporter,507654.16,ok,1847,Turkey (Ottoman Empire),France
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),French Guiana
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),French India
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Gambia
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Ghana (Gold Coast)
FromExporter,30262.484,ok,1847,Turkey (Ottoman Empire),Greece
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Guadeloupe
FromExporter,74.128983,ok,1847,Turkey (Ottoman Empire),Hamburg
FromExporter,,unknown despite gravity,1847,Turkey (Ottoman Empire),India
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Leeward Is.
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Martinique
FromExporter,102672.07,ok,1847,Turkey (Ottoman Empire),Moldavia
FromExporter,142757.23,ok,1847,Turkey (Ottoman Empire),Netherlands
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),New South Wales
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Papal States
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),People's Republic of China (China)
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Peru
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Reunion (Bourbon I.)
FromExporter,1083620.3,ok,1847,Turkey (Ottoman Empire),Russia (USSR)
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Senegal
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Shangai
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Sierra Leone
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),South Australia
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),St. Pierre and Miquelon
FromExporter,,unknown despite gravity,1847,Turkey (Ottoman Empire),Sweden
FromExporter,,unknown despite gravity,1847,Turkey (Ottoman Empire),Tuscany
FromExporter,2778734,ok,1847,Turkey (Ottoman Empire),United Kingdom
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),United States of America
FromExporter,0,imputed zero,1847,Turkey (Ottoman Empire),Windward Is.
FromExporter,0,imputed zero,1847,Tuscany,Bahamas
FromExporter,,unknown despite gravity,1847,Tuscany,Belgium
FromExporter,0,imputed zero,1847,Tuscany,Bermuda
FromExporter,0,imputed zero,1847,Tuscany,Bremen
FromExporter,0,imputed zero,1847,Tuscany,Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1847,Tuscany,Chile
FromExporter,,unknown despite gravity,1847,Tuscany,Cuba
FromExporter,0,imputed zero,1847,Tuscany,Dominica
FromExporter,0,imputed zero,1847,Tuscany,Ecuador
FromExporter,,unknown despite gravity,1847,Tuscany,France
FromExporter,0,imputed zero,1847,Tuscany,French Guiana
FromExporter,0,imputed zero,1847,Tuscany,French India
FromExporter,0,imputed zero,1847,Tuscany,Gambia
FromExporter,0,imputed zero,1847,Tuscany,Ghana (Gold Coast)
FromExporter,629.64856,ok,1847,Tuscany,Greece
FromExporter,0,imputed zero,1847,Tuscany,Guadeloupe
FromExporter,,unknown despite gravity,1847,Tuscany,Hamburg
FromExporter,0,imputed zero,1847,Tuscany,India
FromExporter,0,imputed zero,1847,Tuscany,Leeward Is.
FromExporter,0,imputed zero,1847,Tuscany,Martinique
FromExporter,0,imputed zero,1847,Tuscany,Moldavia
FromExporter,66431.477,ok,1847,Tuscany,Netherlands
FromExporter,0,imputed zero,1847,Tuscany,New South Wales
FromExporter,0,imputed zero,1847,Tuscany,Papal States
FromExporter,0,imputed zero,1847,Tuscany,People's Republic of China (China)
FromExporter,,unknown despite gravity,1847,Tuscany,Peru
FromExporter,0,imputed zero,1847,Tuscany,Reunion (Bourbon I.)
FromExporter,402984.38,ok,1847,Tuscany,Russia (USSR)
FromExporter,0,imputed zero,1847,Tuscany,Senegal
FromExporter,0,imputed zero,1847,Tuscany,Shangai
