CafFob,value,status,year,importerLabel,exporterLabel
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Chile
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Dominica
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Falkland Is.
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),France
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),French Guiana
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),French India
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Greece
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Guadeloupe
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Guyana (British Guiana)
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Haiti
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),India
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Italy
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Jamaica
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Leeward Is.
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Malta
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Martinique
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Mauritius
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Natal
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Netherlands
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),New South Wales
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),New Zealand
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Newfoundland and Labrador (Newfoundland)
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Norway
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),People's Republic of China (China)
FromExporter,,unknown despite gravity,1869,Mozambique (Portuguese East Africa),Portugal
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Prince Edward Is.
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Queensland
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Reunion (Bourbon I.)
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Russia (USSR)
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Senegal
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Sierra Leone
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),South Australia
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Spain
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Sri Lanka (Ceylon)
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),St. Helena
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),St. Pierre and Miquelon
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Straits Settlements
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Sweden
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Tasmania
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Trinidad
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Turks and Caicos Is.
FromExporter,17327,ok,1869,Mozambique (Portuguese East Africa),United Kingdom
FromExporter,,unknown despite gravity,1869,Mozambique (Portuguese East Africa),United States of America
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Uruguay
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Victoria
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Western Australia
FromExporter,0,imputed zero,1869,Mozambique (Portuguese East Africa),Windward Is.
FromExporter,0,imputed zero,1869,Myanmar (Burma),Aden
FromExporter,0,imputed zero,1869,Myanmar (Burma),Algeria (Regency of Algiers)
FromExporter,0,imputed zero,1869,Myanmar (Burma),Argentina (La Plata)
FromExporter,0,imputed zero,1869,Myanmar (Burma),Austria-Hungary (Austrian Empire)
FromExporter,0,imputed zero,1869,Myanmar (Burma),Bahamas
FromExporter,0,imputed zero,1869,Myanmar (Burma),Belgium
FromExporter,0,imputed zero,1869,Myanmar (Burma),Belize (British Honduras)
FromExporter,0,imputed zero,1869,Myanmar (Burma),Bermuda
FromExporter,0,imputed zero,1869,Myanmar (Burma),Brazil
FromExporter,0,imputed zero,1869,Myanmar (Burma),British Columbia
FromExporter,0,imputed zero,1869,Myanmar (Burma),Canada (Province of Canada)
FromExporter,131,ok,1869,Myanmar (Burma),Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1869,Myanmar (Burma),Chile
FromExporter,0,imputed zero,1869,Myanmar (Burma),Dominica
FromExporter,0,imputed zero,1869,Myanmar (Burma),Falkland Is.
FromExporter,0,imputed zero,1869,Myanmar (Burma),France
FromExporter,0,imputed zero,1869,Myanmar (Burma),French Guiana
FromExporter,0,imputed zero,1869,Myanmar (Burma),French India
FromExporter,0,imputed zero,1869,Myanmar (Burma),Greece
FromExporter,0,imputed zero,1869,Myanmar (Burma),Guadeloupe
FromExporter,0,imputed zero,1869,Myanmar (Burma),Guyana (British Guiana)
FromExporter,0,imputed zero,1869,Myanmar (Burma),Haiti
FromExporter,0,imputed zero,1869,Myanmar (Burma),India
FromExporter,0,imputed zero,1869,Myanmar (Burma),Italy
FromExporter,0,imputed zero,1869,Myanmar (Burma),Jamaica
FromExporter,0,imputed zero,1869,Myanmar (Burma),Leeward Is.
FromExporter,0,imputed zero,1869,Myanmar (Burma),Malta
FromExporter,0,imputed zero,1869,Myanmar (Burma),Martinique
FromExporter,0,imputed zero,1869,Myanmar (Burma),Mauritius
FromExporter,0,imputed zero,1869,Myanmar (Burma),Natal
FromExporter,0,imputed zero,1869,Myanmar (Burma),Netherlands
FromExporter,0,imputed zero,1869,Myanmar (Burma),New South Wales
FromExporter,0,imputed zero,1869,Myanmar (Burma),New Zealand
FromExporter,0,imputed zero,1869,Myanmar (Burma),Newfoundland and Labrador (Newfoundland)
FromExporter,0,imputed zero,1869,Myanmar (Burma),Norway
FromExporter,0,imputed zero,1869,Myanmar (Burma),People's Republic of China (China)
FromExporter,0,imputed zero,1869,Myanmar (Burma),Portugal
FromExporter,0,imputed zero,1869,Myanmar (Burma),Prince Edward Is.
FromExporter,0,imputed zero,1869,Myanmar (Burma),Queensland
FromExporter,0,imputed zero,1869,Myanmar (Burma),Reunion (Bourbon I.)
FromExporter,0,imputed zero,1869,Myanmar (Burma),Russia (USSR)
FromExporter,0,imputed zero,1869,Myanmar (Burma),Senegal
FromExporter,0,imputed zero,1869,Myanmar (Burma),Sierra Leone
FromExporter,0,imputed zero,1869,Myanmar (Burma),South Australia
FromExporter,0,imputed zero,1869,Myanmar (Burma),Spain
FromExporter,0,imputed zero,1869,Myanmar (Burma),Sri Lanka (Ceylon)
FromExporter,0,imputed zero,1869,Myanmar (Burma),St. Helena
FromExporter,0,imputed zero,1869,Myanmar (Burma),St. Pierre and Miquelon
FromExporter,0,imputed zero,1869,Myanmar (Burma),Straits Settlements
FromExporter,0,imputed zero,1869,Myanmar (Burma),Sweden
FromExporter,0,imputed zero,1869,Myanmar (Burma),Tasmania
FromExporter,0,imputed zero,1869,Myanmar (Burma),Trinidad
FromExporter,0,imputed zero,1869,Myanmar (Burma),Turks and Caicos Is.
FromExporter,87351.977,ok thanks to gravity,1869,Myanmar (Burma),United Kingdom
FromExporter,0,imputed zero,1869,Myanmar (Burma),United States of America
FromExporter,0,imputed zero,1869,Myanmar (Burma),Uruguay
FromExporter,0,imputed zero,1869,Myanmar (Burma),Victoria
FromExporter,0,imputed zero,1869,Myanmar (Burma),Western Australia
FromExporter,0,imputed zero,1869,Myanmar (Burma),Windward Is.
FromExporter,0,imputed zero,1869,Natal,Aden
FromExporter,0,imputed zero,1869,Natal,Algeria (Regency of Algiers)
FromExporter,0,imputed zero,1869,Natal,Argentina (La Plata)
FromExporter,0,imputed zero,1869,Natal,Austria-Hungary (Austrian Empire)
FromExporter,0,imputed zero,1869,Natal,Bahamas
FromExporter,0,imputed zero,1869,Natal,Belgium
FromExporter,0,imputed zero,1869,Natal,Belize (British Honduras)
FromExporter,0,imputed zero,1869,Natal,Bermuda
FromExporter,,unknown despite gravity,1869,Natal,Brazil
FromExporter,0,imputed zero,1869,Natal,British Columbia
FromExporter,0,imputed zero,1869,Natal,Canada (Province of Canada)
FromExporter,25608,ok,1869,Natal,Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1869,Natal,Chile
FromExporter,0,imputed zero,1869,Natal,Dominica
FromExporter,0,imputed zero,1869,Natal,Falkland Is.
FromExporter,,unknown despite gravity,1869,Natal,France
FromExporter,0,imputed zero,1869,Natal,French Guiana
FromExporter,0,imputed zero,1869,Natal,French India
FromExporter,0,imputed zero,1869,Natal,Greece
FromExporter,0,imputed zero,1869,Natal,Guadeloupe
FromExporter,0,imputed zero,1869,Natal,Guyana (British Guiana)
FromExporter,,unknown despite gravity,1869,Natal,Haiti
FromExporter,0,imputed zero,1869,Natal,India
FromExporter,0,imputed zero,1869,Natal,Italy
FromExporter,0,imputed zero,1869,Natal,Jamaica
FromExporter,0,imputed zero,1869,Natal,Leeward Is.
FromExporter,0,imputed zero,1869,Natal,Malta
FromExporter,0,imputed zero,1869,Natal,Martinique
FromExporter,0,imputed zero,1869,Natal,Mauritius
FromExporter,0,imputed zero,1869,Natal,Netherlands
FromExporter,0,imputed zero,1869,Natal,New South Wales
FromExporter,0,imputed zero,1869,Natal,New Zealand
FromExporter,0,imputed zero,1869,Natal,Newfoundland and Labrador (Newfoundland)
FromExporter,0,imputed zero,1869,Natal,Norway
FromExporter,0,imputed zero,1869,Natal,People's Republic of China (China)
FromExporter,,unknown despite gravity,1869,Natal,Portugal
FromExporter,0,imputed zero,1869,Natal,Prince Edward Is.
FromExporter,0,imputed zero,1869,Natal,Queensland
FromExporter,0,imputed zero,1869,Natal,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1869,Natal,Russia (USSR)
FromExporter,0,imputed zero,1869,Natal,Senegal
FromExporter,0,imputed zero,1869,Natal,Sierra Leone
FromExporter,0,imputed zero,1869,Natal,South Australia
FromExporter,0,imputed zero,1869,Natal,Spain
FromExporter,0,imputed zero,1869,Natal,Sri Lanka (Ceylon)
FromExporter,0,imputed zero,1869,Natal,St. Helena
FromExporter,0,imputed zero,1869,Natal,St. Pierre and Miquelon
FromExporter,0,imputed zero,1869,Natal,Straits Settlements
FromExporter,0,imputed zero,1869,Natal,Sweden
FromExporter,0,imputed zero,1869,Natal,Tasmania
FromExporter,0,imputed zero,1869,Natal,Trinidad
FromExporter,0,imputed zero,1869,Natal,Turks and Caicos Is.
FromExporter,245536,ok,1869,Natal,United Kingdom
FromExporter,,unknown despite gravity,1869,Natal,United States of America
FromExporter,0,imputed zero,1869,Natal,Uruguay
FromExporter,0,imputed zero,1869,Natal,Victoria
FromExporter,0,imputed zero,1869,Natal,Western Australia
FromExporter,0,imputed zero,1869,Natal,Windward Is.
FromExporter,0,imputed zero,1869,Navassa I.,Aden
FromExporter,0,imputed zero,1869,Navassa I.,Algeria (Regency of Algiers)
FromExporter,0,imputed zero,1869,Navassa I.,Argentina (La Plata)
FromExporter,0,imputed zero,1869,Navassa I.,Austria-Hungary (Austrian Empire)
FromExporter,0,imputed zero,1869,Navassa I.,Bahamas
FromExporter,0,imputed zero,1869,Navassa I.,Belgium
FromExporter,0,imputed zero,1869,Navassa I.,Belize (British Honduras)
FromExporter,0,imputed zero,1869,Navassa I.,Bermuda
FromExporter,0,imputed zero,1869,Navassa I.,Brazil
FromExporter,0,imputed zero,1869,Navassa I.,British Columbia
FromExporter,0,imputed zero,1869,Navassa I.,Canada (Province of Canada)
FromExporter,0,imputed zero,1869,Navassa I.,Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1869,Navassa I.,Chile
FromExporter,0,imputed zero,1869,Navassa I.,Dominica
FromExporter,0,imputed zero,1869,Navassa I.,Falkland Is.
FromExporter,0,imputed zero,1869,Navassa I.,France
FromExporter,0,imputed zero,1869,Navassa I.,French Guiana
FromExporter,0,imputed zero,1869,Navassa I.,French India
FromExporter,0,imputed zero,1869,Navassa I.,Greece
FromExporter,0,imputed zero,1869,Navassa I.,Guadeloupe
FromExporter,0,imputed zero,1869,Navassa I.,Guyana (British Guiana)
FromExporter,0,imputed zero,1869,Navassa I.,Haiti
FromExporter,0,imputed zero,1869,Navassa I.,India
FromExporter,,unknown despite gravity,1869,Navassa I.,Italy
FromExporter,0,imputed zero,1869,Navassa I.,Jamaica
FromExporter,0,imputed zero,1869,Navassa I.,Leeward Is.
FromExporter,0,imputed zero,1869,Navassa I.,Malta
FromExporter,0,imputed zero,1869,Navassa I.,Martinique
FromExporter,0,imputed zero,1869,Navassa I.,Mauritius
FromExporter,0,imputed zero,1869,Navassa I.,Natal
FromExporter,0,imputed zero,1869,Navassa I.,Netherlands
FromExporter,0,imputed zero,1869,Navassa I.,New South Wales
FromExporter,0,imputed zero,1869,Navassa I.,New Zealand
FromExporter,0,imputed zero,1869,Navassa I.,Newfoundland and Labrador (Newfoundland)
FromExporter,,unknown despite gravity,1869,Navassa I.,Norway
FromExporter,0,imputed zero,1869,Navassa I.,People's Republic of China (China)
FromExporter,0,imputed zero,1869,Navassa I.,Portugal
FromExporter,0,imputed zero,1869,Navassa I.,Prince Edward Is.
FromExporter,0,imputed zero,1869,Navassa I.,Queensland
FromExporter,0,imputed zero,1869,Navassa I.,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1869,Navassa I.,Russia (USSR)
FromExporter,0,imputed zero,1869,Navassa I.,Senegal
FromExporter,0,imputed zero,1869,Navassa I.,Sierra Leone
FromExporter,0,imputed zero,1869,Navassa I.,South Australia
FromExporter,0,imputed zero,1869,Navassa I.,Spain
FromExporter,0,imputed zero,1869,Navassa I.,Sri Lanka (Ceylon)
FromExporter,0,imputed zero,1869,Navassa I.,St. Helena
FromExporter,0,imputed zero,1869,Navassa I.,St. Pierre and Miquelon
FromExporter,0,imputed zero,1869,Navassa I.,Straits Settlements
FromExporter,,unknown despite gravity,1869,Navassa I.,Sweden
FromExporter,0,imputed zero,1869,Navassa I.,Tasmania
FromExporter,0,imputed zero,1869,Navassa I.,Trinidad
FromExporter,0,imputed zero,1869,Navassa I.,Turks and Caicos Is.
FromExporter,0,imputed zero,1869,Navassa I.,United Kingdom
FromExporter,0,imputed zero,1869,Navassa I.,United States of America
FromExporter,0,imputed zero,1869,Navassa I.,Uruguay
FromExporter,0,imputed zero,1869,Navassa I.,Victoria
FromExporter,0,imputed zero,1869,Navassa I.,Western Australia
FromExporter,0,imputed zero,1869,Navassa I.,Windward Is.
FromExporter,0,imputed zero,1869,Netherlands,Aden
FromExporter,1230.4331,ok,1869,Netherlands,Algeria (Regency of Algiers)
FromExporter,12986.69,ok,1869,Netherlands,Argentina (La Plata)
FromExporter,0,imputed zero,1869,Netherlands,Austria-Hungary (Austrian Empire)
FromExporter,0,imputed zero,1869,Netherlands,Bahamas
FromExporter,3204742.8,ok,1869,Netherlands,Belgium
FromExporter,0,imputed zero,1869,Netherlands,Belize (British Honduras)
FromExporter,0,imputed zero,1869,Netherlands,Bermuda
FromExporter,5245.2388,ok,1869,Netherlands,Brazil
FromExporter,0,imputed zero,1869,Netherlands,British Columbia
FromExporter,0,imputed zero,1869,Netherlands,Canada (Province of Canada)
FromExporter,0,imputed zero,1869,Netherlands,Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1869,Netherlands,Chile
FromExporter,0,imputed zero,1869,Netherlands,Dominica
FromExporter,0,imputed zero,1869,Netherlands,Falkland Is.
FromExporter,1632896.3,ok,1869,Netherlands,France
FromExporter,0,imputed zero,1869,Netherlands,French Guiana
FromExporter,0,imputed zero,1869,Netherlands,French India
FromExporter,0,imputed zero,1869,Netherlands,Greece
FromExporter,0,imputed zero,1869,Netherlands,Guadeloupe
FromExporter,0,imputed zero,1869,Netherlands,Guyana (British Guiana)
FromExporter,0,imputed zero,1869,Netherlands,Haiti
FromExporter,0,imputed zero,1869,Netherlands,India
FromExporter,499463.06,ok,1869,Netherlands,Italy
FromExporter,0,imputed zero,1869,Netherlands,Jamaica
FromExporter,0,imputed zero,1869,Netherlands,Leeward Is.
FromExporter,55124.402,ok thanks to gravity,1869,Netherlands,Malta
FromExporter,0,imputed zero,1869,Netherlands,Martinique
FromExporter,0,imputed zero,1869,Netherlands,Mauritius
FromExporter,0,imputed zero,1869,Netherlands,Natal
FromExporter,0,imputed zero,1869,Netherlands,New South Wales
FromExporter,0,imputed zero,1869,Netherlands,New Zealand
FromExporter,0,imputed zero,1869,Netherlands,Newfoundland and Labrador (Newfoundland)
FromExporter,385412.5,ok,1869,Netherlands,Norway
FromExporter,0,imputed zero,1869,Netherlands,People's Republic of China (China)
FromExporter,59331.375,ok,1869,Netherlands,Portugal
FromExporter,0,imputed zero,1869,Netherlands,Prince Edward Is.
FromExporter,0,imputed zero,1869,Netherlands,Queensland
FromExporter,0,imputed zero,1869,Netherlands,Reunion (Bourbon I.)
FromExporter,669915.81,ok,1869,Netherlands,Russia (USSR)
FromExporter,0,imputed zero,1869,Netherlands,Senegal
FromExporter,0,imputed zero,1869,Netherlands,Sierra Leone
FromExporter,0,imputed zero,1869,Netherlands,South Australia
FromExporter,69122.18,ok,1869,Netherlands,Spain
FromExporter,0,imputed zero,1869,Netherlands,Sri Lanka (Ceylon)
FromExporter,0,imputed zero,1869,Netherlands,St. Helena
FromExporter,0,imputed zero,1869,Netherlands,St. Pierre and Miquelon
FromExporter,0,imputed zero,1869,Netherlands,Straits Settlements
FromExporter,283291.75,ok,1869,Netherlands,Sweden
FromExporter,0,imputed zero,1869,Netherlands,Tasmania
FromExporter,0,imputed zero,1869,Netherlands,Trinidad
FromExporter,0,imputed zero,1869,Netherlands,Turks and Caicos Is.
FromExporter,10759819,ok,1869,Netherlands,United Kingdom
FromExporter,811998.56,ok,1869,Netherlands,United States of America
FromExporter,0,imputed zero,1869,Netherlands,Uruguay
FromExporter,0,imputed zero,1869,Netherlands,Victoria
FromExporter,0,imputed zero,1869,Netherlands,Western Australia
FromExporter,0,imputed zero,1869,Netherlands,Windward Is.
FromExporter,0,imputed zero,1869,Netherlands Antilles,Aden
FromExporter,0,imputed zero,1869,Netherlands Antilles,Algeria (Regency of Algiers)
FromExporter,0,imputed zero,1869,Netherlands Antilles,Argentina (La Plata)
FromExporter,0,imputed zero,1869,Netherlands Antilles,Austria-Hungary (Austrian Empire)
FromExporter,0,imputed zero,1869,Netherlands Antilles,Bahamas
FromExporter,0,imputed zero,1869,Netherlands Antilles,Belgium
FromExporter,0,imputed zero,1869,Netherlands Antilles,Belize (British Honduras)
FromExporter,0,imputed zero,1869,Netherlands Antilles,Bermuda
FromExporter,0,imputed zero,1869,Netherlands Antilles,Brazil
FromExporter,0,imputed zero,1869,Netherlands Antilles,British Columbia
FromExporter,0,imputed zero,1869,Netherlands Antilles,Canada (Province of Canada)
FromExporter,0,imputed zero,1869,Netherlands Antilles,Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1869,Netherlands Antilles,Chile
FromExporter,0,imputed zero,1869,Netherlands Antilles,Dominica
FromExporter,0,imputed zero,1869,Netherlands Antilles,Falkland Is.
FromExporter,19864.918,ok,1869,Netherlands Antilles,France
FromExporter,0,imputed zero,1869,Netherlands Antilles,French Guiana
FromExporter,0,imputed zero,1869,Netherlands Antilles,French India
FromExporter,0,imputed zero,1869,Netherlands Antilles,Greece
FromExporter,0,imputed zero,1869,Netherlands Antilles,Guadeloupe
FromExporter,0,imputed zero,1869,Netherlands Antilles,Guyana (British Guiana)
FromExporter,0,imputed zero,1869,Netherlands Antilles,Haiti
FromExporter,0,imputed zero,1869,Netherlands Antilles,India
FromExporter,,unknown despite gravity,1869,Netherlands Antilles,Italy
FromExporter,0,imputed zero,1869,Netherlands Antilles,Jamaica
FromExporter,5125,ok,1869,Netherlands Antilles,Leeward Is.
FromExporter,0,imputed zero,1869,Netherlands Antilles,Malta
FromExporter,0,imputed zero,1869,Netherlands Antilles,Martinique
FromExporter,0,imputed zero,1869,Netherlands Antilles,Mauritius
FromExporter,0,imputed zero,1869,Netherlands Antilles,Natal
FromExporter,21490.66,ok,1869,Netherlands Antilles,Netherlands
FromExporter,0,imputed zero,1869,Netherlands Antilles,New South Wales
FromExporter,0,imputed zero,1869,Netherlands Antilles,New Zealand
FromExporter,0,imputed zero,1869,Netherlands Antilles,Newfoundland and Labrador (Newfoundland)
FromExporter,,unknown despite gravity,1869,Netherlands Antilles,Norway
FromExporter,0,imputed zero,1869,Netherlands Antilles,People's Republic of China (China)
FromExporter,0,imputed zero,1869,Netherlands Antilles,Portugal
FromExporter,0,imputed zero,1869,Netherlands Antilles,Prince Edward Is.
FromExporter,0,imputed zero,1869,Netherlands Antilles,Queensland
FromExporter,0,imputed zero,1869,Netherlands Antilles,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1869,Netherlands Antilles,Russia (USSR)
FromExporter,0,imputed zero,1869,Netherlands Antilles,Senegal
FromExporter,0,imputed zero,1869,Netherlands Antilles,Sierra Leone
FromExporter,0,imputed zero,1869,Netherlands Antilles,South Australia
FromExporter,0,imputed zero,1869,Netherlands Antilles,Spain
FromExporter,0,imputed zero,1869,Netherlands Antilles,Sri Lanka (Ceylon)
FromExporter,0,imputed zero,1869,Netherlands Antilles,St. Helena
FromExporter,0,imputed zero,1869,Netherlands Antilles,St. Pierre and Miquelon
FromExporter,0,imputed zero,1869,Netherlands Antilles,Straits Settlements
FromExporter,,unknown despite gravity,1869,Netherlands Antilles,Sweden
FromExporter,0,imputed zero,1869,Netherlands Antilles,Tasmania
FromExporter,0,imputed zero,1869,Netherlands Antilles,Trinidad
FromExporter,0,imputed zero,1869,Netherlands Antilles,Turks and Caicos Is.
FromExporter,200792,ok,1869,Netherlands Antilles,United Kingdom
FromExporter,191036.83,ok,1869,Netherlands Antilles,United States of America
FromExporter,0,imputed zero,1869,Netherlands Antilles,Uruguay
FromExporter,0,imputed zero,1869,Netherlands Antilles,Victoria
FromExporter,0,imputed zero,1869,Netherlands Antilles,Western Australia
FromExporter,0,imputed zero,1869,Netherlands Antilles,Windward Is.
FromExporter,0,imputed zero,1869,New Caledonia,Aden
FromExporter,0,imputed zero,1869,New Caledonia,Algeria (Regency of Algiers)
FromExporter,0,imputed zero,1869,New Caledonia,Argentina (La Plata)
FromExporter,0,imputed zero,1869,New Caledonia,Austria-Hungary (Austrian Empire)
FromExporter,0,imputed zero,1869,New Caledonia,Bahamas
FromExporter,0,imputed zero,1869,New Caledonia,Belgium
FromExporter,0,imputed zero,1869,New Caledonia,Belize (British Honduras)
FromExporter,0,imputed zero,1869,New Caledonia,Bermuda
FromExporter,,unknown despite gravity,1869,New Caledonia,Brazil
FromExporter,0,imputed zero,1869,New Caledonia,British Columbia
FromExporter,0,imputed zero,1869,New Caledonia,Canada (Province of Canada)
FromExporter,0,imputed zero,1869,New Caledonia,Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1869,New Caledonia,Chile
FromExporter,0,imputed zero,1869,New Caledonia,Dominica
FromExporter,0,imputed zero,1869,New Caledonia,Falkland Is.
FromExporter,0,imputed zero,1869,New Caledonia,France
FromExporter,0,imputed zero,1869,New Caledonia,French Guiana
FromExporter,,unknown despite gravity,1869,New Caledonia,French India
FromExporter,0,imputed zero,1869,New Caledonia,Greece
FromExporter,,unknown despite gravity,1869,New Caledonia,Guadeloupe
FromExporter,0,imputed zero,1869,New Caledonia,Guyana (British Guiana)
FromExporter,0,imputed zero,1869,New Caledonia,Haiti
FromExporter,0,imputed zero,1869,New Caledonia,India
FromExporter,0,imputed zero,1869,New Caledonia,Italy
FromExporter,0,imputed zero,1869,New Caledonia,Jamaica
FromExporter,0,imputed zero,1869,New Caledonia,Leeward Is.
FromExporter,0,imputed zero,1869,New Caledonia,Malta
FromExporter,,unknown despite gravity,1869,New Caledonia,Martinique
FromExporter,0,imputed zero,1869,New Caledonia,Mauritius
FromExporter,0,imputed zero,1869,New Caledonia,Natal
FromExporter,0,imputed zero,1869,New Caledonia,Netherlands
FromExporter,0,imputed zero,1869,New Caledonia,New South Wales
FromExporter,0,imputed zero,1869,New Caledonia,New Zealand
FromExporter,0,imputed zero,1869,New Caledonia,Newfoundland and Labrador (Newfoundland)
FromExporter,0,imputed zero,1869,New Caledonia,Norway
FromExporter,0,imputed zero,1869,New Caledonia,People's Republic of China (China)
FromExporter,,unknown despite gravity,1869,New Caledonia,Portugal
FromExporter,0,imputed zero,1869,New Caledonia,Prince Edward Is.
FromExporter,0,imputed zero,1869,New Caledonia,Queensland
FromExporter,,unknown despite gravity,1869,New Caledonia,Reunion (Bourbon I.)
FromExporter,0,imputed zero,1869,New Caledonia,Russia (USSR)
FromExporter,,unknown despite gravity,1869,New Caledonia,Senegal
FromExporter,0,imputed zero,1869,New Caledonia,Sierra Leone
FromExporter,0,imputed zero,1869,New Caledonia,South Australia
FromExporter,0,imputed zero,1869,New Caledonia,Spain
FromExporter,0,imputed zero,1869,New Caledonia,Sri Lanka (Ceylon)
FromExporter,0,imputed zero,1869,New Caledonia,St. Helena
FromExporter,,unknown despite gravity,1869,New Caledonia,St. Pierre and Miquelon
FromExporter,0,imputed zero,1869,New Caledonia,Straits Settlements
FromExporter,0,imputed zero,1869,New Caledonia,Sweden
FromExporter,0,imputed zero,1869,New Caledonia,Tasmania
FromExporter,0,imputed zero,1869,New Caledonia,Trinidad
FromExporter,0,imputed zero,1869,New Caledonia,Turks and Caicos Is.
FromExporter,0,imputed zero,1869,New Caledonia,United Kingdom
FromExporter,,unknown despite gravity,1869,New Caledonia,United States of America
FromExporter,0,imputed zero,1869,New Caledonia,Uruguay
FromExporter,0,imputed zero,1869,New Caledonia,Victoria
FromExporter,0,imputed zero,1869,New Caledonia,Western Australia
FromExporter,0,imputed zero,1869,New Caledonia,Windward Is.
FromExporter,94.978493,ok thanks to gravity,1869,New South Wales,Aden
FromExporter,0,imputed zero,1869,New South Wales,Algeria (Regency of Algiers)
FromExporter,0,imputed zero,1869,New South Wales,Argentina (La Plata)
FromExporter,0,imputed zero,1869,New South Wales,Austria-Hungary (Austrian Empire)
FromExporter,0,imputed zero,1869,New South Wales,Bahamas
FromExporter,0,imputed zero,1869,New South Wales,Belgium
FromExporter,0,imputed zero,1869,New South Wales,Belize (British Honduras)
FromExporter,0,imputed zero,1869,New South Wales,Bermuda
FromExporter,,unknown despite gravity,1869,New South Wales,Brazil
FromExporter,0,imputed zero,1869,New South Wales,British Columbia
FromExporter,0,imputed zero,1869,New South Wales,Canada (Province of Canada)
FromExporter,0,imputed zero,1869,New South Wales,Cape Colony (Cape of Good Hope)
FromExporter,0,imputed zero,1869,New South Wales,Chile
FromExporter,0,imputed zero,1869,New South Wales,Dominica
FromExporter,0,imputed zero,1869,New South Wales,Falkland Is.
FromExporter,13657.884,ok thanks to gravity,1869,New South Wales,France
FromExporter,0,imputed zero,1869,New South Wales,French Guiana
FromExporter,0,imputed zero,1869,New South Wales,French India
FromExporter,0,imputed zero,1869,New South Wales,Greece
FromExporter,0,imputed zero,1869,New South Wales,Guadeloupe
FromExporter,0,imputed zero,1869,New South Wales,Guyana (British Guiana)
FromExporter,,unknown despite gravity,1869,New South Wales,Haiti
FromExporter,30078.164,ok thanks to gravity,1869,New South Wales,India
FromExporter,0,imputed zero,1869,New South Wales,Italy
FromExporter,0,imputed zero,1869,New South Wales,Jamaica
FromExporter,0,imputed zero,1869,New South Wales,Leeward Is.
FromExporter,0,imputed zero,1869,New South Wales,Malta
