CafFob,value,status,year,importerLabel,exporterLabel
FromExporter,0,imputed zero,1916,German East Africa,Cuba
FromExporter,0,imputed zero,1916,German East Africa,Cyprus
FromExporter,0,imputed zero,1916,German East Africa,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)
FromExporter,0,imputed zero,1916,German East Africa,Denmark
FromExporter,0,imputed zero,1916,German East Africa,Dominican Republic (Santo Domingo)
FromExporter,0,imputed zero,1916,German East Africa,Ecuador
FromExporter,0,imputed zero,1916,German East Africa,Egypt Arab Republic (Egypt)
FromExporter,0,imputed zero,1916,German East Africa,El Salvador
FromExporter,0,imputed zero,1916,German East Africa,Falkland Is.
FromExporter,0,imputed zero,1916,German East Africa,Federated Malay States
FromExporter,0,imputed zero,1916,German East Africa,Fiji
FromExporter,0,imputed zero,1916,German East Africa,France
FromExporter,0,imputed zero,1916,German East Africa,French Indochina
FromExporter,0,imputed zero,1916,German East Africa,Gambia
FromExporter,0,imputed zero,1916,German East Africa,Ghana (Gold Coast)
FromExporter,0,imputed zero,1916,German East Africa,Greece
FromExporter,0,imputed zero,1916,German East Africa,Guyana (British Guiana)
FromExporter,0,imputed zero,1916,German East Africa,Hawaii (Sandwich Is.)
FromExporter,0,imputed zero,1916,German East Africa,Iceland
FromExporter,4338,ok,1916,German East Africa,India
FromExporter,0,imputed zero,1916,German East Africa,Iran (Persia)
FromExporter,0,imputed zero,1916,German East Africa,Italy
FromExporter,0,imputed zero,1916,German East Africa,Jamaica
FromExporter,0,imputed zero,1916,German East Africa,Japan
FromExporter,0,imputed zero,1916,German East Africa,Johore
FromExporter,0,imputed zero,1916,German East Africa,Kedah
FromExporter,0,imputed zero,1916,German East Africa,Kelantan
FromExporter,,unknown despite gravity,1916,German East Africa,Kenya (British East Africa Protectorate)
FromExporter,0,imputed zero,1916,German East Africa,Leeward Is.
FromExporter,0,imputed zero,1916,German East Africa,Malawi (Nyasaland) (British Central Africa Protectorate)
FromExporter,0,imputed zero,1916,German East Africa,Malta
FromExporter,0,imputed zero,1916,German East Africa,Mauritius
FromExporter,0,imputed zero,1916,German East Africa,Morocco
FromExporter,,unknown despite gravity,1916,German East Africa,Netherlands
FromExporter,0,imputed zero,1916,German East Africa,New Guinea (German New Guinea) (Kaiser Wilhelmsland)
FromExporter,0,imputed zero,1916,German East Africa,New Zealand
FromExporter,0,imputed zero,1916,German East Africa,Newfoundland and Labrador (Newfoundland)
FromExporter,0,imputed zero,1916,German East Africa,Nicaragua
FromExporter,0,imputed zero,1916,German East Africa,Nigeria
FromExporter,,unknown despite gravity,1916,German East Africa,Norway
FromExporter,0,imputed zero,1916,German East Africa,Panama
FromExporter,0,imputed zero,1916,German East Africa,Paraguay
FromExporter,0,imputed zero,1916,German East Africa,People's Republic of China (China)
FromExporter,0,imputed zero,1916,German East Africa,Perlis
FromExporter,0,imputed zero,1916,German East Africa,Peru
FromExporter,0,imputed zero,1916,German East Africa,Philippines
FromExporter,0,imputed zero,1916,German East Africa,Portugal
FromExporter,0,imputed zero,1916,German East Africa,Puerto Rico
FromExporter,0,imputed zero,1916,German East Africa,Republic of China (Taiwan) (Formosa)
FromExporter,0,imputed zero,1916,German East Africa,Russia (USSR)
FromExporter,0,imputed zero,1916,German East Africa,Sarawak
FromExporter,0,imputed zero,1916,German East Africa,Sierra Leone
FromExporter,0,imputed zero,1916,German East Africa,Somaliland Republic (British Somaliland)
FromExporter,0,imputed zero,1916,German East Africa,South Africa
FromExporter,0,imputed zero,1916,German East Africa,Spain
FromExporter,0,imputed zero,1916,German East Africa,Sri Lanka (Ceylon)
FromExporter,0,imputed zero,1916,German East Africa,St. Helena
FromExporter,0,imputed zero,1916,German East Africa,Straits Settlements
FromExporter,0,imputed zero,1916,German East Africa,Sudan (Anglo-Egyptian Sudan) (Mahdist State)
FromExporter,0,imputed zero,1916,German East Africa,Sweden
FromExporter,0,imputed zero,1916,German East Africa,Switzerland
FromExporter,0,imputed zero,1916,German East Africa,Thailand (Siam)
FromExporter,0,imputed zero,1916,German East Africa,Tonga (Haʻapai)
FromExporter,0,imputed zero,1916,German East Africa,Trengganu
FromExporter,0,imputed zero,1916,German East Africa,Trinidad and Tobago
FromExporter,0,imputed zero,1916,German East Africa,Tunisia (Regency of Tunis)
FromExporter,0,imputed zero,1916,German East Africa,Turks and Caicos Is.
FromExporter,,unknown despite gravity,1916,German East Africa,Uganda
FromExporter,155,ok,1916,German East Africa,United Kingdom
FromExporter,7957.9448,ok thanks to gravity,1916,German East Africa,United States of America
FromExporter,0,imputed zero,1916,German East Africa,Uruguay
FromExporter,0,imputed zero,1916,German East Africa,Venezuela
FromExporter,0,imputed zero,1916,German East Africa,Windward Is.
FromExporter,0,imputed zero,1916,German East Africa,Zanzibar
FromExporter,0,imputed zero,1916,German East Africa,Zimbabwe (Rhodesia) (Southern Rhodesia)
FromExporter,0,imputed zero,1916,German Togoland,Aden
FromExporter,0,imputed zero,1916,German Togoland,Alaska
FromExporter,,unknown despite gravity,1916,German Togoland,Algeria (Regency of Algiers)
FromExporter,0,imputed zero,1916,German Togoland,Argentina (La Plata)
FromExporter,0,imputed zero,1916,German Togoland,Australia
FromExporter,0,imputed zero,1916,German Togoland,Austria-Hungary (Austrian Empire)
FromExporter,0,imputed zero,1916,German Togoland,Bahamas
FromExporter,0,imputed zero,1916,German Togoland,Barbados
FromExporter,0,imputed zero,1916,German Togoland,Belize (British Honduras)
FromExporter,0,imputed zero,1916,German Togoland,Bermuda
FromExporter,0,imputed zero,1916,German Togoland,Bolivia
FromExporter,0,imputed zero,1916,German Togoland,Brazil
FromExporter,0,imputed zero,1916,German Togoland,Bulgaria
FromExporter,0,imputed zero,1916,German Togoland,Canada (Province of Canada)
FromExporter,0,imputed zero,1916,German Togoland,Chile
FromExporter,0,imputed zero,1916,German Togoland,Colombia (New Granada) (Gran Colombia)
FromExporter,0,imputed zero,1916,German Togoland,Costa Rica
FromExporter,0,imputed zero,1916,German Togoland,Cuba
FromExporter,0,imputed zero,1916,German Togoland,Cyprus
FromExporter,0,imputed zero,1916,German Togoland,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)
FromExporter,0,imputed zero,1916,German Togoland,Denmark
FromExporter,0,imputed zero,1916,German Togoland,Dominican Republic (Santo Domingo)
FromExporter,0,imputed zero,1916,German Togoland,Ecuador
FromExporter,0,imputed zero,1916,German Togoland,Egypt Arab Republic (Egypt)
FromExporter,0,imputed zero,1916,German Togoland,El Salvador
FromExporter,0,imputed zero,1916,German Togoland,Falkland Is.
FromExporter,0,imputed zero,1916,German Togoland,Federated Malay States
FromExporter,0,imputed zero,1916,German Togoland,Fiji
FromExporter,,unknown despite gravity,1916,German Togoland,France
FromExporter,0,imputed zero,1916,German Togoland,French Indochina
FromExporter,0,imputed zero,1916,German Togoland,Gambia
FromExporter,1526,ok,1916,German Togoland,Ghana (Gold Coast)
FromExporter,0,imputed zero,1916,German Togoland,Greece
FromExporter,0,imputed zero,1916,German Togoland,Guyana (British Guiana)
FromExporter,0,imputed zero,1916,German Togoland,Hawaii (Sandwich Is.)
FromExporter,0,imputed zero,1916,German Togoland,Iceland
FromExporter,,unknown despite gravity,1916,German Togoland,India
FromExporter,0,imputed zero,1916,German Togoland,Iran (Persia)
FromExporter,0,imputed zero,1916,German Togoland,Italy
FromExporter,0,imputed zero,1916,German Togoland,Jamaica
FromExporter,0,imputed zero,1916,German Togoland,Japan
FromExporter,0,imputed zero,1916,German Togoland,Johore
FromExporter,0,imputed zero,1916,German Togoland,Kedah
FromExporter,0,imputed zero,1916,German Togoland,Kelantan
FromExporter,0,imputed zero,1916,German Togoland,Kenya (British East Africa Protectorate)
FromExporter,0,imputed zero,1916,German Togoland,Leeward Is.
FromExporter,0,imputed zero,1916,German Togoland,Malawi (Nyasaland) (British Central Africa Protectorate)
FromExporter,0,imputed zero,1916,German Togoland,Malta
FromExporter,0,imputed zero,1916,German Togoland,Mauritius
FromExporter,0,imputed zero,1916,German Togoland,Morocco
FromExporter,,unknown despite gravity,1916,German Togoland,Netherlands
FromExporter,0,imputed zero,1916,German Togoland,New Guinea (German New Guinea) (Kaiser Wilhelmsland)
FromExporter,0,imputed zero,1916,German Togoland,New Zealand
FromExporter,0,imputed zero,1916,German Togoland,Newfoundland and Labrador (Newfoundland)
FromExporter,0,imputed zero,1916,German Togoland,Nicaragua
FromExporter,0,imputed zero,1916,German Togoland,Nigeria
FromExporter,,unknown despite gravity,1916,German Togoland,Norway
FromExporter,0,imputed zero,1916,German Togoland,Panama
FromExporter,0,imputed zero,1916,German Togoland,Paraguay
FromExporter,0,imputed zero,1916,German Togoland,People's Republic of China (China)
FromExporter,0,imputed zero,1916,German Togoland,Perlis
FromExporter,0,imputed zero,1916,German Togoland,Peru
FromExporter,0,imputed zero,1916,German Togoland,Philippines
FromExporter,0,imputed zero,1916,German Togoland,Portugal
FromExporter,0,imputed zero,1916,German Togoland,Puerto Rico
FromExporter,0,imputed zero,1916,German Togoland,Republic of China (Taiwan) (Formosa)
FromExporter,0,imputed zero,1916,German Togoland,Russia (USSR)
FromExporter,0,imputed zero,1916,German Togoland,Sarawak
FromExporter,0,imputed zero,1916,German Togoland,Sierra Leone
FromExporter,0,imputed zero,1916,German Togoland,Somaliland Republic (British Somaliland)
FromExporter,0,imputed zero,1916,German Togoland,South Africa
FromExporter,0,imputed zero,1916,German Togoland,Spain
FromExporter,0,imputed zero,1916,German Togoland,Sri Lanka (Ceylon)
FromExporter,0,imputed zero,1916,German Togoland,St. Helena
FromExporter,0,imputed zero,1916,German Togoland,Straits Settlements
FromExporter,0,imputed zero,1916,German Togoland,Sudan (Anglo-Egyptian Sudan) (Mahdist State)
FromExporter,0,imputed zero,1916,German Togoland,Sweden
FromExporter,0,imputed zero,1916,German Togoland,Switzerland
FromExporter,0,imputed zero,1916,German Togoland,Thailand (Siam)
FromExporter,0,imputed zero,1916,German Togoland,Tonga (Haʻapai)
FromExporter,0,imputed zero,1916,German Togoland,Trengganu
FromExporter,0,imputed zero,1916,German Togoland,Trinidad and Tobago
FromExporter,0,imputed zero,1916,German Togoland,Tunisia (Regency of Tunis)
FromExporter,0,imputed zero,1916,German Togoland,Turks and Caicos Is.
FromExporter,0,imputed zero,1916,German Togoland,Uganda
FromExporter,0,imputed zero,1916,German Togoland,United Kingdom
FromExporter,0,imputed zero,1916,German Togoland,United States of America
FromExporter,0,imputed zero,1916,German Togoland,Uruguay
FromExporter,0,imputed zero,1916,German Togoland,Venezuela
FromExporter,0,imputed zero,1916,German Togoland,Windward Is.
FromExporter,0,imputed zero,1916,German Togoland,Zanzibar
FromExporter,0,imputed zero,1916,German Togoland,Zimbabwe (Rhodesia) (Southern Rhodesia)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Aden
FromExporter,0,imputed zero,1916,Germany (Zollverein),Alaska
FromExporter,0,imputed zero,1916,Germany (Zollverein),Algeria (Regency of Algiers)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Argentina (La Plata)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Australia
FromExporter,47184764,ok,1916,Germany (Zollverein),Austria-Hungary (Austrian Empire)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Bahamas
FromExporter,0,imputed zero,1916,Germany (Zollverein),Barbados
FromExporter,0,imputed zero,1916,Germany (Zollverein),Belize (British Honduras)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Bermuda
FromExporter,0,imputed zero,1916,Germany (Zollverein),Bolivia
FromExporter,0,imputed zero,1916,Germany (Zollverein),Brazil
FromExporter,1089664.3,ok,1916,Germany (Zollverein),Bulgaria
FromExporter,0,imputed zero,1916,Germany (Zollverein),Canada (Province of Canada)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Chile
FromExporter,0,imputed zero,1916,Germany (Zollverein),Colombia (New Granada) (Gran Colombia)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Costa Rica
FromExporter,0,imputed zero,1916,Germany (Zollverein),Cuba
FromExporter,0,imputed zero,1916,Germany (Zollverein),Cyprus
FromExporter,0,imputed zero,1916,Germany (Zollverein),Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)
FromExporter,38867672,ok,1916,Germany (Zollverein),Denmark
FromExporter,0,imputed zero,1916,Germany (Zollverein),Dominican Republic (Santo Domingo)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Ecuador
FromExporter,0,imputed zero,1916,Germany (Zollverein),Egypt Arab Republic (Egypt)
FromExporter,7619.0479,ok,1916,Germany (Zollverein),El Salvador
FromExporter,0,imputed zero,1916,Germany (Zollverein),Falkland Is.
FromExporter,0,imputed zero,1916,Germany (Zollverein),Federated Malay States
FromExporter,0,imputed zero,1916,Germany (Zollverein),Fiji
FromExporter,0,imputed zero,1916,Germany (Zollverein),France
FromExporter,0,imputed zero,1916,Germany (Zollverein),French Indochina
FromExporter,0,imputed zero,1916,Germany (Zollverein),Gambia
FromExporter,0,imputed zero,1916,Germany (Zollverein),Ghana (Gold Coast)
FromExporter,198.24458,ok,1916,Germany (Zollverein),Greece
FromExporter,0,imputed zero,1916,Germany (Zollverein),Guyana (British Guiana)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Hawaii (Sandwich Is.)
FromExporter,52.64381,ok,1916,Germany (Zollverein),Iceland
FromExporter,0,imputed zero,1916,Germany (Zollverein),India
FromExporter,0,imputed zero,1916,Germany (Zollverein),Iran (Persia)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Italy
FromExporter,0,imputed zero,1916,Germany (Zollverein),Jamaica
FromExporter,0,imputed zero,1916,Germany (Zollverein),Japan
FromExporter,0,imputed zero,1916,Germany (Zollverein),Johore
FromExporter,0,imputed zero,1916,Germany (Zollverein),Kedah
FromExporter,0,imputed zero,1916,Germany (Zollverein),Kelantan
FromExporter,0,imputed zero,1916,Germany (Zollverein),Kenya (British East Africa Protectorate)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Leeward Is.
FromExporter,0,imputed zero,1916,Germany (Zollverein),Malawi (Nyasaland) (British Central Africa Protectorate)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Malta
FromExporter,0,imputed zero,1916,Germany (Zollverein),Mauritius
FromExporter,0,imputed zero,1916,Germany (Zollverein),Morocco
FromExporter,45914624,ok,1916,Germany (Zollverein),Netherlands
FromExporter,0,imputed zero,1916,Germany (Zollverein),New Guinea (German New Guinea) (Kaiser Wilhelmsland)
FromExporter,5,ok,1916,Germany (Zollverein),New Zealand
FromExporter,0,imputed zero,1916,Germany (Zollverein),Newfoundland and Labrador (Newfoundland)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Nicaragua
FromExporter,0,imputed zero,1916,Germany (Zollverein),Nigeria
FromExporter,17385776,ok,1916,Germany (Zollverein),Norway
FromExporter,0,imputed zero,1916,Germany (Zollverein),Panama
FromExporter,0,imputed zero,1916,Germany (Zollverein),Paraguay
FromExporter,53.249218,ok,1916,Germany (Zollverein),People's Republic of China (China)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Perlis
FromExporter,0,imputed zero,1916,Germany (Zollverein),Peru
FromExporter,8.7174234,ok,1916,Germany (Zollverein),Philippines
FromExporter,2972.1274,ok,1916,Germany (Zollverein),Portugal
FromExporter,0,imputed zero,1916,Germany (Zollverein),Puerto Rico
FromExporter,0,imputed zero,1916,Germany (Zollverein),Republic of China (Taiwan) (Formosa)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Russia (USSR)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Sarawak
FromExporter,0,imputed zero,1916,Germany (Zollverein),Sierra Leone
FromExporter,0,imputed zero,1916,Germany (Zollverein),Somaliland Republic (British Somaliland)
FromExporter,0,imputed zero,1916,Germany (Zollverein),South Africa
FromExporter,0,imputed zero,1916,Germany (Zollverein),Spain
FromExporter,0,imputed zero,1916,Germany (Zollverein),Sri Lanka (Ceylon)
FromExporter,0,imputed zero,1916,Germany (Zollverein),St. Helena
FromExporter,0,imputed zero,1916,Germany (Zollverein),Straits Settlements
FromExporter,0,imputed zero,1916,Germany (Zollverein),Sudan (Anglo-Egyptian Sudan) (Mahdist State)
FromExporter,26274270,ok,1916,Germany (Zollverein),Sweden
FromExporter,28413970,ok,1916,Germany (Zollverein),Switzerland
FromExporter,0,imputed zero,1916,Germany (Zollverein),Thailand (Siam)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Tonga (Haʻapai)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Trengganu
FromExporter,0,imputed zero,1916,Germany (Zollverein),Trinidad and Tobago
FromExporter,0,imputed zero,1916,Germany (Zollverein),Tunisia (Regency of Tunis)
FromExporter,0,imputed zero,1916,Germany (Zollverein),Turks and Caicos Is.
FromExporter,0,imputed zero,1916,Germany (Zollverein),Uganda
FromExporter,0,imputed zero,1916,Germany (Zollverein),United Kingdom
FromExporter,464520.19,ok,1916,Germany (Zollverein),United States of America
FromExporter,0,imputed zero,1916,Germany (Zollverein),Uruguay
FromExporter,0,imputed zero,1916,Germany (Zollverein),Venezuela
FromExporter,0,imputed zero,1916,Germany (Zollverein),Windward Is.
FromExporter,0,imputed zero,1916,Germany (Zollverein),Zanzibar
FromExporter,0,imputed zero,1916,Germany (Zollverein),Zimbabwe (Rhodesia) (Southern Rhodesia)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Aden
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Alaska
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Algeria (Regency of Algiers)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Argentina (La Plata)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Australia
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Austria-Hungary (Austrian Empire)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Bahamas
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Barbados
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Belize (British Honduras)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Bermuda
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Bolivia
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Brazil
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Bulgaria
FromExporter,3625.333,ok thanks to gravity,1916,Ghana (Gold Coast),Canada (Province of Canada)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Chile
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Colombia (New Granada) (Gran Colombia)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Costa Rica
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Cuba
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Cyprus
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Denmark
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Dominican Republic (Santo Domingo)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Ecuador
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Egypt Arab Republic (Egypt)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),El Salvador
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Falkland Is.
FromExporter,,both ok and not ok,1916,Ghana (Gold Coast),Federated Malay States
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Fiji
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),France
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),French Indochina
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Gambia
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Greece
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Guyana (British Guiana)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Hawaii (Sandwich Is.)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Iceland
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),India
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Iran (Persia)
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Italy
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Jamaica
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Japan
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Johore
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Kedah
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Kelantan
FromExporter,,both ok and not ok,1916,Ghana (Gold Coast),Kenya (British East Africa Protectorate)
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Leeward Is.
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Malawi (Nyasaland) (British Central Africa Protectorate)
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Malta
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Mauritius
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Morocco
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Netherlands
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),New Guinea (German New Guinea) (Kaiser Wilhelmsland)
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),New Zealand
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Newfoundland and Labrador (Newfoundland)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Nicaragua
FromExporter,47172,ok,1916,Ghana (Gold Coast),Nigeria
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Norway
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Panama
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Paraguay
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),People's Republic of China (China)
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Perlis
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Peru
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Philippines
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Portugal
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Puerto Rico
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Republic of China (Taiwan) (Formosa)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Russia (USSR)
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Sarawak
FromExporter,1047,ok,1916,Ghana (Gold Coast),Sierra Leone
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Somaliland Republic (British Somaliland)
FromExporter,5569.918,ok thanks to gravity,1916,Ghana (Gold Coast),South Africa
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Spain
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Sri Lanka (Ceylon)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),St. Helena
FromExporter,,both ok and not ok,1916,Ghana (Gold Coast),Straits Settlements
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Sudan (Anglo-Egyptian Sudan) (Mahdist State)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Sweden
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Switzerland
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Thailand (Siam)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Tonga (Haʻapai)
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Trengganu
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Trinidad and Tobago
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Tunisia (Regency of Tunis)
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Turks and Caicos Is.
FromExporter,,unknown despite gravity,1916,Ghana (Gold Coast),Uganda
FromExporter,2887088,ok,1916,Ghana (Gold Coast),United Kingdom
FromExporter,170943.66,ok thanks to gravity,1916,Ghana (Gold Coast),United States of America
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Uruguay
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Venezuela
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Windward Is.
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Zanzibar
FromExporter,0,imputed zero,1916,Ghana (Gold Coast),Zimbabwe (Rhodesia) (Southern Rhodesia)
FromExporter,0,imputed zero,1916,Gibraltar,Aden
FromExporter,0,imputed zero,1916,Gibraltar,Alaska
FromExporter,14647.086,ok thanks to gravity,1916,Gibraltar,Algeria (Regency of Algiers)
FromExporter,0,imputed zero,1916,Gibraltar,Argentina (La Plata)
FromExporter,0,imputed zero,1916,Gibraltar,Australia
FromExporter,0,imputed zero,1916,Gibraltar,Austria-Hungary (Austrian Empire)
FromExporter,0,imputed zero,1916,Gibraltar,Bahamas
FromExporter,0,imputed zero,1916,Gibraltar,Barbados
FromExporter,0,imputed zero,1916,Gibraltar,Belize (British Honduras)
FromExporter,0,imputed zero,1916,Gibraltar,Bermuda
FromExporter,0,imputed zero,1916,Gibraltar,Bolivia
FromExporter,34371,ok,1916,Gibraltar,Brazil
FromExporter,0,imputed zero,1916,Gibraltar,Bulgaria
FromExporter,225519.27,ok,1916,Gibraltar,Canada (Province of Canada)
FromExporter,0,imputed zero,1916,Gibraltar,Chile
FromExporter,0,imputed zero,1916,Gibraltar,Colombia (New Granada) (Gran Colombia)
FromExporter,0,imputed zero,1916,Gibraltar,Costa Rica
FromExporter,16169.632,ok,1916,Gibraltar,Cuba
FromExporter,,unknown despite gravity,1916,Gibraltar,Cyprus
FromExporter,0,imputed zero,1916,Gibraltar,Democratic Republic of the Congo (Zaire) (Kinshasa) (Belgian Congo) (Congo Free State)
FromExporter,0,imputed zero,1916,Gibraltar,Denmark
FromExporter,0,imputed zero,1916,Gibraltar,Dominican Republic (Santo Domingo)
FromExporter,0,imputed zero,1916,Gibraltar,Ecuador
FromExporter,256.45401,ok,1916,Gibraltar,Egypt Arab Republic (Egypt)
FromExporter,0,imputed zero,1916,Gibraltar,El Salvador
FromExporter,0,imputed zero,1916,Gibraltar,Falkland Is.
FromExporter,,both ok and not ok,1916,Gibraltar,Federated Malay States
FromExporter,,unknown despite gravity,1916,Gibraltar,Fiji
FromExporter,54835.18,ok thanks to gravity,1916,Gibraltar,France
FromExporter,0,imputed zero,1916,Gibraltar,French Indochina
FromExporter,0,imputed zero,1916,Gibraltar,Gambia
FromExporter,0,imputed zero,1916,Gibraltar,Ghana (Gold Coast)
FromExporter,0,imputed zero,1916,Gibraltar,Greece
FromExporter,0,imputed zero,1916,Gibraltar,Guyana (British Guiana)
FromExporter,0,imputed zero,1916,Gibraltar,Hawaii (Sandwich Is.)
FromExporter,0,imputed zero,1916,Gibraltar,Iceland
FromExporter,11249,ok,1916,Gibraltar,India
FromExporter,,unknown despite gravity,1916,Gibraltar,Iran (Persia)
FromExporter,17805.561,ok,1916,Gibraltar,Italy
FromExporter,39,ok,1916,Gibraltar,Jamaica
FromExporter,0,imputed zero,1916,Gibraltar,Japan
FromExporter,,unknown despite gravity,1916,Gibraltar,Johore
FromExporter,,unknown despite gravity,1916,Gibraltar,Kedah
FromExporter,,unknown despite gravity,1916,Gibraltar,Kelantan
FromExporter,,both ok and not ok,1916,Gibraltar,Kenya (British East Africa Protectorate)
FromExporter,,unknown despite gravity,1916,Gibraltar,Leeward Is.
FromExporter,0,imputed zero,1916,Gibraltar,Malawi (Nyasaland) (British Central Africa Protectorate)
FromExporter,1488,ok,1916,Gibraltar,Malta
FromExporter,,unknown despite gravity,1916,Gibraltar,Mauritius
FromExporter,434.93964,ok thanks to gravity,1916,Gibraltar,Morocco
FromExporter,21039.506,ok,1916,Gibraltar,Netherlands
