GPH_code,GPH_name,continent,lat,lng,region_AndersonNorheim,subregion_AndersonNorheim,Comment,period_1,period_2,period_3,period_4,period_5,period_6,period_7,period_8,period_9,period_10,period_11
256,Saar,Europe,49.37715,6.8783777777778,WE,,,1816-1871 | Part of | 245,1871-1920 | Part of | 255,1920-1935 | Mandated to | 0,1935-1945 | Part of | 255,1945-1947 | Occupied by | 220,1947-1957 | Protectorate of | 220,1957-1990 | Part of | 260,1990-2022 | Part of | 255,NA,NA,NA
823,Sabah (North Borneo),Asia,5.25,117,AS,DA,,1816-1878 | Part of | 8401,1816-1878 | Part of | 835,1878-1888 | Leased to | 200,1888-1942 | Protectorate of | 200,1942-1945 | Occupied by | 740,1945-1963 | Colony of | 200,1963-2022 | Part of | 820,1963-2022 | Claimed by | 840,NA,NA,NA
4335,Saloum,Africa,14.161389,-16.030833,AF,,,1816-1887 | Sovereign (unrecognized) | NA,1887-1895 | Protectorate of | 220,1895-1958 | Part of | 430,1958-1969 | Unknown | NA,1969-2022 | Part of | 433,NA,NA,NA,NA,NA,NA
7577,Sambalpur,Asia,21.47,83.97,AS,DA,,1816-1817 | Part of | 7589,1817-1947 | Vassal of | 750,1947-2022 | Part of | 750,NA,NA,NA,NA,NA,NA,NA,NA
7774,Samka,Asia,31.57686,96.74038,AS,DA,,1816-1887 | Vassal of | 775,1872-1872 | Occupied by | 7750,1887-1948 | Protectorate of | 200,1948-2022 | Part of | 775,NA,NA,NA,NA,NA,NA,NA
9900,Samoa,Oceania,-13.745,-172.2175,AS,DA,,1816-1889 | Sovereign (unrecognized) | NA,1889-1900 | Protectorate of | 2,1889-1900 | Protectorate of | 200,1889-1900 | Protectorate of | 255,1900-1900 | Dissolved into | 990,1900-1900 | Dissolved into | 991,NA,NA,NA,NA,NA
990,Samoa (Western Samoa) (German Samoa),Oceania,-13.745,-172.2175,AS,DA,,1900-1914 | Colony of | 255,1914-1920 | Occupied by | 920,1920-1962 | Mandated to | 920,1962-1976 | Sovereign (unrecognized) | NA,1976-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA
3504,Samos,Europe,37.75,26.8333,WE,,,1816-1821 | Part of | 640,1821-1834 | Sovereign (unrecognized) | NA,1834-1912 | Vassal of | 640,1912-1913 | Occupied by | 350,1913-2022 | Part of | 350,NA,NA,NA,NA,NA,NA
7537,Samptar (Datia),Asia,25.68333333,78.46666667,AS,DA,,1816-1947 | Vassal of | 750,1948-1950 | Unknown | NA,1950-2022 | Part of | 750,NA,NA,NA,NA,NA,NA,NA,NA
1105,San Andres and Providincial Is.,America,14.3833333333333,-80.2833333333333,LA,,,1816-1819 | Possession of | 230,1819-1928 | Claimed by | 100,1839-1928 | Claimed by | 93,1928-2012 | Part of | 100,2001-2012 | Claimed by | 93,2012-2022 | Part of | 100,NA,NA,NA,NA,NA
1020,San Juan Island,America,48.5333,-123.083,NAM,,,1816-1860 | Claimed by | 2,1860-1872 | Occupied by | 2,1872-2022 | Part of | 2,NA,NA,NA,NA,NA,NA,NA,NA
331,San Marino,Europe,43.9333333333333,12.4666666666667,WE,,,1816-1992 | Sovereign (unrecognized) | NA,1992-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,Sao Tome-Principe,Africa,0.316667,6.6,AF,,,1816-1975 | Colony of | 235,1975-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,Sarawak,Asia,2.5,113,AS,DA,,1816-1841 | Part of | 835,1841-1888 | Sovereign (unrecognized) | NA,1888-1941 | Protectorate of | 200,1941-1945 | Occupied by | 740,1945-1963 | Colony of | 200,1963-2022 | Part of | 820,NA,NA,NA,NA,NA
670,Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah),Asia,23.716667,44.116667,ME,,,1816-1818 | Sovereign (unrecognized) | NA,1818-1824 | Occupied by | 651,1824-1838 | Sovereign (unrecognized) | NA,1838-1843 | Occupied by | 651,1843-1891 | Sovereign (unrecognized) | NA,1891-1902 | Occupied by | 674,1902-1927 | Sovereign (unrecognized) | NA,1927-2022 | Sovereign | NA,NA,NA,NA
7539,Sawantwadi,Asia,16,73.75,AS,DA,,1816-1948 | Vassal of | 750,1948-2022 | Part of | 750,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,Saxe Altenburg,Europe,50.985,12.433333,EESU,,,1826-1867 | Sovereign (limited) | 263,1867-1920 | Part of | 255,1920-2022 | Part of | 2558,NA,NA,NA,NA,NA,NA,NA,NA
264,Saxe Coburg and Gotha,Europe,NA,NA,EESU,,,1816-1867 | Sovereign (limited) | NA,1867-1920 | Part of | 255,1920-1920 | Dissolved into | 2558,1920-1920 | Dissolved into | 245,NA,NA,NA,NA,NA,NA,NA
2246,Saxe Lauenburg,Europe,NA,NA,EESU,,,1816-1865 | Sovereign (limited) | NA,1865-1866 | Part of | 239,1866-1876 | Part of | 255,1876-1876 | Dissolved into | 2555,NA,NA,NA,NA,NA,NA,NA
266,Saxe Meiningen,Europe,NA,NA,EESU,,,1816-1867 | Sovereign (limited) | NA,1867-1920 | Part of | 255,1920-1920 | Dissolved into | 2558,NA,NA,NA,NA,NA,NA,NA,NA
261,Saxe Weimar Eisenach,Europe,50.983333333333,11.166666666667,EESU,,,1816-1867 | Sovereign (limited) | NA,1867-1920 | Part of | 255,1920-1920 | Dissolved into | 2558,NA,NA,NA,NA,NA,NA,NA,NA
269,Saxony,Europe,51.026944444444,13.358888888889,EESU,,,1816-1867 | Sovereign | NA,1867-1945 | Part of | 255,1945-1949 | Occupied by | 365,1949-1952 | Part of | 265,1952-1952 | Dissolved into | 265,1990-2022 | Part of | 255,NA,NA,NA,NA,NA
274,Schaumburg Lippe,Europe,NA,NA,WE,,,1816-1867 | Sovereign (limited) | NA,1867-1946 | Part of | 255,1946-1946 | Dissolved into | 2603,NA,NA,NA,NA,NA,NA,NA,NA
2247,Schleswig,Europe,55.166666666667,9.25,WE,,,1816-1865 | Sovereign (limited) | NA,1865-1867 | Occupied by | 239,1867-2022 | Part of | 2555,NA,NA,NA,NA,NA,NA,NA,NA
270,Schwarzburg Rudolstadt,Europe,NA,NA,WE,,,1816-1867 | Sovereign (limited) | NA,1867-1920 | Part of | 255,1920-1920 | Dissolved into | 2558,NA,NA,NA,NA,NA,NA,NA,NA
268,Schwarzburg Sondershausen,Europe,51.36666667,10.86666667,WE,,,1816-1867 | Sovereign (limited) | NA,1867-1920 | Part of | 255,1920-1920 | Dissolved into | 2558,NA,NA,NA,NA,NA,NA,NA,NA
3340,Scutari,Europe,42.066666666667,19.5,WE,,,1816-1912 | Part of | 640,1912-1914 | Occupied by | 339,1914-2022 | Part of | 339,NA,NA,NA,NA,NA,NA,NA,NA
4327,Segu,Africa,13.45,-6.2666666666667,AF,,,1816-1862 | Sovereign (unrecognized) | NA,1862-1890 | Part of | 4321,1890-1895 | Occupied by | 220,1895-2022 | Part of | 432,NA,NA,NA,NA,NA,NA,NA
8202,Selangore,Asia,3.3333333333333,101.5,AS,DA,,1816-1875 | Sovereign (unrecognized) | NA,1875-1895 | Colony of | 200,1895-1946 | Part of | 821,1942-1945 | Occupied by | 740,1945-1946 | Colony of | 200,1946-2022 | Part of | 820,NA,NA,NA,NA,NA
433,Senegal,Africa,14.366667,-14.283333,AF,,,1816-1817 | Colony of | 200,1817-1895 | Colony of | 220,1895-1958 | Part of | 430,1959-1960 | Part of | 431,1960-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA
348,Serbia (Serbia and Montenegro) (Federal Republic of Yugoslavia),Europe,,,WE,,,1992-2022 | Sovereign | NA,,,,,,,,,,
1103,Serrana Bank,America,14.333333333333,-80.333333333333,LA,,US Claimed but ok,1816-1856 | Discovered | NA,1856-1981 | Claimed by | 2,1981-2022 | Part of | 100,2001-2012 | Claimed by | 93,?-1981 | Claimed by | 100,NA,NA,NA,NA,NA,NA
591,Seychelles,Africa,-7.1,52.766667,AF,,,1816-1903 | Part of | 590,1903-1976 | Colony of | 200,1976-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA
7529,Shahpura,Asia,25.63,74.93,AS,DA,,1816-1818 | Unknown | NA,1818-1949 | Vassal of | 750,1949-2022 | Part of | 750,NA,NA,NA,NA,NA,NA,NA,NA
6828,Shaibi,Asia,13.6833,44.7167,ME,,,1816-1874 | Sovereign (unrecognized) | NA,1874-1937 | Part of | 682,1937-1959 | Part of | 6811,1959-1962 | Part of | 6803,1962-1967 | Part of | 6801,1967-1967 | Dissolved into | 680,NA,NA,NA,NA,NA
7121,Shangai,Asia,31.24201,121.47326,AS,DA,,1816-1839 | Part of | 710,1839-1842 | Occupied by | 200,1842-1846 | Part of | 710,1846-1863 | Leased to | 200,1848-1863 | Leased to | 2,1849-1946 | Leased to | 220,1863-1943 | Leased to | 9998,1902-1943 | Leased to | 325,1932-1945 | Occupied by | 740,1945-2022 | Part of | 710,NA
5516,Shangane (Gaza Empire),Africa,-21.195898,32.745166,AF,,,1824-1895 | Sovereign (unrecognized) | NA,1895-2022 | Part of | 541,NA,NA,NA,NA,NA,NA,NA,NA,NA
5303,Shewa,Africa,9,39,AF,,,1816-1855 | Sovereign (unrecognized) | NA,1855-2022 | Part of | 530,NA,NA,NA,NA,NA,NA,NA,NA,NA
6255,Shilluk,Africa,NA,NA,AF,,Mistake 626 exist only as of 2011,1816-1841 | Sovereign (unrecognized) | NA,1841-1882 | Part of | 651,1882-2022 | Part of | 626,NA,NA,NA,NA,NA,NA,NA,NA
8533,Siak Sri Indrapura,Asia,NA,NA,AS,DA,,1816-1945 | Sovereign (unrecognized) | NA,1945-1949 | Vassal of | 850,1949-2022 | Part of | 850,NA,NA,NA,NA,NA,NA,NA,NA
451,Sierra Leone,Africa,8.5,-12.1,AF,,,1816-1896 | Colony of | 200,1896-1961 | Protectorate of | 200,1961-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA
4328,Sikasso,Africa,11.199722222222,-7.0969444444444,AF,,,1816-1898 | Sovereign (unrecognized) | NA,1898-2022 | Part of | 432,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,Sikkim,Asia,27.55,88.5,AS,DA,,1816-1861 | Part of | 7910,1861-1949 | Protectorate of | 200,1949-1975 | Protectorate of | 750,1975-2022 | Part of | 750,NA,NA,NA,NA,NA,NA,NA
7693,Sindh,Asia,,,AS,DA,,,,,,,,,,,,
4336,Sine,Africa,NA,NA,AF,,,1816-1867 | Sovereign (unrecognized) | NA,1867-1895 | Occupied by | 220,1895-1958 | Part of | 430,1958-1969 | Unknown | NA,1969-2022 | Part of | 433,NA,NA,NA,NA,NA,NA
830,Singapore,Asia,,,AS,DA,,1816-1824 | Part of | 8221,1824-1826 | Colony of | 200,1826-1946 | Part of | 827,1946-1963 | Colony of | 200,1963-1965 | Part of | 820,1965-2022 | Sovereign | NA,,,,,
7795,Singkaling Hkamti,Asia,25.9833,95.6833,AS,DA,,1820-1887 | Vassal of | 775,1887-1948 | Protectorate of | 200,1948-2022 | Part of | 775,NA,NA,NA,NA,NA,NA,NA,NA
1073,Sint Maarten,America,,,LA,,,1816-1828 | Colony of | 210,1828-2010 | Part of | 1074,2010-2022 | Dependency of | 210,,,,,,,,
7544,Sirmur,Asia,30.55,77.3,AS,DA,,1816-1948 | Vassal of | 750,1948-2022 | Part of | 750,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,Slovakia,Europe,,,EESU,,Could be EESU but followed historical reality,1816-1918 | Part of | 300,1918-1993 | Part of | 315,1993-2022 | Sovereign | NA,,,,,,,,
349,Slovenia,Europe,,,EESU,,,1816-1918 | Part of | 300,1918-1991 | Part of | 345,1991-2022 | Sovereign | NA,,,,,,,,
9601,Society Is.,Oceania,-17.5,-149.833333333333,AS,DA,,1843-1880 | Protectorate of | 220,1880-1903 | Colony of | 220,1903-2022 | Part of | 960,NA,NA,NA,NA,NA,NA,NA,NA
6800,Socotra I.,Asia,12.5,53.4,ME,,,1816-1967 | Possession of | 6846,1967-1990 | Possession of | 680,1990-2022 | Possession of | 679,NA,NA,NA,NA,NA,NA,NA,NA
4751,Sokoto,Africa,13.0672222222222,5.24777777777778,AF,,,1816-1903 | Sovereign (unrecognized) | NA,1903-1914 | Part of | 4784,1914-2022 | Part of | 475,NA,NA,NA,NA,NA,NA,NA,NA
940,Solomon Islands (British Solomon Islands Protectorate),Oceania,-9.4666666666667,159.81666666667,AS,DA,,1816-1893 | Discovered | NA,1893-1978 | Protectorate of | 200,1942-1945 | Occupied by | 740,1978-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA
520,Somalia,Africa,6,47,AF,,,1816-1884 | Sovereign (unrecognized) | NA,1884-1960 | Part of | 521,1889-1960 | Part of | 5200,1960-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA
521,Somaliland Republic (British Somaliland),Africa,9.8,46.2,AF,,,1816-1884 | Part of | 530,1816-1884 | Part of | 651,1884-1940 | Protectorate of | 200,1940-1941 | Occupied by | 325,1941-1960 | Colony of | 200,1960-1991 | Part of | 520,1991-2022 | Sovereign (unrecognized) | NA,NA,NA,NA,NA
560,South Africa,Africa,-29,24,AF,,,1910-1920 | Colony of | 200,1920-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,South Australia,Oceania,-30,135,AS,ANZ,,1816-1836 | Part of | 901,1836-1901 | Colony of | 200,1901-2022 | Part of | 900,NA,NA,NA,NA,NA,NA,NA,NA
1164,South Georgia,America,-54.316666666667,-36.65,LA,,,1816-1843 | Possession of | 200,1843-1985 | Part of | 1163,1927-1985 | Claimed by | 160,1985-2022 | Part of | 1165,NA,NA,NA,NA,NA,NA,NA
732,South Korea (Republic of South Korea),Asia,,,AS,DA,,1945-1948 | Occupied by | 2,1948-2022 | Sovereign | NA,,,,,,,,,
626,South Sudan,Africa,,,AF,,,2011-2022 | Sovereign | NA,,,,,,,,,,
4783,Southern Nigeria (Niger Coast Protectorate),Africa,6.45,3.4,AF,,,1884-1900 | Protectorate of | 200,1900-1914 | Protectorate of | 200,1914-1914 | Dissolved into | 475,NA,NA,NA,NA,NA,NA,NA,NA
7351,Southern Sakhalin I.,Asia,50.5,143,EESU,,,1816-1845 | Discovered | NA,1845-1875 | Claimed by | 740,1853-1875 | Claimed by | 365,1875-1905 | Part of | 365,1905-1946 | Colony of | 740,1946-2022 | Part of | 365,NA,NA,NA,NA,NA
230,Spain,Europe,40.2,-3.5,WE,,,1816-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2311,Spain-Gibraltar Neutral Zone,Europe,36.154933,-5.348363,WE,,,1909-2022 | Neutral or demilitarized zone of | 230,1909-2022 | Neutral or demilitarized zone of | 200,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,Spanish Morocco,Africa,35,-4.5,AF,,,1912-1946 | Protectorate of | 230,1946-1956 | Part of | 610,1956-1956 | Dissolved into | 600,NA,NA,NA,NA,NA,NA,NA,NA
780,Sri Lanka (Ceylon),Asia,7,81,AS,DA,,1816-1948 | Colony of | 200,1948-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,St. Barthelemy,America,17.897728,-62.8342438,LA,,,1816-1878 | Colony of | 380,1878-2007 | Part of | 65,2007-2022 | Dependency of | 220,NA,NA,NA,NA,NA,NA,NA,NA
4050,St. Helena,Africa,-15.95,-5.7166666666667,AF,,,1816-2022 | Colony of | 200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,St. Kitts,America,17.319722,-62.747222,LA,,,1816-1833 | Colony of | 200,1833-1882 | Part of | 1063,1882-2022 | Part of | 60,NA,NA,NA,NA,NA,NA,NA,NA
60,St. Kitts-Nevis,America,,,LA,,,1882-1956 | Part of | 1063,1956-1958 | Colony of | 200,1958-1962 | Part of | 50,1962-1967 | Colony of | 200,1967-1983 | Associated state of | 200,1983-2022 | Sovereign | NA,,,,,
56,St. Lucia,America,13.8833333333333,-60.9666666666667,LA,,,1816-1833 | Colony of | 200,1833-1958 | Part of | 1055,1958-1962 | Part of | 50,1962-1967 | Colony of | 200,1967-1979 | Associated state of | 200,1979-2022 | Sovereign | NA,NA,NA,NA,NA,NA
5803,St. Marie de Madagascar,Africa,-16.9,49.9,AF,,,1816-1820 | Occupied by | 220,1819-1896 | Possession of | 220,1819-1843 | Part of | 585,1843-1853 | Part of | 5812,1853-1878 | Colony of | 220,1878-1896 | Part of | 585,1896-2022 | Part of | 580,NA,NA,NA,NA
1029,St. Pierre and Miquelon,America,46.85,-56.3,NAM,,,1816-1816 | Occupied by | 200,1816-1985 | Colony of | 220,1985-2022 | Dependency of | 220,NA,NA,NA,NA,NA,NA,NA,NA
57,St. Vincent and the Grenadines,America,13.0139,-61.2296,LA,,,1816-1833 | Colony of | 200,1833-1958 | Part of | 1055,1958-1962 | Part of | 50,1962-1969 | Colony of | 200,1969-1979 | Associated state of | 200,1979-2022 | Sovereign | NA,NA,NA,NA,NA,NA
1001,States of America,America,NA,NA,NAM,,,1861-1877 | Occupied by | 2,1877-1877 | Dissolved into | 2,NA,NA,NA,NA,NA,NA,NA,NA,NA
827,Straits Settlements,Asia,1.3666666666667,103.8,AS,DA,,1826-1867 | Part of | 750,1867-1942 | Colony of | 200,1942-1945 | Occupied by | 740,1945-1946 | Colony of | 200,1946-1946 | Dissolved into | 820,1946-1946 | Dissolved into | 823,1946-1946 | Dissolved into | 830,NA,NA,NA,NA
625,Sudan (Anglo-Egyptian Sudan) (Mahdist State),Africa,15,32,AF,,,1816-1821 | Part of | 6251,1816-1821 | Part of | 6252,1816-1821 | Part of | 640,1821-1882 | Part of | 651,1882-1885 | Occupied by | 200,1885-1899 | Sovereign (unrecognized) | NA,1899-1956 | Protectorate of | 200,1899-1956 | Protectorate of | 651,1956-2022 | Sovereign | NA,NA,NA
7545,Suket,Asia,31.53,76.88,AS,DA,,1816-1948 | Vassal of | 750,1948-2022 | Part of | 750,NA,NA,NA,NA,NA,NA,NA,NA,NA
8401,Sulu Sultanate,Asia,6.0519444444444,121.00194444444,AS,DA,,1816-1851 | Sovereign (unrecognized) | NA,1851-1898 | Protectorate of | 230,1898-1903 | Unknown | NA,1903-1915 | Protectorate of | 2,1915-2022 | Part of | 840,NA,NA,NA,NA,NA,NA
8551,Surakarta,Asia,NA,NA,AS,DA,,1816-1945 | Sovereign (unrecognized) | NA,1945-2022 | Part of | 850,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,Surinam (Dutch Guiana),America,4,-56,LA,,,1816-1828 | Colony of | 210,1828-1845 | Part of | 68,1845-1954 | Colony of | 210,1954-1975 | Dependency of | 210,1975-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA
3386,Svalbard Is.,Europe,78.15706,15.86426,WE,,,1816-1925 | Discovered | NA,1925-2022 | Dependency of | 385,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,Swan Is.,America,17.410555555556,-83.921944444444,LA,,Leased to the US but kept as LA,1816-1821 | Part of | 1070,1821-1823 | Part of | 70,1823-1839 | Part of | 89,1839-1863 | Part of | 91,1863-1972 | Leased to | 2,1972-2022 | Part of | 91,NA,NA,NA,NA,NA
7701,Swat,Asia,NA,NA,AS,DA,,1849-1947 | Vassal of | 750,1947-1969 | Vassal of | 770,1969-1969 | Dissolved into | 770,NA,NA,NA,NA,NA,NA,NA,NA
380,Sweden,Europe,61,15,WE,,,1816-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3805,Sweden-Norway Neutral Zone,Europe,69.059726851852,20.544430555556,WE,,,1816-1905 | Part of | 380,1905-2022 | Neutral or demilitarized zone of | 380,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,Switzerland,Europe,46.798562,8.231973,WE,,,1816-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,Syria,Asia,35.216667,38.583333,ME,,"Ottoman Empire for the large part, so WE?",1816-1832 | Part of | 640,1832-1840 | Occupied by | 651,1840-1918 | Part of | 640,1918-1920 | Occupied by | 200,1920-1923 | Occupied by | 220,1923-1946 | Mandated to | 220,1946-1958 | Sovereign | NA,1958-1961 | Part of | 651,1961-2022 | Sovereign | NA,NA,NA
702,Tajikistan,Asia,,,EESU,,,1816-1868 | Part of | 7010,1816-1868 | Part of | 7020,1868-1991 | Part of | 365,1991-2022 | Sovereign | NA,,,,,,,
601,Tangier,Africa,35.7766666666667,-5.80388888888889,AF,,,1816-1912 | Part of | 600,1912-1923 | Part of | 602,1923-1940 | Sovereign (unrecognized) | NA,1940-1945 | Occupied by | 230,1945-1956 | Sovereign (unrecognized) | NA,1956-2022 | Part of | 600,NA,NA,NA,NA,NA
512,Tanzania (Tanganyika),Africa,-6.30694444444444,34.8538888888889,AF,,,1816-1885 | Unknown | NA,1885-1891 | Protectorate of | 255,1891-1916 | Part of | 510,1916-1920 | Occupied by | 200,1920-1961 | Mandated to | 200,1961-2022 | Sovereign | NA,NA,NA,NA,NA,NA
906,Tasmania,Oceania,-42,147,AS,ANZ,,1816-1825 | Part of | 901,1825-1901 | Colony of | 200,1901-2022 | Part of | 900,NA,NA,NA,NA,NA,NA,NA,NA
7752,Tawngpeng,Asia,22.95,97.15,AS,DA,,1816-1887 | Vassal of | 775,1887-1948 | Protectorate of | 200,1948-1959 | Part of | 775,1959-2022 | Part of | 775,NA,NA,NA,NA,NA,NA,NA
8560,Ternate,Asia,0.78333333333333,127.36666666667,AS,DA,,1816-1817 | Occupied by | 200,1817-1914 | Vassal of | 210,1914-1949 | Part of | 850,1949-2022 | Part of | 850,NA,NA,NA,NA,NA,NA,NA
6030,Tetuan,Africa,35.566666666667,-5.3666666666667,AF,,,1816-1860 | Part of | 600,1860-1862 | Colony of | 230,1862-2022 | Part of | 600,NA,NA,NA,NA,NA,NA,NA,NA
7,Texas,America,31,-100,NAM,,Maybe LA for 1821-1836,1816-1821 | Part of | 1070,1821-1836 | Part of | 70,1836-1845 | Sovereign (limited) | NA,1845-1861 | Part of | 2,1861-1865 | Part of | 1002,1865-2022 | Part of | 2,NA,NA,NA,NA,NA
800,Thailand (Siam),Asia,14,101,AS,DA,,1816-1887 | Sovereign (unrecognized) | NA,1887-2022 | Sovereign | NA,1941-1945 | Occupied by | 740,NA,NA,NA,NA,NA,NA,NA,NA
7910,Tibet,Asia,,,AS,DA,,,,,,,,,,,,
7106,Tientsin (Tianjin),Asia,39.146666666667,117.20555555556,AS,DA,,1816-1860 | Part of | 710,1860-1945 | Leased to | 200,1860-1902 | Leased to | 2,1861-1946 | Leased to | 220,1895-1917 | Leased to | 255,1898-1945 | Occupied by | 740,1900-1924 | Leased to | 365,1901-1947 | Leased to | 325,1902-1917 | Leased to | 300,1902-1931 | Leased to | 211,1945-2022 | Part of | 710
1049,Tobago,America,11.25,-60.667,LA,,,1816-1833 | Colony of | 200,1833-1889 | Part of | 1055,1889-2022 | Part of | 52,NA,NA,NA,NA,NA,NA,NA,NA
461,Togo (French Togoland),Africa,8.69,1.055,AF,,,1922-1960 | Mandated to | 220,1960-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9201,Tokelau Is.,Oceania,-9.1666666666667,-171.83333333333,AS,DA,,1816-1877 | Discovered | NA,1877-1916 | Protectorate of | 200,1916-1925 | Part of | 945,1925-2022 | Colony of | 920,NA,NA,NA,NA,NA,NA,NA
955,Tonga (Haʻapai),Oceania,-20.587778,-174.810278,AS,DA,,1820-1900 | Sovereign (unrecognized) | NA,1900-1970 | Protectorate of | 200,1970-1999 | Sovereign (unrecognized) | NA,1999-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA
7527,Tonk,Asia,26.166666666667,75.783333333333,AS,DA,,1816-1817 | Part of | 7512,1817-1947 | Vassal of | 750,1947-2022 | Part of | 750,NA,NA,NA,NA,NA,NA,NA,NA
8153,Tonkin,Asia,21.0245,105.84117,AS,DA,,1816-1883 | Part of | 815,1883-1949 | Protectorate of | 220,1887-1949 | Part of | 810,1949-1954 | Part of | 815,1954-1954 | Dissolved into | 816,NA,NA,NA,NA,NA,NA
9050,Torres Strait Is.,Oceania,-9.880278,142.590556,AS,ANZ,put it with Australia,1816-1862 | Discovered | NA,1862-1872 | Possession of | 200,1872-2022 | Part of | 905,NA,NA,NA,NA,NA,NA,NA,NA
563,Transvaal (South African Republic),Africa,-25,30,AF,,,1852-1877 | Sovereign (unrecognized) | NA,1877-1881 | Colony of | 200,1881-1884 | Protectorate of | 200,1884-1902 | Sovereign (unrecognized) | NA,1902-1910 | Colony of | 200,1910-2022 | Part of | 560,NA,NA,NA,NA,NA
4354,Trarza,Africa,17.499503,-15.463272,AF,,,1816-1902 | Sovereign (unrecognized) | NA,1902-1904 | Protectorate of | 220,1904-2022 | Part of | 435,NA,NA,NA,NA,NA,NA,NA,NA
8225,Trengganu,Asia,4.75,103,AS,DA,,1816-1909 | Part of | 800,1909-1942 | Protectorate of | 200,1942-1945 | Occupied by | 740,1945-1946 | Colony of | 200,1946-2022 | Part of | 820,NA,NA,NA,NA,NA,NA
1048,Trinidad,America,10.460555555556,-61.248611111111,LA,,,1816-1889 | Colony of | 200,1889-2022 | Part of | 52,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,Trinidad and Tobago,America,10.666666666667,-61.516666666667,LA,,,1889-1958 | Colony of | 200,1958-1962 | Part of | 50,1962-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA
6203,Tripolitania (Regency of Tripoli),Africa,32.9,13.183333,AF,,640 Turkey,1816-1835 | Vassal of | 640,1835-1912 | Part of | 640,1912-1919 | Colony of | 325,1919-1923 | Sovereign (unrecognized) | NA,1923-1934 | Colony of | 325,1934-2022 | Part of | 620,NA,NA,NA,NA,NA
4060,Tristan da Cunha,Africa,-37.15,-12.3,AF,,,1816-1938 | Possession of | 200,1938-2022 | Part of | 4050,NA,NA,NA,NA,NA,NA,NA,NA,NA
9603,Tuamotu Is.,Oceania,-18.75,-141.76,AS,DA,,1816-1844 | Discovered | NA,1844-1881 | Protectorate of | 220,1881-1903 | Colony of | 220,1903-2022 | Part of | 960,NA,NA,NA,NA,NA,NA,NA
9605,Tubuai Is. (Austral Is.),Oceania,-23.37,-149.48,AS,DA,,1816-1850 | Discovered | NA,1850-1880 | Protectorate of | 220,1880-1903 | Colony of | 220,1903-2022 | Part of | 960,NA,NA,NA,NA,NA,NA,NA
616,Tunisia (Regency of Tunis),Africa,34,10,AF,,,1816-1825 | Vassal of | 640,1825-1881 | Sovereign | NA,1881-1956 | Protectorate of | 220,1956-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA
640,Turkey (Ottoman Empire),Asia,39,36,WE,,,1816-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,Turkmenistan,Asia,,,EESU,,,1816-1881 | Part of | 7020,1816-1881 | Part of | 7030,1881-1991 | Part of | 365,1991-2022 | Sovereign | NA,,,,,,,
1032,Turks and Caicos Is.,America,21.78,-71.8,LA,,,1816-1848 | Dependency of | 31,1848-1873 | Colony of | 200,1873-1958 | Dependency of | 51,1958-1962 | Part of | 50,1962-1988 | Colony of | 200,1988-2022 | Dependency of | 200,NA,NA,NA,NA,NA
337,Tuscany,Europe,43.35,11.016666666667,WE,,,1816-1859 | Sovereign | NA,1859-1861 | Part of | 324,1861-1861 | Dissolved into | 325,NA,NA,NA,NA,NA,NA,NA,NA
947,Tuvalu,Oceania,,,AS,DA,,1816-1892 | Discovered | NA,1892-1975 | Part of | 945,1975-2000 | Colony of | 200,2000-2022 | Sovereign | NA,,,,,,,
