year,resolution,modularity,cafFob,nb_communities
1863,2.1999999999999997,0.5907336004520006,caf,14
1863,2.4,0.5848915399843435,caf,15
1863,2.6,0.583161259489841,caf,15
1863,2.8000000000000003,0.583161259489841,caf,15
1863,3.0000000000000004,0.575746457614441,caf,16
1863,3.2000000000000006,0.575746457614441,caf,16
1863,3.400000000000001,0.5695036470289846,caf,17
1863,3.600000000000001,0.5631444171496819,caf,18
1863,3.800000000000001,0.5631444171496819,caf,18
1863,0.2,0.36186680801391957,fob,2
1863,0.4,0.5432163779248593,fob,5
1863,0.6000000000000001,0.5883000793122255,fob,7
1863,0.8,0.6017609703149001,fob,8
1863,1,0.6072441249203343,fob,10
1863,1.2,0.6058685257005576,fob,11
1863,1.4,0.6055398214929509,fob,11
1863,1.5999999999999999,0.6055398214929509,fob,11
1863,1.7999999999999998,0.5956296803479277,fob,13
1863,1.9999999999999998,0.5929797440608862,fob,14
1863,2.1999999999999997,0.5880140402674248,fob,14
1863,2.4,0.5867636416259617,fob,15
1863,2.6,0.583161259489841,fob,15
1863,2.8000000000000003,0.583161259489841,fob,15
1863,3.0000000000000004,0.5704958356535269,fob,17
1863,3.2000000000000006,0.575746457614441,fob,16
1863,3.400000000000001,0.5695036470289846,fob,17
1863,3.600000000000001,0.5694661768006715,fob,17
1863,3.800000000000001,0.5637898267408884,fob,18
1864,0.4,0.4952219733287879,caf,3
1864,0.6000000000000001,0.5829979005890196,caf,6
1864,0.8,0.5864455638334857,caf,7
1864,1,0.5863658566749194,caf,7
1864,1.2,0.5780831942137347,caf,10
1864,1.4,0.5763433831109073,caf,11
1864,1.5999999999999999,0.5750853800732827,caf,12
1864,1.7999999999999998,0.5732408804464338,caf,13
1864,1.9999999999999998,0.5670102951957094,caf,14
1864,2.1999999999999997,0.5594220445105289,caf,15
1864,2.4,0.5476997356258747,caf,16
1864,2.6,0.5445106550396948,caf,16
1864,2.8000000000000003,0.5366617908412771,caf,17
1864,3.0000000000000004,0.5366574196846025,caf,17
1864,3.2000000000000006,0.5366617908412771,caf,17
1864,3.400000000000001,0.5368355864654917,caf,17
1864,3.600000000000001,0.5366574196846025,caf,17
1864,3.800000000000001,0.5358561557881059,caf,17
1864,0.4,0.4952219733287879,fob,3
1864,0.6000000000000001,0.5789999652503203,fob,6
1864,0.8,0.5864455638334857,fob,7
1864,1,0.5863658566749194,fob,7
1864,1.2,0.5813687743245135,fob,10
1864,1.4,0.5765588084378355,fob,11
1864,1.5999999999999999,0.5750160403440402,fob,12
1864,1.7999999999999998,0.5675617435962365,fob,14
1864,1.9999999999999998,0.5670102951957094,fob,14
1864,2.1999999999999997,0.5652422872141254,fob,14
1864,2.4,0.5480146371034883,fob,16
1864,2.6,0.5445106550396948,fob,16
1864,2.8000000000000003,0.5366617908412771,fob,17
1864,3.0000000000000004,0.5366617908412771,fob,17
1864,3.2000000000000006,0.5366574196846025,fob,17
1864,3.400000000000001,0.5366574196846025,fob,17
1864,3.600000000000001,0.536520684987878,fob,17
1864,3.800000000000001,0.5360343225689951,fob,17
1865,0.2,0.06740296225785311,caf,2
1865,0.4,0.43320813667568914,caf,3
1865,0.6000000000000001,0.5944448238835358,caf,8
1865,0.8,0.5944460285912395,caf,8
1865,1,0.6010892615486576,caf,10
1865,1.2,0.6030609912235164,caf,10
1865,1.4,0.597343965079633,caf,13
1865,1.5999999999999999,0.594111257718875,caf,13
1865,1.7999999999999998,0.5884188221736946,caf,14
1865,1.9999999999999998,0.5884188221736946,caf,14
1865,2.1999999999999997,0.5813405353298003,caf,16
1865,2.4,0.579201658128557,caf,16
1865,2.6,0.5750154748502638,caf,16
1865,2.8000000000000003,0.5668651445443104,caf,18
1865,3.0000000000000004,0.5557291927587129,caf,19
1865,3.2000000000000006,0.5612663437678899,caf,18
1865,3.400000000000001,0.5497005239082622,caf,20
1865,3.600000000000001,0.5421877039734797,caf,22
1865,3.800000000000001,0.5421877039734797,caf,22
1865,0.2,0.4346436487541233,fob,3
1865,0.4,0.4739058211802658,fob,4
1865,0.6000000000000001,0.5944448238835358,fob,8
1865,0.8,0.5944460285912395,fob,8
1865,1,0.6038794182331689,fob,10
1865,1.2,0.6006766587615797,fob,11
1865,1.4,0.597343965079633,fob,13
1865,1.5999999999999999,0.5886460285583325,fob,14
1865,1.7999999999999998,0.5921062230075761,fob,13
1865,1.9999999999999998,0.5884188221736946,fob,14
1865,2.1999999999999997,0.580722538851262,fob,16
1865,2.4,0.5729630473538356,fob,17
1865,2.6,0.5765249140968512,fob,16
1865,2.8000000000000003,0.5666266714724936,fob,18
1865,3.0000000000000004,0.5641815608714124,fob,18
1865,3.2000000000000006,0.5557291927587129,fob,19
1865,3.400000000000001,0.5497005239082622,fob,20
1865,3.600000000000001,0.5421877039734797,fob,22
1865,3.800000000000001,0.533877057003638,fob,22
1866,0.4,0.5104270659560569,caf,4
1866,0.6000000000000001,0.5708052548889946,caf,6
1866,0.8,0.5791036850762667,caf,7
1866,1,0.5830542613430327,caf,9
1866,1.2,0.5870041410129473,caf,10
1866,1.4,0.5866068363168747,caf,11
1866,1.5999999999999999,0.567062724624856,caf,13
1866,1.7999999999999998,0.5748362621902323,caf,13
1866,1.9999999999999998,0.5568830047318654,caf,15
1866,2.1999999999999997,0.5568830047318654,caf,15
1866,2.4,0.5507902367781033,caf,16
1866,2.6,0.5507902367781033,caf,16
1866,2.8000000000000003,0.5478006399068787,caf,17
1866,3.0000000000000004,0.5478006399068787,caf,17
1866,3.2000000000000006,0.5451580020390384,caf,17
1866,3.400000000000001,0.5332343382573512,caf,19
1866,3.600000000000001,0.5387042182229984,caf,18
1866,3.800000000000001,0.5332343382573512,caf,19
1866,0.4,0.521432557201166,fob,4
1866,0.6000000000000001,0.574416990512201,fob,6
1866,0.8,0.5791036850762667,fob,7
1866,1,0.587642068110885,fob,9
1866,1.2,0.5888753787310539,fob,10
1866,1.4,0.5866068363168747,fob,11
1866,1.5999999999999999,0.5752243536710263,fob,13
1866,1.7999999999999998,0.5740264690722116,fob,13
1866,1.9999999999999998,0.5568830047318654,fob,15
1866,2.1999999999999997,0.5568830047318654,fob,15
1866,2.4,0.5507902367781033,fob,16
1866,2.6,0.5507902367781033,fob,16
1866,2.8000000000000003,0.5478006399068787,fob,17
1866,3.0000000000000004,0.5529464776221542,fob,16
1866,3.2000000000000006,0.5332343382573512,fob,19
1866,3.400000000000001,0.5332343382573512,fob,19
1866,3.600000000000001,0.5332343382573512,fob,19
1866,3.800000000000001,0.5332343382573512,fob,19
1867,0.2,0.36395125054044664,caf,2
1867,0.4,0.528159856471773,caf,3
1867,0.6000000000000001,0.5694983604351455,caf,5
1867,0.8,0.5927980022551631,caf,7
1867,1,0.5991374361341525,caf,10
1867,1.2,0.5946262571591983,caf,11
1867,1.4,0.5935531777939393,caf,12
1867,1.5999999999999999,0.5918053142535611,caf,12
1867,1.7999999999999998,0.5901120036829834,caf,13
1867,1.9999999999999998,0.5720754647724366,caf,15
1867,2.1999999999999997,0.5785691936402388,caf,14
1867,2.4,0.5691421535977826,caf,16
1867,2.6,0.5618979896730283,caf,16
1867,2.8000000000000003,0.5585231853698858,caf,17
1867,3.0000000000000004,0.5496701782976221,caf,19
1867,3.2000000000000006,0.544670454991069,caf,19
1867,3.400000000000001,0.5409213667515327,caf,20
1867,3.600000000000001,0.5225007417398984,caf,22
1867,3.800000000000001,0.5225007417398984,caf,22
1867,0.2,0.3845600118032242,fob,2
1867,0.4,0.528159856471773,fob,3
1867,0.6000000000000001,0.5707885790124622,fob,5
1867,0.8,0.5927980022551631,fob,7
1867,1,0.5979506288289697,fob,8
1867,1.2,0.5946262571591983,fob,11
1867,1.4,0.5935531777939393,fob,12
1867,1.5999999999999999,0.5935531777939393,fob,12
1867,1.7999999999999998,0.5879374248078264,fob,13
1867,1.9999999999999998,0.5772480454346395,fob,14
1867,2.1999999999999997,0.5717820521823085,fob,15
1867,2.4,0.5667307673647983,fob,16
1867,2.6,0.5644426786506633,fob,16
1867,2.8000000000000003,0.5547740971303495,fob,18
1867,3.0000000000000004,0.5496701782976221,fob,19
1867,3.2000000000000006,0.5409213667515327,fob,20
1867,3.400000000000001,0.5409213667515327,fob,20
1867,3.600000000000001,0.5225007417398984,fob,22
1867,3.800000000000001,0.5201363387758527,fob,22
1868,0.2,0.2733832146813426,caf,2
1868,0.4,0.5502535419454577,caf,4
1868,0.6000000000000001,0.5953803851120018,caf,6
1868,0.8,0.6048108158736965,caf,8
1868,1,0.6048656071295465,caf,9
1868,1.2,0.6015006560691261,caf,10
1868,1.4,0.5982425748333744,caf,13
1868,1.5999999999999999,0.5938241424363936,caf,14
1868,1.7999999999999998,0.5866871775977246,caf,14
1868,1.9999999999999998,0.5943127581064985,caf,14
1868,2.1999999999999997,0.5848817828947508,caf,14
1868,2.4,0.5801456586075137,caf,15
1868,2.6,0.5801687747670484,caf,15
1868,2.8000000000000003,0.5755915519406306,caf,16
1868,3.0000000000000004,0.5609934093858752,caf,18
1868,3.2000000000000006,0.5704398583427637,caf,17
1868,3.400000000000001,0.5684958301968789,caf,18
1868,3.600000000000001,0.5586103196969665,caf,19
1868,3.800000000000001,0.5586103196969665,caf,19
1868,0.2,0.2733832146813426,fob,2
1868,0.4,0.5502535419454577,fob,4
1868,0.6000000000000001,0.5953803851120018,fob,6
1868,0.8,0.6048108158736965,fob,8
1868,1,0.6046463474384194,fob,9
1868,1.2,0.6021660797818089,fob,11
1868,1.4,0.5943358742660332,fob,14
1868,1.5999999999999999,0.5938241424363936,fob,14
1868,1.7999999999999998,0.5872643465673889,fob,14
1868,1.9999999999999998,0.5943127581064985,fob,14
1868,2.1999999999999997,0.5943127581064985,fob,14
1868,2.4,0.5801687747670484,fob,15
1868,2.6,0.5801141022833389,fob,15
1868,2.8000000000000003,0.5755915519406306,fob,16
1868,3.0000000000000004,0.5706153742222568,fob,17
1868,3.2000000000000006,0.5704167421832289,fob,17
1868,3.400000000000001,0.5684958301968789,fob,18
1868,3.600000000000001,0.5586103196969665,fob,19
1868,3.800000000000001,0.5586103196969665,fob,19
1869,0.2,0.44665297472616244,caf,3
1869,0.4,0.5300546395702994,caf,4
1869,0.6000000000000001,0.578598357163542,caf,6
1869,0.8,0.5850621614714528,caf,7
1869,1,0.5997044364917625,caf,11
1869,1.2,0.5892576188909429,caf,12
1869,1.4,0.5891005610652265,caf,12
1869,1.5999999999999999,0.5854018100155112,caf,12
1869,1.7999999999999998,0.5899615919656869,caf,13
1869,1.9999999999999998,0.5889677964833819,caf,13
1869,2.1999999999999997,0.5852757669223689,caf,14
1869,2.4,0.5837520513682153,caf,14
1869,2.6,0.5647037557001816,caf,17
1869,2.8000000000000003,0.5648803561975122,caf,17
1869,3.0000000000000004,0.5648803561975122,caf,17
1869,3.2000000000000006,0.5648803561975122,caf,17
1869,3.400000000000001,0.5648803561975122,caf,17
1869,3.600000000000001,0.5595114264112596,caf,18
1869,3.800000000000001,0.5595114264112596,caf,18
1869,0.2,0.4086705734552273,fob,2
1869,0.4,0.500890870364358,fob,4
1869,0.6000000000000001,0.578598357163542,fob,6
1869,0.8,0.5850263845592252,fob,7
1869,1,0.5999049490212405,fob,11
1869,1.2,0.588955203561548,fob,13
1869,1.4,0.5892576188909429,fob,12
1869,1.5999999999999999,0.5883659854785719,fob,12
1869,1.7999999999999998,0.588955203561548,fob,13
1869,1.9999999999999998,0.587961408079243,fob,13
1869,2.1999999999999997,0.5864587558238386,fob,14
1869,2.4,0.5837520513682153,fob,14
1869,2.6,0.5647037557001816,fob,17
1869,2.8000000000000003,0.5648803561975122,fob,17
1869,3.0000000000000004,0.5648803561975122,fob,17
1869,3.2000000000000006,0.5648803561975122,fob,17
1869,3.400000000000001,0.5648803561975122,fob,17
1869,3.600000000000001,0.5595114264112596,fob,18
1869,3.800000000000001,0.5595114264112596,fob,18
1870,0.2,0.3477544897071366,caf,2
1870,0.4,0.5034886199318325,caf,4
1870,0.6000000000000001,0.581527097927545,caf,5
1870,0.8,0.5972584513859122,caf,7
1870,1,0.6014425901844972,caf,8
1870,1.2,0.6042704356298688,caf,9
1870,1.4,0.5966531591624694,caf,11
1870,1.5999999999999999,0.5876816125641092,caf,13
1870,1.7999999999999998,0.5815326968099518,caf,14
1870,1.9999999999999998,0.5775646198574068,caf,15
1870,2.1999999999999997,0.5818815005178727,caf,16
1870,2.4,0.5812028609932115,caf,15
1870,2.6,0.5676717120426557,caf,17
1870,2.8000000000000003,0.567112865900236,caf,17
1870,3.0000000000000004,0.5734998947012339,caf,16
1870,3.2000000000000006,0.567112865900236,caf,17
1870,3.400000000000001,0.559065912448063,caf,18
1870,3.600000000000001,0.5584426983599136,caf,18
1870,3.800000000000001,0.5544267665429132,caf,19
1870,0.2,0.4079097565746566,fob,3
1870,0.4,0.5034886199318325,fob,4
1870,0.6000000000000001,0.581527097927545,fob,5
1870,0.8,0.5985106010635461,fob,7
1870,1,0.6015423367634972,fob,8
1870,1.2,0.6077387451872294,fob,9
1870,1.4,0.5918823255097393,fob,12
1870,1.5999999999999999,0.5917434020898663,fob,12
1870,1.7999999999999998,0.5876988999727326,fob,13
1870,1.9999999999999998,0.5780271029341032,fob,15
1870,2.1999999999999997,0.5787751060866158,fob,15
1870,2.4,0.5769494154618523,fob,15
1870,2.6,0.5728766806130845,fob,16
1870,2.8000000000000003,0.567112865900236,fob,17
1870,3.0000000000000004,0.5664896518120867,fob,17
1870,3.2000000000000006,0.567112865900236,fob,17
1870,3.400000000000001,0.5584426983599136,fob,18
1870,3.600000000000001,0.5584426983599136,fob,18
1870,3.800000000000001,0.559065912448063,fob,18
1871,0.2,0.3544517008678851,caf,2
1871,0.4,0.5393262786704907,caf,4
1871,0.6000000000000001,0.5756599603996245,caf,5
1871,0.8,0.6091044779389203,caf,8
1871,1,0.6094035715336081,caf,9
1871,1.2,0.6116354746935516,caf,10
1871,1.4,0.603666739711771,caf,11
1871,1.5999999999999999,0.6001410953950534,caf,12
1871,1.7999999999999998,0.5942809097527539,caf,14
1871,1.9999999999999998,0.5891739823167182,caf,15
1871,2.1999999999999997,0.5823541981163899,caf,17
1871,2.4,0.588912816025818,caf,15
1871,2.6,0.5882041168016694,caf,16
1871,2.8000000000000003,0.5851856059099807,caf,17
1871,3.0000000000000004,0.5823541981163899,caf,17
1871,3.2000000000000006,0.5823541981163899,caf,17
1871,3.400000000000001,0.5832457237440389,caf,17
1871,3.600000000000001,0.5805728472793246,caf,18
1871,3.800000000000001,0.5805728472793246,caf,18
1871,0.2,0.07731155099643018,fob,2
1871,0.4,0.5530426964622535,fob,4
1871,0.6000000000000001,0.5756599603996245,fob,5
1871,0.8,0.6062532247148962,fob,8
1871,1,0.6121347078876405,fob,9
1871,1.2,0.6105185170987595,fob,10
1871,1.4,0.6108047862017106,fob,10
1871,1.5999999999999999,0.6026176446545752,fob,12
1871,1.7999999999999998,0.594199705625405,fob,14
1871,1.9999999999999998,0.5859811860807418,fob,16
1871,2.1999999999999997,0.5972840248910023,fob,14
1871,2.4,0.5823541981163899,fob,17
1871,2.6,0.5832457237440389,fob,17
1871,2.8000000000000003,0.5823541981163899,fob,17
1871,3.0000000000000004,0.5823541981163899,fob,17
1871,3.2000000000000006,0.5832457237440389,fob,17
1871,3.400000000000001,0.5832457237440389,fob,17
1871,3.600000000000001,0.5805728472793246,fob,18
1871,3.800000000000001,0.5805728472793246,fob,18
1872,0.2,0.3417553136107355,caf,2
1872,0.4,0.4823222590431725,caf,4
1872,0.6000000000000001,0.5731331241690766,caf,6
1872,0.8,0.5983607972117099,caf,8
1872,1,0.5981516220858668,caf,8
1872,1.2,0.5971824535343854,caf,10
1872,1.4,0.5933829066571874,caf,11
1872,1.5999999999999999,0.5963914149497835,caf,12
1872,1.7999999999999998,0.5920963349182801,caf,13
1872,1.9999999999999998,0.5910320066066336,caf,13
1872,2.1999999999999997,0.5856829944760228,caf,14
1872,2.4,0.578293776711811,caf,15
1872,2.6,0.5699186021781748,caf,17
1872,2.8000000000000003,0.5701513397344803,caf,17
1872,3.0000000000000004,0.5688857883649704,caf,17
1872,3.2000000000000006,0.5688857883649704,caf,17
1872,3.400000000000001,0.5678984154031298,caf,17
1872,3.600000000000001,0.559803408963353,caf,19
1872,3.800000000000001,0.5460257907240095,caf,21
1872,0.2,0.3417553136107355,fob,2
1872,0.4,0.4823222590431725,fob,4
1872,0.6000000000000001,0.5810849425904558,fob,6
1872,0.8,0.5981516220858668,fob,8
1872,1,0.5981516220858668,fob,8
1872,1.2,0.5971824535343854,fob,10
1872,1.4,0.5906314645957399,fob,12
1872,1.5999999999999999,0.5963914149497835,fob,12
1872,1.7999999999999998,0.5920963349182801,fob,13
1872,1.9999999999999998,0.5910320066066336,fob,13
1872,2.1999999999999997,0.5856829944760228,fob,14
1872,2.4,0.5780610391555056,fob,15
1872,2.6,0.5699186021781748,fob,17
1872,2.8000000000000003,0.5701513397344803,fob,17
1872,3.0000000000000004,0.5688019652731165,fob,17
1872,3.2000000000000006,0.5688857883649704,fob,17
1872,3.400000000000001,0.5648134907156008,fob,18
1872,3.600000000000001,0.5591007328270619,fob,19
1872,3.800000000000001,0.556653408481675,fob,19
1873,0.2,0.3852170669579312,caf,2
1873,0.4,0.5328249867769745,caf,4
1873,0.6000000000000001,0.6017469761593632,caf,7
1873,0.8,0.6023345796137614,caf,7
1873,1,0.6039397448829261,caf,8
1873,1.2,0.6028490883746036,caf,9
1873,1.4,0.5943079717576212,caf,11
1873,1.5999999999999999,0.5892440190019699,caf,12
1873,1.7999999999999998,0.5840915624511033,caf,15
1873,1.9999999999999998,0.580411437677437,caf,15
1873,2.1999999999999997,0.580411437677437,caf,15
1873,2.4,0.5787527221325688,caf,16
1873,2.6,0.5843783655712815,caf,15
1873,2.8000000000000003,0.5876019798587809,caf,14
1873,3.0000000000000004,0.5563046070375102,caf,17
1873,3.2000000000000006,0.556482166874602,caf,17
1873,3.400000000000001,0.5441262981488053,caf,17
1873,3.600000000000001,0.5441262981488053,caf,17
1873,3.800000000000001,0.5375465719819608,caf,18
1873,0.2,0.3852170669579312,fob,2
1873,0.4,0.5328249867769745,fob,4
1873,0.6000000000000001,0.6017469761593632,fob,7
1873,0.8,0.6014753744557894,fob,7
1873,1,0.6009644392453027,fob,8
1873,1.2,0.6007323957764951,fob,9
1873,1.4,0.5958242652835875,fob,10
1873,1.5999999999999999,0.5892440190019699,fob,12
1873,1.7999999999999998,0.5817338575261215,fob,15
1873,1.9999999999999998,0.5853725057606586,fob,14
1873,2.1999999999999997,0.5828931008255002,fob,15
1873,2.4,0.5787527221325688,fob,16
1873,2.6,0.5843783655712815,fob,15
1873,2.8000000000000003,0.5764486188215974,fob,16
1873,3.0000000000000004,0.556482166874602,fob,17
1873,3.2000000000000006,0.5540005037265388,fob,17
1873,3.400000000000001,0.5466079612968686,fob,17
1873,3.600000000000001,0.544874512399853,fob,18
1873,3.800000000000001,0.5441262981488053,fob,17
1874,0.2,0.38432799623882685,caf,2
1874,0.4,0.47824787277805264,caf,4
1874,0.6000000000000001,0.5704291099432601,caf,6
1874,0.8,0.5871302318733967,caf,8
1874,1,0.5838706224239416,caf,8
1874,1.2,0.5842676361528786,caf,9
1874,1.4,0.5836870192325251,caf,9
1874,1.5999999999999999,0.5776773576429242,caf,11
1874,1.7999999999999998,0.5703090903444442,caf,12
1874,1.9999999999999998,0.57189955907519,caf,13
1874,2.1999999999999997,0.5639150929743555,caf,14
1874,2.4,0.5511593176976264,caf,15
1874,2.6,0.5472153288265517,caf,16
1874,2.8000000000000003,0.5418290905360905,caf,17
1874,3.0000000000000004,0.5384468144150055,caf,17
1874,3.2000000000000006,0.5227022070620184,caf,19
1874,3.400000000000001,0.5227022070620184,caf,19
1874,3.600000000000001,0.5021000572251444,caf,20
1874,3.800000000000001,0.5001478709357985,caf,21
1874,0.2,0.38432799623882685,fob,2
1874,0.4,0.47824787277805264,fob,4
1874,0.6000000000000001,0.5704291099432601,fob,6
1874,0.8,0.5789624492386476,fob,7
1874,1,0.5837161950571556,fob,9
1874,1.2,0.5836870192325251,fob,9
1874,1.4,0.584649775558897,fob,9
1874,1.5999999999999999,0.5809069061041275,fob,11
1874,1.7999999999999998,0.5703090903444442,fob,12
1874,1.9999999999999998,0.5688554125423972,fob,13
1874,2.1999999999999997,0.5669592395071483,fob,14
1874,2.4,0.5542034642304192,fob,15
1874,2.6,0.5438330527054667,fob,16
1874,2.8000000000000003,0.5384468144150055,fob,17
1874,3.0000000000000004,0.5362634672716348,fob,18
1874,3.2000000000000006,0.5227022070620184,fob,19
1874,3.400000000000001,0.5227022070620184,fob,19
1874,3.600000000000001,0.5021000572251444,fob,20
1874,3.800000000000001,0.5043058547347071,fob,19
1875,0.2,0.36143884984584507,caf,2
1875,0.4,0.5200821040898624,caf,4
1875,0.6000000000000001,0.5569089527331625,caf,6
1875,0.8,0.5916188150483712,caf,9
1875,1,0.5905592139704305,caf,9
1875,1.2,0.5892002452060511,caf,10
1875,1.4,0.584134197194392,caf,11
1875,1.5999999999999999,0.5769142756833893,caf,12
1875,1.7999999999999998,0.5718569802921364,caf,14
1875,1.9999999999999998,0.5719033826278397,caf,14
1875,2.1999999999999997,0.5642575765183488,caf,15
1875,2.4,0.5632147284517232,caf,15
1875,2.6,0.5516935689115399,caf,16
1875,2.8000000000000003,0.5422890607548168,caf,18
1875,3.0000000000000004,0.5422890607548168,caf,18
1875,3.2000000000000006,0.5422890607548168,caf,18
1875,3.400000000000001,0.5422890607548168,caf,18
1875,3.600000000000001,0.5411370011037044,caf,18
1875,3.800000000000001,0.5307596567262427,caf,19
1875,0.2,0.36143884984584507,fob,2
1875,0.4,0.4585796541742569,fob,4
1875,0.6000000000000001,0.550522818264422,fob,7
1875,0.8,0.5916862067250865,fob,9
1875,1,0.5905592139704305,fob,9
1875,1.2,0.5885488553541913,fob,10
1875,1.4,0.58248469796009,fob,11
1875,1.5999999999999999,0.5769142756833893,fob,12
1875,1.7999999999999998,0.5718569802921364,fob,14
1875,1.9999999999999998,0.5719033826278397,fob,14
1875,2.1999999999999997,0.5642575765183488,fob,15
1875,2.4,0.5642111741826455,fob,15
1875,2.6,0.5516935689115399,fob,16
1875,2.8000000000000003,0.5421359807972019,fob,18
1875,3.0000000000000004,0.5433319088214424,fob,18
1875,3.2000000000000006,0.5433319088214424,fob,18
1875,3.400000000000001,0.5422890607548168,fob,18
1875,3.600000000000001,0.5411370011037044,fob,18
1875,3.800000000000001,0.5411370011037044,fob,18
1876,0.2,0.3733725671142587,caf,2
1876,0.4,0.4659818610666615,caf,3
1876,0.6000000000000001,0.5772226191616847,caf,6
1876,0.8,0.5846057799097484,caf,7
1876,1,0.5901298472640732,caf,9
1876,1.2,0.5872957587288964,caf,10
1876,1.4,0.58955352648167,caf,10
1876,1.5999999999999999,0.58331115543574,caf,12
1876,1.7999999999999998,0.5786885892988317,caf,12
1876,1.9999999999999998,0.5786885892988317,caf,12
1876,2.1999999999999997,0.5552339898322715,caf,15
1876,2.4,0.5552339898322715,caf,15
1876,2.6,0.5539246676489876,caf,15
1876,2.8000000000000003,0.550382414262249,caf,16
1876,3.0000000000000004,0.5516917364455329,caf,16
1876,3.2000000000000006,0.5397459371062123,caf,18
1876,3.400000000000001,0.5303051542950006,caf,19
1876,3.600000000000001,0.5116168539791475,caf,20
1876,3.800000000000001,0.49920698840976974,caf,22
1876,0.2,0.3733725671142587,fob,2
1876,0.4,0.4659818610666615,fob,3
1876,0.6000000000000001,0.568994074233446,fob,6
1876,0.8,0.59002882689662,fob,8
1876,1,0.5872957587288964,fob,10
1876,1.2,0.5850333266020851,fob,10
1876,1.4,0.58955352648167,fob,10
1876,1.5999999999999999,0.58331115543574,fob,12
1876,1.7999999999999998,0.5786885892988317,fob,12
1876,1.9999999999999998,0.5786885892988317,fob,12
1876,2.1999999999999997,0.5552339898322715,fob,15
1876,2.4,0.5552339898322715,fob,15
1876,2.6,0.5539246676489876,fob,15
1876,2.8000000000000003,0.5503888050065407,fob,16
1876,3.0000000000000004,0.550382414262249,fob,16
1876,3.2000000000000006,0.5397459371062123,fob,18
1876,3.400000000000001,0.5303051542950006,fob,19
1876,3.600000000000001,0.5116168539791475,fob,20
1876,3.800000000000001,0.5067010757576837,fob,21
1877,0.2,0.3625027292774976,caf,2
1877,0.4,0.5486126173572445,caf,4
1877,0.6000000000000001,0.5951427527945752,caf,7
1877,0.8,0.6042606601045084,caf,8
1877,1,0.6067048710680493,caf,8
1877,1.2,0.6032704542202502,caf,10
1877,1.4,0.6062420956886958,caf,12
1877,1.5999999999999999,0.6046827688896185,caf,12
1877,1.7999999999999998,0.6067198647528302,caf,12
1877,1.9999999999999998,0.5939811981182503,caf,13
1877,2.1999999999999997,0.5800616843163138,caf,16
1877,2.4,0.5798397398548188,caf,16
1877,2.6,0.5783547825133692,caf,16
1877,2.8000000000000003,0.5703925478634306,caf,18
1877,3.0000000000000004,0.5635830723677316,caf,19
1877,3.2000000000000006,0.5597371947844332,caf,20
1877,3.400000000000001,0.5512310063659461,caf,21
1877,3.600000000000001,0.5512310063659461,caf,21
1877,3.800000000000001,0.5512310063659461,caf,21
1877,0.2,0.4014461018947103,fob,2
1877,0.4,0.5440668010481451,fob,4
1877,0.6000000000000001,0.6021229356097048,fob,8
1877,0.8,0.6040679318943015,fob,8
1877,1,0.6081372897670702,fob,9
1877,1.2,0.6032704542202502,fob,10
1877,1.4,0.6067213684079109,fob,11
1877,1.5999999999999999,0.6062420956886958,fob,12
1877,1.7999999999999998,0.6027862306369748,fob,12
1877,1.9999999999999998,0.6006326431583079,fob,13
1877,2.1999999999999997,0.5800616843163138,fob,16
1877,2.4,0.5798397398548188,fob,16
1877,2.6,0.5783547825133692,fob,16
1877,2.8000000000000003,0.5703925478634306,fob,18
1877,3.0000000000000004,0.5635830723677316,fob,19
1877,3.2000000000000006,0.5597371947844332,fob,20
1877,3.400000000000001,0.5512310063659461,fob,21
1877,3.600000000000001,0.5512310063659461,fob,21
1877,3.800000000000001,0.5512310063659461,fob,21
1878,0.2,0.3567239211692523,caf,2
1878,0.4,0.557638307689525,caf,4
1878,0.6000000000000001,0.6020315445991953,caf,6
1878,0.8,0.6101642399703878,caf,8
1878,1,0.611835450703644,caf,8
1878,1.2,0.6076725271584132,caf,9
1878,1.4,0.608779794663165,caf,10
1878,1.5999999999999999,0.6002896034724315,caf,13
1878,1.7999999999999998,0.5836593996383166,caf,14
1878,1.9999999999999998,0.5642187344395543,caf,17
1878,2.1999999999999997,0.5642187344395543,caf,17
1878,2.4,0.5593958351749433,caf,17
1878,2.6,0.555325338621758,caf,18
1878,2.8000000000000003,0.5606793466903965,caf,18
1878,3.0000000000000004,0.555325338621758,caf,18
1878,3.2000000000000006,0.5561675856897872,caf,19
1878,3.400000000000001,0.5437771994269839,caf,20
1878,3.600000000000001,0.5434111560471642,caf,20
1878,3.800000000000001,0.5322062468143912,caf,21
1878,0.2,0.36626361356821086,fob,2
1878,0.4,0.57568356707225,fob,4
1878,0.6000000000000001,0.6003899885797812,fob,6
1878,0.8,0.6074268910818016,fob,7
1878,1,0.611835450703644,fob,8
1878,1.2,0.6095018867377822,fob,10
1878,1.4,0.6091359561939299,fob,10
1878,1.5999999999999999,0.6002896034724315,fob,13
1878,1.7999999999999998,0.5851013925713358,fob,14
1878,1.9999999999999998,0.5642187344395543,fob,17
1878,2.1999999999999997,0.5669687207615343,fob,17
1878,2.4,0.5592211347007829,fob,17
1878,2.6,0.5606793466903965,fob,18
1878,2.8000000000000003,0.555325338621758,fob,18
1878,3.0000000000000004,0.5593958351749433,fob,17
1878,3.2000000000000006,0.5506360326434419,fob,19
1878,3.400000000000001,0.5437771994269839,fob,20
1878,3.600000000000001,0.5408521458858069,fob,21
