ddyad,year,atopally,defense,offense,neutral,nonagg,consul,shareob,transyr,bilatno,multino,number,asymm,atopid1,atopid2,atopid3,atopid4,atopid5,atopid6,atopid7,atopid8,atopid9,stateA,stateB,version
260365,1986,1,0,0,0,1,0,,0,1,1,2,0,3640,3740,,,,,,,,260,365,5.1
260365,1987,1,0,0,0,1,0,,0,1,1,2,0,3640,3740,,,,,,,,260,365,5.1
260365,1988,1,0,0,0,1,0,,0,1,1,2,0,3640,3740,,,,,,,,260,365,5.1
260365,1989,1,0,0,0,1,0,,0,1,1,2,0,3640,3740,,,,,,,,260,365,5.1
260365,1990,1,0,0,0,1,0,,1,1,1,2,0,3640,3740,,,,,,,,260,365,5.1
260375,1975,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,260,375,5.1
260375,1976,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,375,5.1
260375,1977,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,375,5.1
260375,1978,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,375,5.1
260375,1979,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,375,5.1
260375,1980,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,375,5.1
260375,1981,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,375,5.1
260375,1982,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,375,5.1
260375,1983,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,375,5.1
260375,1984,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,375,5.1
260375,1985,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,375,5.1
260375,1986,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,375,5.1
260375,1987,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,375,5.1
260375,1988,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,375,5.1
260375,1989,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,375,5.1
260375,1990,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,260,375,5.1
260380,1975,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,260,380,5.1
260380,1976,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,380,5.1
260380,1977,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,380,5.1
260380,1978,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,380,5.1
260380,1979,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,380,5.1
260380,1980,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,380,5.1
260380,1981,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,380,5.1
260380,1982,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,380,5.1
260380,1983,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,380,5.1
260380,1984,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,380,5.1
260380,1985,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,380,5.1
260380,1986,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,380,5.1
260380,1987,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,380,5.1
260380,1988,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,380,5.1
260380,1989,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,260,380,5.1
260380,1990,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,260,380,5.1
260385,1954,1,1,0,0,1,1,,1,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1955,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1956,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1957,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1958,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1959,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1960,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1961,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1962,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1963,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1964,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1965,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1966,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1967,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1968,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1969,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1970,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1971,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1972,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1973,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1974,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,385,5.1
260385,1975,1,1,0,0,1,1,,1,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260385,1976,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260385,1977,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260385,1978,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260385,1979,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260385,1980,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260385,1981,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260385,1982,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260385,1983,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260385,1984,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260385,1985,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260385,1986,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260385,1987,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260385,1988,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260385,1989,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260385,1990,1,1,0,0,1,1,,1,0,2,2,0,3180,3740,,,,,,,,260,385,5.1
260390,1954,1,1,0,0,1,1,,1,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1955,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1956,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1957,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1958,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1959,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1960,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1961,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1962,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1963,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1964,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1965,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1966,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1967,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1968,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1969,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1970,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1971,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1972,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1973,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1974,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,390,5.1
260390,1975,1,1,0,0,1,1,,1,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260390,1976,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260390,1977,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260390,1978,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260390,1979,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260390,1980,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260390,1981,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260390,1982,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260390,1983,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260390,1984,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260390,1985,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260390,1986,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260390,1987,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260390,1988,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260390,1989,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260390,1990,1,1,0,0,1,1,,1,0,2,2,0,3180,3740,,,,,,,,260,390,5.1
260395,1954,1,1,0,0,1,1,,1,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1955,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1956,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1957,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1958,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1959,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1960,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1961,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1962,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1963,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1964,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1965,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1966,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1967,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1968,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1969,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1970,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1971,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1972,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1973,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1974,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,395,5.1
260395,1975,1,1,0,0,1,1,,1,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260395,1976,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260395,1977,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260395,1978,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260395,1979,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260395,1980,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260395,1981,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260395,1982,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260395,1983,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260395,1984,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260395,1985,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260395,1986,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260395,1987,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260395,1988,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260395,1989,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260395,1990,1,1,0,0,1,1,,1,0,2,2,0,3180,3740,,,,,,,,260,395,5.1
260640,1954,1,1,0,0,1,1,,1,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1955,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1956,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1957,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1958,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1959,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1960,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1961,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1962,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1963,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1964,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1965,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1966,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1967,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1968,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1969,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1970,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1971,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1972,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1973,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1974,1,1,0,0,1,1,,0,0,1,1,0,3180,,,,,,,,,260,640,5.1
260640,1975,1,1,0,0,1,1,,1,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
260640,1976,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
260640,1977,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
260640,1978,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
260640,1979,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
260640,1980,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
260640,1981,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
260640,1982,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
260640,1983,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
260640,1984,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
260640,1985,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
260640,1986,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
260640,1987,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
260640,1988,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
260640,1989,1,1,0,0,1,1,,0,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
260640,1990,1,1,0,0,1,1,,1,0,2,2,0,3180,3740,,,,,,,,260,640,5.1
265002,1975,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,265,2,5.1
265002,1976,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,2,5.1
265002,1977,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,2,5.1
265002,1978,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,2,5.1
265002,1979,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,2,5.1
265002,1980,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,2,5.1
265002,1981,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,2,5.1
265002,1982,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,2,5.1
265002,1983,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,2,5.1
265002,1984,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,2,5.1
265002,1985,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,2,5.1
265002,1986,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,2,5.1
265002,1987,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,2,5.1
265002,1988,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,2,5.1
265002,1989,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,2,5.1
265002,1990,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,265,2,5.1
265020,1975,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,265,20,5.1
265020,1976,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,20,5.1
265020,1977,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,20,5.1
265020,1978,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,20,5.1
265020,1979,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,20,5.1
265020,1980,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,20,5.1
265020,1981,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,20,5.1
265020,1982,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,20,5.1
265020,1983,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,20,5.1
265020,1984,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,20,5.1
265020,1985,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,20,5.1
265020,1986,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,20,5.1
265020,1987,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,20,5.1
265020,1988,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,20,5.1
265020,1989,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,20,5.1
265020,1990,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,265,20,5.1
265200,1975,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,265,200,5.1
265200,1976,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,200,5.1
265200,1977,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,200,5.1
265200,1978,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,200,5.1
265200,1979,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,200,5.1
265200,1980,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,200,5.1
265200,1981,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,200,5.1
265200,1982,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,200,5.1
265200,1983,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,200,5.1
265200,1984,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,200,5.1
265200,1985,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,200,5.1
265200,1986,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,200,5.1
265200,1987,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,200,5.1
265200,1988,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,200,5.1
265200,1989,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,200,5.1
265200,1990,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,265,200,5.1
265205,1975,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,265,205,5.1
265205,1976,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,205,5.1
265205,1977,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,205,5.1
265205,1978,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,205,5.1
265205,1979,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,205,5.1
265205,1980,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,205,5.1
265205,1981,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,205,5.1
265205,1982,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,205,5.1
265205,1983,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,205,5.1
265205,1984,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,205,5.1
265205,1985,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,205,5.1
265205,1986,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,205,5.1
265205,1987,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,205,5.1
265205,1988,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,205,5.1
265205,1989,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,205,5.1
265205,1990,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,265,205,5.1
265210,1975,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,265,210,5.1
265210,1976,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,210,5.1
265210,1977,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,210,5.1
265210,1978,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,210,5.1
265210,1979,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,210,5.1
265210,1980,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,210,5.1
265210,1981,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,210,5.1
265210,1982,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,210,5.1
265210,1983,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,210,5.1
265210,1984,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,210,5.1
265210,1985,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,210,5.1
265210,1986,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,210,5.1
265210,1987,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,210,5.1
265210,1988,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,210,5.1
265210,1989,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,210,5.1
265210,1990,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,265,210,5.1
265211,1975,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,265,211,5.1
265211,1976,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,211,5.1
265211,1977,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,211,5.1
265211,1978,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,211,5.1
265211,1979,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,211,5.1
265211,1980,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,211,5.1
265211,1981,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,211,5.1
265211,1982,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,211,5.1
265211,1983,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,211,5.1
265211,1984,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,211,5.1
265211,1985,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,211,5.1
265211,1986,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,211,5.1
265211,1987,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,211,5.1
265211,1988,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,211,5.1
265211,1989,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,211,5.1
265211,1990,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,265,211,5.1
265212,1975,1,0,0,0,1,0,,1,0,1,1,0,3740,,,,,,,,,265,212,5.1
265212,1976,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,212,5.1
265212,1977,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,212,5.1
265212,1978,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,212,5.1
265212,1979,1,0,0,0,1,0,,0,0,1,1,0,3740,,,,,,,,,265,212,5.1
