id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowId,status,notes
210->280,1849,280,Mecklenburg Schwerin,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,17246.403326403324,210,,,,,,ok,
210->329,1849,329,Two Sicilies,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,172290.395010395,210,,,,,,ok,
210->2,1849,2,United States of America,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,247612.14137214137,210,,,,,,ok,
210->385,1849,385,Norway,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,53593.51351351351,210,,,,,,ok,
210->300,1849,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,317251.39293139294,210,,,,,,ok,
210->235,1849,235,Portugal,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,26320.415800415798,210,,,,,,ok,
210->Russia (White Sea),1849,Russia (White Sea),Russia (White Sea),RIC,210,Netherlands,GPH-AUTONOMOUS-CITED,274310.1871101871,210,,,,,,ignore_resolved,
210->Russia (Black Sea),1849,Russia (Black Sea),Russia (Black Sea),RIC,210,Netherlands,GPH-AUTONOMOUS-CITED,459.7920997920998,210,,,,,,ignore_resolved,
210->Sardinia,1849,Sardinia,Sardinia,RIC,210,Netherlands,GPH-AUTONOMOUS-CITED,302364.3243243243,210,,,,,,ignore_resolved,
210->230,1849,230,Spain,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,28106.777546777546,210,,,,,,ok,
210->America (other),1849,America (other),America (other),RIC,210,Netherlands,GPH-AUTONOMOUS-CITED,40634.428274428275,210,,40634.428274428275,,3|5|6|20|21|30|31|41|42|51|54|65|66|70|80|90|91|92|93|94|100|101|110|120|130|135|145|150|155|160|165|1019|1020|1022|1023|1024|1028|1029|1032|1048|1055|1058|1063|1064|1072|1081|1094|1105|1106|1111|1163|10200|10210|restOfTheWorld,,split_failed_no_ratio,
210->115,1849,115,Surinam (Dutch Guiana),GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,94389.60498960498,210,,,,,,ok,
210->239,1849,239,Prussia,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,2465275.509355509,210,,,,,,ok,
210->337,1849,337,Tuscany,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,113168.89812889813,210,,,,,,ok,
210->640,1849,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,122663.36798336798,210,,,,,,ok,
210->380,1849,380,Sweden,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,27194.511434511434,210,,,,,,ok,
248<-Australia & Pacific Islands,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,Australia & Pacific Islands,Australia & Pacific Islands,RIC,101.68251645940015,248,,101.68251645940015,,930|955|960|970|9004|9007|9253|9601|9602|9603|9620|9810|9820|9900|restOfTheWorld,,split_failed_no_ratio,
248<-710,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,35776.88368690563,248,,,,,,ok,
248<-830,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,830,Singapore,GPH,50127.2860277981,248,,,,,,ignore_resolved,
248<-Java,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,Java,Java,RIC,125294.07461594733,248,,,,,,ignore_resolved,
248<-British East Indies,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,British East Indies,British East Indies,RIC,15422.09217264082,248,,15422.09217264082,,720|780|7501|8231,,split_failed_no_ratio,
248<-840,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,8724.213606437454,248,,,,,,ok,
248<-8501,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,8501,Bali,GPH-AUTONOMOUS-CITED,1815.6547183613752,248,,,,,,ok,
248<-Eastern Africa,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,Eastern Africa,Eastern Africa,RIC,7271.397220190198,248,,4556.509619802448,,500|511|520|530|541|651|698|5221,,split_only_partial,
248<-Cape Colony (Cape of Good Hope) & Guinea (French Guinea) (Rivieres du Sud),1849,248,Hamburg,GPH-AUTONOMOUS-CITED,Cape Colony (Cape of Good Hope) & Guinea (French Guinea) (Rivieres du Sud),Cape Colony (Cape of Good Hope) & Guinea (French Guinea) (Rivieres du Sud),RIC,35283.10168251646,248,,,,,,ignore_resolved,
248<-Tenerife,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,Tenerife,Tenerife,RIC,5970.738844184345,248,,,,,,ignore_resolved,
248<-401,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,401,Madeira Isles,GPH,8423.555230431602,248,,,,,,ignore_resolved,
248<-400,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,400,Azores (Western Isles),GPH,294.0746159473299,248,,,,,,ignore_resolved,
248<-Western America,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,Western America,Western America,RIC,37708.119970738844,248,,37708.119970738844,,3|10200|restOfTheWorld,,split_failed_no_ratio,
248<-160,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,37217.26408193124,248,,,,,,ok,
248<-140,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,581332.1141185077,248,,,,,,ok,
248<-115,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,115,Surinam (Dutch Guiana),GPH-AUTONOMOUS-CITED,3256.035113386979,248,,,,,,ok,
248<-101,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,101,Venezuela,GPH-AUTONOMOUS-CITED,84768.83686905632,248,,,,,,ok,
248<-Puerto Rico & St. Thomas,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,Puerto Rico & St. Thomas,Puerto Rico & St. Thomas,RIC,81384.78419897586,248,,,,,,ignore_resolved,
248<-41,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,41,Haiti,GPH-AUTONOMOUS-CITED,116449.1587417703,248,,,,,,ok,
248<-40,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,40,Cuba,GPH-AUTONOMOUS-CITED,297405.2670080468,248,,,,,,ok,
248<-Gulf of Mexico,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,Gulf of Mexico,Gulf of Mexico,RIC,11912.948061448427,248,,,,,,ignore_resolved,
248<-2,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,277465.2523774689,248,,,,,,ok,
248<-10,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,10,Greenland,GPH-AUTONOMOUS-CITED,2450.6217995610828,248,,,,,,ok,
248<-Norway & Sweden,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,Norway & Sweden,Norway & Sweden,RIC,10136.795903438186,248,,,,,,ignore_resolved,
248<-365,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,365,Russia (USSR),GPH-AUTONOMOUS-CITED,26212.87490855889,248,,,,,,ok,
248<-239,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,239,Prussia,GPH-AUTONOMOUS-CITED,6528.163862472567,248,,,,,,ok,
248<-280,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,280,Mecklenburg Schwerin,GPH-AUTONOMOUS-CITED,1239.2099487929772,248,,,,,,ok,
248<-390,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,390,Denmark,GPH-AUTONOMOUS-CITED,550.1097293343087,248,,,,,,ok,
248<-2555,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,2555,Schleswig-Holstein,GPH,8158.010241404536,248,,,,,,split_failed_error,
248<-Cuxhaven & Heligoland,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,Cuxhaven & Heligoland,Cuxhaven & Heligoland,RIC,1852.9626920263352,248,,,,,,ignore_resolved,
248<-Bremen (Weser),1849,248,Hamburg,GPH-AUTONOMOUS-CITED,Bremen (Weser),Bremen (Weser),RIC,95893.92831016825,248,,,,,,ignore_resolved,
248<-East Frisia & Oldenburg,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,East Frisia & Oldenburg,East Frisia & Oldenburg,RIC,74559.6196049744,248,,,,,,ignore_resolved,
248<-210,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,704876.3716166789,248,,,,,,ok,
248<-211,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,154878.56620336504,248,,,,,,ok,
248<-200,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,6594596.927578639,248,,,,,,ok,
248<-220,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,534031.4557425019,248,,,,,,ok,
248<-235,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,77155.81565471836,248,,,,,,ok,
248<-Gibraltar & Spain,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,Gibraltar & Spain,Gibraltar & Spain,RIC,95227.50548646672,248,,,,,,split_failed_error,
248<-324,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,324,Kingdom of Sardinia,GPH-AUTONOMOUS-CITED,20720.555961960497,248,,,,,,ok,
248<-337,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,337,Tuscany,GPH-AUTONOMOUS-CITED,17984.63789319678,248,,,,,,ok,
248<-Malta & Two Sicilies,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,Malta & Two Sicilies,Malta & Two Sicilies,RIC,72803.21872713973,248,,,,,,ignore_resolved,
248<-Ionian Is. & Republic of St. Mark & Trieste,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,Ionian Is. & Republic of St. Mark & Trieste,Ionian Is. & Republic of St. Mark & Trieste,RIC,54948.792977322606,248,,54948.792977322606,,300|3261|3349,,split_failed_no_ratio,
248<-6402,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,6402,Western Anatolia,GPH,53243.599122165324,248,,,,,,ignore_resolved,
248<-Altona,1849,248,Hamburg,GPH-AUTONOMOUS-CITED,Altona,Altona,RIC,1970342.355523043,248,,,,,,ignore_resolved,
248->900,1849,900,Australia,GPH,248,Hamburg,GPH-AUTONOMOUS-CITED,15205.559619604974,248,,15205.559619604974,,901|902|903|906,,split_failed_no_ratio,
248->710,1849,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,17326.99341623994,248,,,,,,ok,
248->830,1849,830,Singapore,GPH,248,Hamburg,GPH-AUTONOMOUS-CITED,48624.72567666423,248,,,,,,ignore_resolved,
248->Java,1849,Java,Java,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,14627.651792245793,248,,,,,,ignore_resolved,
248->British East Indies,1849,British East Indies,British East Indies,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,28153.62106803219,248,,28153.62106803219,,720|780|7501|8231,,split_failed_no_ratio,
248->561,1849,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,2222.384784198976,248,,,,,,ok,
248->Western Africa,1849,Western Africa,Western Africa,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,19057.059253840525,248,,19057.059253840525,,402|420|432|437|450|451|452|600|4041|4042|4044|4341|4345|4348|4361|4372|4373|4381|4383|4391|4521|4535|4781|4792|4793|restOfTheWorld,,split_failed_no_ratio,
248->Tenerife,1849,Tenerife,Tenerife,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,770.2999268471104,248,,,,,,ignore_resolved,
248->400,1849,400,Azores (Western Isles),GPH,248,Hamburg,GPH-AUTONOMOUS-CITED,29.261155815654718,248,,,,,,ignore_resolved,
248->1014,1849,1014,California (Great Bear Republic),GPH,248,Hamburg,GPH-AUTONOMOUS-CITED,32322.604242867594,248,,,,,,ignore_resolved,
248->Western America,1849,Western America,Western America,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,209262.6188734455,248,,209262.6188734455,,3|10200|restOfTheWorld,,split_failed_no_ratio,
248->160,1849,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,150005.85223116312,248,,,,,,ok,
248->140,1849,140,Brazil,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,189258.96122896855,248,,,,,,ok,
248->101,1849,101,Venezuela,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,49689.10021945867,248,,,,,,ok,
248->British West Indies & Swedish West Indies,1849,British West Indies & Swedish West Indies,British West Indies & Swedish West Indies,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,1250.1828822238479,248,,1250.1828822238479,,30|31|51|54|1032|1048|1055|1063|1064,,split_failed_no_ratio,
248->Puerto Rico & St. Thomas,1849,Puerto Rico & St. Thomas,Puerto Rico & St. Thomas,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,111185.80833942941,248,,,,,,ignore_resolved,
248->41,1849,41,Haiti,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,23853.694220921727,248,,,,,,ok,
248->40,1849,40,Cuba,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,265299.92684711044,248,,,,,,ok,
248->Gulf of Mexico,1849,Gulf of Mexico,Gulf of Mexico,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,221177.7615215801,248,,,,,,ignore_resolved,
248->2,1849,2,United States of America,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,169368.69056327725,248,,,,,,ok,
248->British Northern America,1849,British Northern America,British Northern America,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,35183.61375274324,248,,35183.61375274324,,20|21|1022|1023|1024|1028,,split_failed_no_ratio,
248->395,1849,395,Iceland,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,2811.9970738844186,248,,,,,,ok,
248->Norway & Sweden,1849,Norway & Sweden,Norway & Sweden,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,186323.335771763,248,,,,,,ignore_resolved,
248->365,1849,365,Russia (USSR),GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,81430.87051938551,248,,,,,,ok,
248->239,1849,239,Prussia,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,77467.44696415508,248,,,,,,ok,
248->280,1849,280,Mecklenburg Schwerin,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,11323.335771762984,248,,,,,,ok,
248->390,1849,390,Denmark,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,14186.539868324799,248,,,,,,ok,
248->2555,1849,2555,Schleswig-Holstein,GPH,248,Hamburg,GPH-AUTONOMOUS-CITED,5836.137527432334,248,,,,,,split_failed_error,
248->Cuxhaven & Heligoland,1849,Cuxhaven & Heligoland,Cuxhaven & Heligoland,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,3294.07461594733,248,,,,,,ignore_resolved,
248->Bremen (Weser),1849,Bremen (Weser),Bremen (Weser),RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,76502.56035113387,248,,,,,,ignore_resolved,
248->East Frisia & Oldenburg,1849,East Frisia & Oldenburg,East Frisia & Oldenburg,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,35389.17337234821,248,,,,,,ignore_resolved,
248->210,1849,210,Netherlands,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,309764.447695684,248,,,,,,ok,
248->211,1849,211,Belgium,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,5604.974396488661,248,,,,,,ok,
248->200,1849,200,United Kingdom,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,2929007.315288954,248,,,,,,ok,
248->220,1849,220,France,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,193056.32772494515,248,,,,,,ok,
248->235,1849,235,Portugal,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,24027.06656912948,248,,,,,,ok,
248->230,1849,230,Spain,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,46858.08339429407,248,,,,,,ok,
248->231,1849,231,Gibraltar,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,11957.571324067301,248,,,,,,ok,
248->338,1849,338,Malta,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,725.676664228237,248,,,,,,ok,
248->326,1849,326,Trieste,GPH,248,Hamburg,GPH-AUTONOMOUS-CITED,8936.356986100951,248,,,,,,ignore_resolved,
248->Altona,1849,Altona,Altona,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,2099385.515727871,248,,,,,,ignore_resolved,
248->276,1849,276,Lübeck,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,1336683.979517191,248,,,,,,ok,
51<-200,1849,51,Jamaica,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,49493,51,,,,,,ok,
51<-British West Indies,1849,51,Jamaica,GPH-AUTONOMOUS-CITED,British West Indies,British West Indies,RIC,1913,51,,1913,,30|31|54|1032|1048|1055|1063,,split_failed_no_ratio,
51<-British Northern America,1849,51,Jamaica,GPH-AUTONOMOUS-CITED,British Northern America,British Northern America,RIC,114553,51,,114553,,20|21|1022|1023|1024|1028,,split_failed_no_ratio,
51<-British Colonies (other),1849,51,Jamaica,GPH-AUTONOMOUS-CITED,British Colonies (other),British Colonies (other),RIC,5378,51,,5378,,110|231|338|420|451|452|561|564|590|720|750|780|901|902|903|906|920|1163|2249|4044|4050|4383|7501|8231|9004|9620,,split_failed_no_ratio,
51<-2,1849,51,Jamaica,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,255632,51,,,,,,ok,
51->200,1849,200,United Kingdom,GPH-AUTONOMOUS-CITED,51,Jamaica,GPH-AUTONOMOUS-CITED,910249,51,,,,,,ok,
51->British West Indies,1849,British West Indies,British West Indies,RIC,51,Jamaica,GPH-AUTONOMOUS-CITED,1860,51,,1860,,30|31|54|1032|1048|1055|1063,,split_failed_no_ratio,
51->British Northern America,1849,British Northern America,British Northern America,RIC,51,Jamaica,GPH-AUTONOMOUS-CITED,1597,51,,1597,,20|21|1022|1023|1024|1028,,split_failed_no_ratio,
51->British Colonies (other),1849,British Colonies (other),British Colonies (other),RIC,51,Jamaica,GPH-AUTONOMOUS-CITED,11680,51,,11680,,110|231|338|420|451|452|561|564|590|720|750|780|901|902|903|906|920|1163|2249|4044|4050|4383|7501|8231|9004|9620,,split_failed_no_ratio,
51->2,1849,2,United States of America,GPH-AUTONOMOUS-CITED,51,Jamaica,GPH-AUTONOMOUS-CITED,30285,51,,,,,,ok,
1076<-200,1849,1076,Nevis,GPH,200,United Kingdom,GPH-AUTONOMOUS-CITED,1206,1076,,,,,,ignore_resolved,
1076<-British West Indies,1849,1076,Nevis,GPH,British West Indies,British West Indies,RIC,11759,1076,,11759,,30|31|51|54|1032|1048|1055|1063,,split_failed_no_ratio,
1076<-British Northern America,1849,1076,Nevis,GPH,British Northern America,British Northern America,RIC,547,1076,,547,,20|21|1022|1023|1024|1028,,split_failed_no_ratio,
1076<-2,1849,1076,Nevis,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,672,1076,,,,,,ignore_resolved,
1076->200,1849,200,United Kingdom,GPH-AUTONOMOUS-CITED,1076,Nevis,GPH,20753,1076,,,,,,ignore_resolved,
1076->British West Indies,1849,British West Indies,British West Indies,RIC,1076,Nevis,GPH,7976,1076,,7976,,30|31|51|54|1032|1048|1055|1063,,split_failed_no_ratio,
1076->British Northern America,1849,British Northern America,British Northern America,RIC,1076,Nevis,GPH,788,1076,,788,,20|21|1022|1023|1024|1028,,split_failed_no_ratio,
59<-British West Indies,1849,59,Montserrat,GPH,British West Indies,British West Indies,RIC,6997,59,,6997,,30|31|51|54|1032|1048|1055|1063,,split_failed_no_ratio,
59<-British Northern America,1849,59,Montserrat,GPH,British Northern America,British Northern America,RIC,1030,59,,1030,,20|21|1022|1023|1024|1028,,split_failed_no_ratio,
59->British West Indies,1849,British West Indies,British West Indies,RIC,59,Montserrat,GPH,14873,59,,14873,,30|31|51|54|1032|1048|1055|1063,,split_failed_no_ratio,
59->British Northern America,1849,British Northern America,British Northern America,RIC,59,Montserrat,GPH,38,59,,38,,20|21|1022|1023|1024|1028,,split_failed_no_ratio,
Rio de Janeiro->2,1849,2,United States of America,GPH-AUTONOMOUS-CITED,Rio de Janeiro,Rio de Janeiro,RIC,1697256.759423722,Rio de Janeiro,,,,,,ignore_resolved,
Rio de Janeiro->200,1849,200,United Kingdom,GPH-AUTONOMOUS-CITED,Rio de Janeiro,Rio de Janeiro,RIC,1144661.535425301,Rio de Janeiro,,,,,,ignore_resolved,
Rio de Janeiro->220,1849,220,France,GPH-AUTONOMOUS-CITED,Rio de Janeiro,Rio de Janeiro,RIC,394710.8742845865,Rio de Janeiro,,,,,,ignore_resolved,
Rio de Janeiro->Hanse Towns,1849,Hanse Towns,Hanse Towns,RIC,Rio de Janeiro,Rio de Janeiro,RIC,315768.6994276692,Rio de Janeiro,,315768.6994276692,,246|248|276,,split_failed_no_ratio,
Rio de Janeiro->235,1849,235,Portugal,GPH-AUTONOMOUS-CITED,Rio de Janeiro,Rio de Janeiro,RIC,236826.5245707519,Rio de Janeiro,,,,,,ignore_resolved,
Rio de Janeiro->211,1849,211,Belgium,GPH-AUTONOMOUS-CITED,Rio de Janeiro,Rio de Janeiro,RIC,236826.5245707519,Rio de Janeiro,,,,,,ignore_resolved,
Rio de Janeiro->380,1849,380,Sweden,GPH-AUTONOMOUS-CITED,Rio de Janeiro,Rio de Janeiro,RIC,157884.3497138346,Rio de Janeiro,,,,,,ignore_resolved,
Rio de Janeiro->390,1849,390,Denmark,GPH-AUTONOMOUS-CITED,Rio de Janeiro,Rio de Janeiro,RIC,157884.3497138346,Rio de Janeiro,,,,,,ignore_resolved,
Rio de Janeiro->300,1849,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,Rio de Janeiro,Rio de Janeiro,RIC,78942.1748569173,Rio de Janeiro,,,,,,ignore_resolved,
Pernambuco->200,1849,200,United Kingdom,GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,117465.95618709295,Pernambuco,,,,,,ignore_resolved,
Pernambuco->220,1849,220,France,GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,83283.99447404775,Pernambuco,,,,,,ignore_resolved,
Pernambuco->2,1849,2,United States of America,GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,63982.632721531474,Pernambuco,,,,,,ignore_resolved,
Pernambuco->235,1849,235,Portugal,GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,83678.70534833234,Pernambuco,,,,,,ignore_resolved,
Pernambuco->324,1849,324,Kingdom of Sardinia,GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,100098.67771857114,Pernambuco,,,,,,ignore_resolved,
Pernambuco->300,1849,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,67179.79080323662,Pernambuco,,,,,,ignore_resolved,
Pernambuco->380,1849,380,Sweden,GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,47286.362739293465,Pernambuco,,,,,,ignore_resolved,
Pernambuco->Hanse Towns,1849,Hanse Towns,Hanse Towns,RIC,Pernambuco,Pernambuco,RIC,8644.168146832444,Pernambuco,,8644.168146832444,,246|248|276,,split_failed_no_ratio,
Pernambuco->160,1849,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,25932.504440497334,Pernambuco,,,,,,ignore_resolved,
Pernambuco->231,1849,231,Gibraltar,GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,42668.245510163804,Pernambuco,,,,,,ignore_resolved,
Pernambuco->230,1849,230,Spain,GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,20564.436550226957,Pernambuco,,,,,,ignore_resolved,
Pernambuco->211,1849,211,Belgium,GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,4854.943753700414,Pernambuco,,,,,,ignore_resolved,
Pernambuco->210,1849,210,Netherlands,GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,9038.87902111703,Pernambuco,,,,,,ignore_resolved,
Pernambuco->640,1849,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,9236.234458259325,Pernambuco,,,,,,ignore_resolved,
Pernambuco->155,1849,155,Chile,GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,9196.763370830866,Pernambuco,,,,,,ignore_resolved,
Pernambuco->390,1849,390,Denmark,GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,8367.870534833235,Pernambuco,,,,,,ignore_resolved,
Pernambuco->337,1849,337,Tuscany,GPH-AUTONOMOUS-CITED,Pernambuco,Pernambuco,RIC,5802.249851983422,Pernambuco,,,,,,ignore_resolved,
Pernambuco->Africa,1849,Africa,Africa,RIC,Pernambuco,Pernambuco,RIC,3591.8689559897375,Pernambuco,,3591.8689559897375,,402|403|411|420|432|433|437|450|451|452|481|483|500|511|516|517|520|530|540|541|561|564|570|572|580|585|590|600|615|616|651|698|4041|4042|4044|4050|4060|4070|4114|4321|4325|4326|4327|4328|4331|4332|4333|4334|4335|4336|4337|4341|4343|4345|4348|4349|4352|4354|4361|4362|4372|4373|4381|4382|4383|4391|4392|4394|4395|4396|4397|4501|4515|4521|4527|4528|4529|4534|4535|4711|4737|4741|4742|4744|4746|4751|4763|4769|4773|4776|4781|4791|4792|4793|4795|4821|4822|4831|4832|4841|4842|4902|4904|4908|4910|5001|5002|5003|5013|5018|5102|5104|5203|5212|5221|5303|5306|5307|5309|5321|5322|5323|5324|5332|5403|5511|5512|5516|5517|5522|5606|5611|5618|5621|5796|5801|5803|5811|5813|5814|5901|5902|5903|6067|6251|restOfTheWorld,,split_failed_no_ratio,
Pernambuco<-200,1849,Pernambuco,Pernambuco,RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,785593.0530886126,Pernambuco,,,,,,ignore_resolved,
Pernambuco<-220,1849,Pernambuco,Pernambuco,RIC,220,France,GPH-AUTONOMOUS-CITED,176554.17406749557,Pernambuco,,,,,,ignore_resolved,
Pernambuco<-2,1849,Pernambuco,Pernambuco,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,96388.39550029603,Pernambuco,,,,,,ignore_resolved,
Pernambuco<-235,1849,Pernambuco,Pernambuco,RIC,235,Portugal,GPH-AUTONOMOUS-CITED,58496.15156897572,Pernambuco,,,,,,ignore_resolved,
