id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,valueGeneratedBy,notes
2<-British America,1834,2,United States of America,GPH-AUTONOMOUS-CITED,British America,British America,RIC,335761.3927069332,2,,335761.3927069332,,21|1022|1023|1024|1025|1026,,split_failed_no_ratio,,
2<-80,1834,2,United States of America,GPH-AUTONOMOUS-CITED,80,Belize (British Honduras),GPH-AUTONOMOUS-CITED,32432.684386246372,2,,,,,,ok,,
2<-Germany (Zollverein) (other) & Hanse Towns,1834,2,United States of America,GPH-AUTONOMOUS-CITED,Germany (Zollverein) (other) & Hanse Towns,Germany (Zollverein) (other) & Hanse Towns,RIC,727541.0831201492,2,,727541.0831201492,,241|242|243|245|246|248|258|259|261|262|264|266|267|268|269|270|271|272|273|275|276|277,,split_failed_no_ratio,,
2<-France (Atlantic Coast),1834,2,United States of America,GPH-AUTONOMOUS-CITED,France (Atlantic Coast),France (Atlantic Coast),RIC,3428385.942852188,2,,,,,,ignore_resolved,,
2<-France (Mediterranean Coast),1834,2,United States of America,GPH-AUTONOMOUS-CITED,France (Mediterranean Coast),France (Mediterranean Coast),RIC,287776.95876512164,2,,,,,,ignore_resolved,,
2<-French West Indies,1834,2,United States of America,GPH-AUTONOMOUS-CITED,French West Indies,French West Indies,RIC,90203.35602480164,2,,90203.35602480164,,65|66,,split_failed_no_ratio,,
2<-41,1834,2,United States of America,GPH-AUTONOMOUS-CITED,41,Haiti,GPH-AUTONOMOUS-CITED,458248.4932575988,2,,,,,,ok,,
2<-Spain (Atlantic Coast),1834,2,United States of America,GPH-AUTONOMOUS-CITED,Spain (Atlantic Coast),Spain (Atlantic Coast),RIC,138938.77639509173,2,,,,,,ignore_resolved,,
2<-Spain (Mediterranean Coast),1834,2,United States of America,GPH-AUTONOMOUS-CITED,Spain (Mediterranean Coast),Spain (Mediterranean Coast),RIC,241157.9152755496,2,,,,,,ignore_resolved,,
2<-Canary Is. & Tenerife,1834,2,United States of America,GPH-AUTONOMOUS-CITED,Canary Is. & Tenerife,Canary Is. & Tenerife,RIC,32114.20890603998,2,,,,,,ignore_resolved,,
2<-840,1834,2,United States of America,GPH-AUTONOMOUS-CITED,840,Philippines,GPH-AUTONOMOUS-CITED,61502.189654424845,2,,,,,,ok,,
2<-40,1834,2,United States of America,GPH-AUTONOMOUS-CITED,40,Cuba,GPH-AUTONOMOUS-CITED,1971990.2007544553,2,,,,,,ok,,
2<-Spanish West Indies (other),1834,2,United States of America,GPH-AUTONOMOUS-CITED,Spanish West Indies (other),Spanish West Indies (other),RIC,487016.6500455275,2,,,,,,ignore_resolved,,
2<-235,1834,2,United States of America,GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,46678.44599575077,2,,,,,,ok,,
2<-401,1834,2,United States of America,GPH-AUTONOMOUS-CITED,401,Madeira Isles,GPH-AUTONOMOUS-CITED,92073.66777956035,2,,,,,,ok,,
2<-400,1834,2,United States of America,GPH-AUTONOMOUS-CITED,400,Azores (Western Isles),GPH,4006.634002514851,2,,,,,,ignore_resolved,,
2<-402,1834,2,United States of America,GPH-AUTONOMOUS-CITED,402,Cape Verde,GPH-AUTONOMOUS-CITED,8809.131509343972,2,,,,,,ok,,
2<-325,1834,2,United States of America,GPH-AUTONOMOUS-CITED,325,Italy,GPH,308299.6574600009,2,,308299.6574600009,,324|335|337,,split_failed_no_ratio,,
2<-3291,1834,2,United States of America,GPH-AUTONOMOUS-CITED,3291,Sicily,GPH,55275.9831765165,2,,,,,,ignore_resolved,,
2<-Fiume & Republic of St. Mark & Trieste,1834,2,United States of America,GPH-AUTONOMOUS-CITED,Fiume & Republic of St. Mark & Trieste,Fiume & Republic of St. Mark & Trieste,RIC,125875.64497246673,2,,,,,,ignore_resolved,,
2<-Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),1834,2,United States of America,GPH-AUTONOMOUS-CITED,Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),RIC,123468.54268742142,2,,123468.54268742142,,640|651|652,,split_failed_no_ratio,,
2<-710,1834,2,United States of America,GPH-AUTONOMOUS-CITED,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,1711036.5086935787,2,,,,,,ok,,
2<-70,1834,2,United States of America,GPH-AUTONOMOUS-CITED,70,Mexico,GPH-AUTONOMOUS-CITED,1748703.1175475873,2,,,,,,ok,,
2<-89,1834,2,United States of America,GPH-AUTONOMOUS-CITED,89,United States of Central America,GPH-AUTONOMOUS-CITED,37065.42947578373,2,,,,,,ok,,
2<-100,1834,2,United States of America,GPH-AUTONOMOUS-CITED,100,Colombia (New Granada) (Gran Colombia),GPH-AUTONOMOUS-CITED,374449.9848241773,2,,,,,,ok,,
2<-140,1834,2,United States of America,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,1025445.3019988728,2,,,,,,ok,,
2<-160,1834,2,United States of America,GPH-AUTONOMOUS-CITED,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,310045.9610631748,2,,,,,,ok,,
2<-155,1834,2,United States of America,GPH-AUTONOMOUS-CITED,155,Chile,GPH-AUTONOMOUS-CITED,170708.27732732083,2,,,,,,ok,,
2<-135,1834,2,United States of America,GPH-AUTONOMOUS-CITED,135,Peru,GPH-AUTONOMOUS-CITED,134070.1556605819,2,,,,,,ok,,
2<-Southern America (other),1834,2,United States of America,GPH-AUTONOMOUS-CITED,Southern America (other),Southern America (other),RIC,4382.344014221914,2,,4382.344014221914,,101|130|145|150|165|1163,,split_failed_no_ratio,,
2<-Asia (other),1834,2,United States of America,GPH-AUTONOMOUS-CITED,Asia (other),Asia (other),RIC,16875.94848892165,2,,16875.94848892165,,630|670|672|678|690|692|694|696|700|705|721|730|740|741|751|752|775|781|790|800|811|815|835|860|6306|6800|6821|6822|6823|6825|6826|6828|6832|6833|6844|6846|7003|7010|7020|7030|7070|7411|7502|7504|7505|7506|7511|7512|7513|7514|7515|7516|7517|7519|7521|7522|7523|7526|7527|7528|7529|7531|7532|7533|7534|7535|7537|7538|7539|7541|7542|7543|7544|7545|7546|7549|7552|7553|7570|7573|7574|7575|7577|7579|7581|7582|7584|7585|7586|7587|7588|7691|7693|7694|7702|7703|7704|7706|7707|7709|7750|7751|7752|7755|7756|7757|7758|7760|7762|7766|7767|7768|7769|7770|7771|7772|7773|7774|7775|7776|7777|7778|7779|7780|7783|7784|7785|7786|7787|7788|7792|7793|7794|7795|7796|7797|8002|8124|8171|8201|8202|8203|8210|8221|8223|8401|8501|8502|8503|8510|8520|8521|8522|8523|8531|8532|8533|8536|8541|8550|8551|8560|8571|8572|8573|8574,,split_failed_no_ratio,,
2<-Africa (other),1834,2,United States of America,GPH-AUTONOMOUS-CITED,Africa (other),Africa (other),RIC,100889.08641547068,2,,100889.08641547068,,403|411|413|432|433|450|451|483|500|511|516|517|520|530|540|541|561|570|572|580|600|615|616|698|4041|4042|4044|4060|4070|4111|4112|4325|4326|4327|4328|4331|4332|4333|4334|4335|4336|4337|4341|4343|4348|4349|4352|4354|4361|4362|4381|4382|4383|4391|4392|4394|4395|4396|4397|4501|4515|4521|4527|4529|4534|4535|4711|4737|4741|4742|4744|4746|4750|4751|4763|4769|4773|4776|4781|4791|4792|4793|4795|4821|4822|4831|4832|4841|4842|4902|4904|4908|4910|5001|5002|5003|5012|5013|5018|5102|5104|5203|5212|5303|5306|5307|5309|5321|5322|5324|5332|5403|5511|5512|5513|5516|5517|5521|5606|5611|5621|5796|5797|5799|5803|5811|5812|5813|5814|5901|5902|5903|6062|6064|6151|6203|6251|6255,,split_failed_no_ratio,,
2<-Pacific Islands,1834,2,United States of America,GPH-AUTONOMOUS-CITED,Pacific Islands,Pacific Islands,RIC,5928.977149546894,2,,5928.977149546894,,930|955|960|970|9004|9007|9253|9606|9810|9820|9900,,split_failed_no_ratio,,
2<-Unknown,1834,2,United States of America,GPH-AUTONOMOUS-CITED,Unknown,Unknown,RIC,3011.967220222868,2,,,,,,split_failed_error,,
2->365,1834,365,Russia (USSR),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,36557.906603650874,2,,,,,,ok,,
2->239,1834,239,Prussia,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,3317.0012574253137,2,,,,,,ok,,
2->Norway & Sweden,1834,Norway & Sweden,Norway & Sweden,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,60104.27958201449,2,,60104.27958201449,,380|385,,split_failed_no_ratio,,
2->Swedish West Indies,1834,Swedish West Indies,Swedish West Indies,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,17569.266790963884,2,,,,,,ignore_resolved,,
2->390,1834,390,Denmark,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,21602.350084551013,2,,,,,,ok,,
2->5,1834,5,Virgin Islands (Danish West Indies),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,235052.24818974116,2,,,,,,ok,,
2->211,1834,211,Belgium,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,126900.66340025149,2,,,,,,ok,,
2->210,1834,210,Netherlands,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,512842.2148029311,2,,,,,,ok,,
2->850,1834,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,24934.093569787106,2,,,,,,ok,,
2->68,1834,68,Netherlands Antilles,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,61690.15305901228,2,,,,,,ok,,
2->115,1834,115,Surinam (Dutch Guiana),GPH,2,United States of America,GPH-AUTONOMOUS-CITED,5902.961453410225,2,,,,,,ignore_resolved,,
2->200,1834,200,United Kingdom,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,8384358.9298877,2,,,,,,ok,,
2->Scotland,1834,Scotland,Scotland,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,508343.4505484976,2,,,,,,ignore_resolved,,
2->205,1834,205,Ireland,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,41172.87430082817,2,,,,,,ignore_resolved,,
2->231,1834,231,Gibraltar,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,109851.9273294888,2,,,,,,ok,,
2->338,1834,338,Malta,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,8113.862030091489,2,,,,,,ok,,
2->British East Indies,1834,British East Indies,British East Indies,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,43273.20816892859,2,,43273.20816892859,,750|780|7501,,split_failed_no_ratio,,
2->4050,1834,4050,St. Helena,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,3490.005636734163,2,,,,,,ok,,
2->110,1834,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,22810.128777695878,2,,,,,,ok,,
2->British West Indies,1834,British West Indies,British West Indies,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,332155.40042492305,2,,332155.40042492305,,30|31|51|54|1048|1055|1063,,split_failed_no_ratio,,
2->British America,1834,British America,British America,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,753958.5049646621,2,,753958.5049646621,,21|1022|1023|1024|1025|1026,,split_failed_no_ratio,,
2->91,1834,91,Honduras,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,12156.26761479426,2,,,,,,ignore_resolved,,
2->Germany (Zollverein) (other) & Hanse Towns,1834,Germany (Zollverein) (other) & Hanse Towns,Germany (Zollverein) (other) & Hanse Towns,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,564447.6000520315,2,,564447.6000520315,,241|242|243|245|246|248|258|259|261|262|264|266|267|268|269|270|271|272|273|275|276|277,,split_failed_no_ratio,,
2->France (Atlantic Coast),1834,France (Atlantic Coast),France (Atlantic Coast),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,2532921.9962710836,2,,,,,,ignore_resolved,,
2->France (Mediterranean Coast),1834,France (Mediterranean Coast),France (Mediterranean Coast),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,223821.27216754112,2,,,,,,ignore_resolved,,
2->Mauritius & Reunion (Bourbon I.),1834,Mauritius & Reunion (Bourbon I.),Mauritius & Reunion (Bourbon I.),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,4274.595672722543,2,,4274.595672722543,,585|590,,split_failed_no_ratio,,
2->French West Indies,1834,French West Indies,French West Indies,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,121662.18618566536,2,,121662.18618566536,,65|66,,split_failed_no_ratio,,
2->120,1834,120,French Guiana,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,539.3920999002733,2,,,,,,ok,,
2->41,1834,41,Haiti,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,269787.97207648616,2,,,,,,ok,,
2->Spain (Atlantic Coast),1834,Spain (Atlantic Coast),Spain (Atlantic Coast),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,43954.38581277371,2,,,,,,ignore_resolved,,
2->Spain (Mediterranean Coast),1834,Spain (Mediterranean Coast),Spain (Mediterranean Coast),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,40643.67168191476,2,,,,,,ignore_resolved,,
2->Canary Is. & Tenerife,1834,Canary Is. & Tenerife,Canary Is. & Tenerife,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,4474.266140571479,2,,,,,,ignore_resolved,,
2->840,1834,840,Philippines,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,793.9123271040195,2,,,,,,ok,,
2->40,1834,40,Cuba,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,800628.7126566363,2,,,,,,ok,,
2->Spanish West Indies (other),1834,Spanish West Indies (other),Spanish West Indies (other),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,93614.23058578676,2,,,,,,ignore_resolved,,
2->235,1834,235,Portugal,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,9222.997875384817,2,,,,,,ok,,
2->401,1834,401,Madeira Isles,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,21877.03247626068,2,,,,,,ok,,
2->400,1834,400,Azores (Western Isles),GPH,2,United States of America,GPH-AUTONOMOUS-CITED,2072.150197285696,2,,,,,,ignore_resolved,,
2->402,1834,402,Cape Verde,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,17237.783462689156,2,,,,,,ok,,
2->325,1834,325,Italy,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,22934.136929280667,2,,22934.136929280667,,324|335|337,,split_failed_no_ratio,,
2->3291,1834,3291,Sicily,GPH,2,United States of America,GPH-AUTONOMOUS-CITED,880.1977192906388,2,,,,,,ignore_resolved,,
2->Fiume & Republic of St. Mark & Trieste,1834,Fiume & Republic of St. Mark & Trieste,Fiume & Republic of St. Mark & Trieste,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,112433.11798118199,2,,,,,,ignore_resolved,,
2->Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),1834,Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,13540.736244200669,2,,13540.736244200669,,640|651|652,,split_failed_no_ratio,,
2->710,1834,710,People's Republic of China (China),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,55447.25317608291,2,,,,,,ok,,
2->70,1834,70,Mexico,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,258562.63278844906,2,,,,,,ok,,
2->89,1834,89,United States of Central America,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,24198.066166587178,2,,,,,,ok,,
2->100,1834,100,Colombia (New Granada) (Gran Colombia),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,91219.26895893857,2,,,,,,ok,,
2->140,1834,140,Brazil,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,343861.8132940208,2,,,,,,ok,,
2->160,1834,160,Argentina (La Plata),GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,145507.08927719726,2,,,,,,ok,,
2->155,1834,155,Chile,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,154881.62858257818,2,,,,,,ok,,
2->135,1834,135,Peru,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,9271.777305641072,2,,,,,,ok,,
2->Southern America (other),1834,Southern America (other),Southern America (other),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,70151.3246325283,2,,70151.3246325283,,101|130|145|150|165|1163,,split_failed_no_ratio,,
2->Europe,1834,Europe,Europe,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,16679.96357802541,2,,16679.96357802541,,11|212|221|223|225|232|240|244|247|250|251|252|253|254|257|274|280|327|331|341|342|350|395|2003|2004|2111|2246|2247|2248|2249|2333|2901|2902|2903|3271|3327|3349|3361|3362|3504|3654|3761|3762,,split_failed_no_ratio,,
2->Asia (other),1834,Asia (other),Asia (other),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,10649.525213545507,2,,10649.525213545507,,630|670|672|678|690|692|694|696|700|705|721|730|740|741|751|752|775|781|790|800|811|815|835|860|6306|6800|6821|6822|6823|6825|6826|6828|6832|6833|6844|6846|7003|7010|7020|7030|7070|7411|7502|7504|7505|7506|7511|7512|7513|7514|7515|7516|7517|7519|7521|7522|7523|7526|7527|7528|7529|7531|7532|7533|7534|7535|7537|7538|7539|7541|7542|7543|7544|7545|7546|7549|7552|7553|7570|7573|7574|7575|7577|7579|7581|7582|7584|7585|7586|7587|7588|7691|7693|7694|7702|7703|7704|7706|7707|7709|7750|7751|7752|7755|7756|7757|7758|7760|7762|7766|7767|7768|7769|7770|7771|7772|7773|7774|7775|7776|7777|7778|7779|7780|7783|7784|7785|7786|7787|7788|7792|7793|7794|7795|7796|7797|8002|8124|8171|8201|8202|8203|8210|8221|8223|8401|8501|8502|8503|8510|8520|8521|8522|8523|8531|8532|8533|8536|8541|8550|8551|8560|8571|8572|8573|8574,,split_failed_no_ratio,,
2->Africa (other),1834,Africa (other),Africa (other),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,43773.14312968825,2,,43773.14312968825,,403|411|413|432|433|450|451|483|500|511|516|517|520|530|540|541|561|570|572|580|600|615|616|698|4041|4042|4044|4060|4070|4111|4112|4325|4326|4327|4328|4331|4332|4333|4334|4335|4336|4337|4341|4343|4348|4349|4352|4354|4361|4362|4381|4382|4383|4391|4392|4394|4395|4396|4397|4501|4515|4521|4527|4529|4534|4535|4711|4737|4741|4742|4744|4746|4750|4751|4763|4769|4773|4776|4781|4791|4792|4793|4795|4821|4822|4831|4832|4841|4842|4902|4904|4908|4910|5001|5002|5003|5012|5013|5018|5102|5104|5203|5212|5303|5306|5307|5309|5321|5322|5324|5332|5403|5511|5512|5513|5516|5517|5521|5606|5611|5621|5796|5797|5799|5803|5811|5812|5813|5814|5901|5902|5903|6062|6064|6151|6203|6251|6255,,split_failed_no_ratio,,
2->West Indies (other),1834,West Indies (other),West Indies (other),RIC,2,United States of America,GPH-AUTONOMOUS-CITED,84890.30048129038,2,,84890.30048129038,,42|1032|1058,,split_failed_no_ratio,,
2->Pacific Islands,1834,Pacific Islands,Pacific Islands,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,17686.98781598231,2,,17686.98781598231,,930|955|960|970|9004|9007|9253|9606|9810|9820|9900,,split_failed_no_ratio,,
2->North Western America,1834,North Western America,North Western America,RIC,2,United States of America,GPH-AUTONOMOUS-CITED,11132.333174348525,2,,11132.333174348525,,3|1016|10200,,split_failed_no_ratio,,
Klaipėda (Memel)->200,1834,200,United Kingdom,GPH-AUTONOMOUS-CITED,Klaipėda (Memel),Klaipėda (Memel),RIC,363533.27011221746,Klaipėda (Memel),,,,,,ignore_resolved,,
Klaipėda (Memel)->Hanse Towns,1834,Hanse Towns,Hanse Towns,RIC,Klaipėda (Memel),Klaipėda (Memel),RIC,2378.6944839576418,Klaipėda (Memel),,,,,,ignore_resolved,,
Klaipėda (Memel)->Norway & Sweden,1834,Norway & Sweden,Norway & Sweden,RIC,Klaipėda (Memel),Klaipėda (Memel),RIC,4666.508613877035,Klaipėda (Memel),,,,,,ignore_resolved,,
Klaipėda (Memel)->365,1834,365,Russia (USSR),GPH-AUTONOMOUS-CITED,Klaipėda (Memel),Klaipėda (Memel),RIC,6432.748538011696,Klaipėda (Memel),,,,,,ignore_resolved,,
Klaipėda (Memel)->220,1834,220,France,GPH-AUTONOMOUS-CITED,Klaipėda (Memel),Klaipėda (Memel),RIC,21076.339497392128,Klaipėda (Memel),,,,,,ignore_resolved,,
Klaipėda (Memel)->210,1834,210,Netherlands,GPH-AUTONOMOUS-CITED,Klaipėda (Memel),Klaipėda (Memel),RIC,35435.43543543544,Klaipėda (Memel),,,,,,ignore_resolved,,
Klaipėda (Memel)->390,1834,390,Denmark,GPH-AUTONOMOUS-CITED,Klaipėda (Memel),Klaipėda (Memel),RIC,790.263948158685,Klaipėda (Memel),,,,,,ignore_resolved,,
Klaipėda (Memel)<-200,1834,Klaipėda (Memel),Klaipėda (Memel),RIC,200,United Kingdom,GPH-AUTONOMOUS-CITED,47230.12486170381,Klaipėda (Memel),,,,,,ignore_resolved,,
Klaipėda (Memel)<-Hanse Towns,1834,Klaipėda (Memel),Klaipėda (Memel),RIC,Hanse Towns,Hanse Towns,RIC,38485.85427532796,Klaipėda (Memel),,,,,,ignore_resolved,,
Klaipėda (Memel)<-Norway & Sweden,1834,Klaipėda (Memel),Klaipėda (Memel),RIC,Norway & Sweden,Norway & Sweden,RIC,20507.349454717874,Klaipėda (Memel),,,,,,ignore_resolved,,
Klaipėda (Memel)<-365,1834,Klaipėda (Memel),Klaipėda (Memel),RIC,365,Russia (USSR),GPH-AUTONOMOUS-CITED,4709.973131025763,Klaipėda (Memel),,,,,,ignore_resolved,,
Klaipėda (Memel)<-220,1834,Klaipėda (Memel),Klaipėda (Memel),RIC,220,France,GPH-AUTONOMOUS-CITED,3896.001264422317,Klaipėda (Memel),,,,,,ignore_resolved,,
Klaipėda (Memel)<-210,1834,Klaipėda (Memel),Klaipėda (Memel),RIC,210,Netherlands,GPH-AUTONOMOUS-CITED,1975.6598703967124,Klaipėda (Memel),,,,,,ignore_resolved,,
Klaipėda (Memel)<-390,1834,Klaipėda (Memel),Klaipėda (Memel),RIC,390,Denmark,GPH-AUTONOMOUS-CITED,1604.2358147621305,Klaipėda (Memel),,,,,,ignore_resolved,,
248->200,1834,200,United Kingdom,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,4160937.2530425163,248,,,,,,ok,,
248->239,1834,239,Prussia,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,4880037.932669512,248,,,,,,ok,,
248->240,1834,240,Hanover,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,3356132.4482377116,248,,,,,,ok,,
248->West Indies,1834,West Indies,West Indies,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,578275.6440651177,248,,578275.6440651177,,5|6|30|31|40|42|51|54|65|66|68|89|1032|1048|1055|1058|1063|1064,,split_failed_no_ratio,,
248->140,1834,140,Brazil,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,205745.21890311365,248,,,,,,ok,,
248->2,1834,2,United States of America,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,404931.2470365102,248,,,,,,ok,,
248->220,1834,220,France,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,318081.2391338707,248,,,,,,ok,,
248->390,1834,390,Denmark,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,250987.82993519836,248,,,,,,ok,,
248->Cochin China & People's Republic of China (China),1834,Cochin China & People's Republic of China (China),Cochin China & People's Republic of China (China),RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,9088.035403824877,248,,9088.035403824877,,710|815,,split_failed_no_ratio,,
248->41,1834,41,Haiti,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,28923.660502607872,248,,,,,,ok,,
248->210,1834,210,Netherlands,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,145922.23802750118,248,,,,,,ok,,
248->Hanse Towns,1834,Hanse Towns,Hanse Towns,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,246996.996996997,248,,246996.996996997,,246|276,,split_failed_no_ratio,,
248->235,1834,235,Portugal,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,68871.5030820294,248,,,,,,ok,,
248->230,1834,230,Spain,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,61640.58795637743,248,,,,,,ok,,
248->East Indies,1834,East Indies,East Indies,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,33191.08582266477,248,,33191.08582266477,,721|750|751|752|775|780|781|790|800|811|835|840|850|860|7501|7502|7506|7531|7588|7693|8201|8202|8203|8210|8221|8223|8401|8501|8510|8531|8532|8560,,split_failed_no_ratio,,
248->211,1834,211,Belgium,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,90208.6296823139,248,,,,,,ok,,
248->Norway & Sweden,1834,Norway & Sweden,Norway & Sweden,RIC,248,Hamburg,GPH-AUTONOMOUS-CITED,184368.5791054212,248,,184368.5791054212,,380|385,,split_failed_no_ratio,,
248->329,1834,329,Two Sicilies,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,5729.413624150467,248,,,,,,ok,,
248->100,1834,100,Colombia (New Granada) (Gran Colombia),GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,54607.23881776514,248,,,,,,ok,,
248->155,1834,155,Chile,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,84163.11047889995,248,,,,,,ok,,
248<-200,1834,248,Hamburg,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,6364272.166903746,248,,,,,,ok,,
248<-239,1834,248,Hamburg,GPH-AUTONOMOUS-CITED,239,Prussia,GPH-AUTONOMOUS-CITED,3858029.0817132923,248,,,,,,ok,,
248<-240,1834,248,Hamburg,GPH-AUTONOMOUS-CITED,240,Hanover,GPH-AUTONOMOUS-CITED,2863402.8765607714,248,,,,,,ok,,
248<-West Indies,1834,248,Hamburg,GPH-AUTONOMOUS-CITED,West Indies,West Indies,RIC,1511182.2348664454,248,,1511182.2348664454,,5|6|30|31|40|42|51|54|65|66|68|89|1032|1048|1055|1058|1063|1064,,split_failed_no_ratio,,
248<-140,1834,248,Hamburg,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,948593.3301722775,248,,,,,,ok,,
