id,year,importerId,importerLabel,importerType,exporterId,exporterLabel,exporterType,value,reportedBy,partial,valueToSplit,newReporters,newPartners,originalReportedTradeFlowIds,status,valueGeneratedBy,notes
From a flow part-of reporter 291 to/from 200
Pomerania->200 215883.2105283896
From a flow part-of reporter Pomerania to/from 200
Szczecin->200 158650.85306749673
From a flow part-of reporter Szczecin to/from 200
Stralsund->200 56649.19815595571
From a flow part-of reporter Stralsund to/from 200
Koszalin->200 583.1593049371527
From a flow part-of reporter Koszalin to/from 200"
239->210,1836,210,Netherlands,GPH-AUTONOMOUS-CITED,239,Prussia,GPH-AUTONOMOUS-CITED,165479.3333070649,239,missing Koszalin,,,,,ok,aggregation,"291->210 56349.73797233933
From a flow part-of reporter 291 to/from 210
Pomerania->210 54564.79766736278
From a flow part-of reporter Pomerania to/from 210
Szczecin->210 33756.25517159856
From a flow part-of reporter Szczecin to/from 210
Stralsund->210 20808.542495764214
From a flow part-of reporter Stralsund to/from 210"
239->220,1836,220,France,GPH-AUTONOMOUS-CITED,239,Prussia,GPH-AUTONOMOUS-CITED,297576.73667205166,239,missing Koszalin,,,,,ok,aggregation,"291->220 63241.26246108987
From a flow part-of reporter 291 to/from 220
Pomerania->220 117167.7371054809
From a flow part-of reporter Pomerania to/from 220
Szczecin->220 116237.83443004057
From a flow part-of reporter Szczecin to/from 220
Stralsund->220 929.9026754403246
From a flow part-of reporter Stralsund to/from 220"
239->365,1836,365,Russia (USSR),GPH-AUTONOMOUS-CITED,239,Prussia,GPH-AUTONOMOUS-CITED,39048.031837345836,239,missing Koszalin,,,,,ok,aggregation,"291->365 16580.637534969857
From a flow part-of reporter 291 to/from 365
Pomerania->365 11233.69715118799
From a flow part-of reporter Pomerania to/from 365
Szczecin->365 10422.002442964655
From a flow part-of reporter Szczecin to/from 365
Stralsund->365 811.6947082233343
From a flow part-of reporter Stralsund to/from 365"
239->390,1836,390,Denmark,GPH-AUTONOMOUS-CITED,239,Prussia,GPH-AUTONOMOUS-CITED,191496.90689152447,239,,,,,,ok,aggregation,"291->390 13140.785688955435
From a flow part-of reporter 291 to/from 390
Pomerania->390 89176.09046849757
From a flow part-of reporter Pomerania to/from 390
Szczecin->390 58315.93049371527
From a flow part-of reporter Szczecin to/from 390
Stralsund->390 27731.589109105953
From a flow part-of reporter Stralsund to/from 390
Koszalin->390 3132.5111312502463
From a flow part-of reporter Koszalin to/from 390"
239->Hanse Towns,1836,Hanse Towns,Hanse Towns,RIC,239,Prussia,GPH-AUTONOMOUS-CITED,66066.43287757596,239,,66066.43287757596,,246|248|276,,ignore_resolved,aggregation,"291->Hanse Towns 11734.110879073249
From a flow part-of reporter 291 to/from Hanse Towns
Pomerania->Hanse Towns 27168.1311320383
From a flow part-of reporter Pomerania to/from Hanse Towns
Szczecin->Hanse Towns 11962.64628235943
From a flow part-of reporter Szczecin to/from Hanse Towns
Stralsund->Hanse Towns 14996.650774262185
From a flow part-of reporter Stralsund to/from Hanse Towns
Koszalin->Hanse Towns 204.89380984278338
From a flow part-of reporter Koszalin to/from Hanse Towns"
239->Norway & Sweden,1836,Norway & Sweden,Norway & Sweden,RIC,239,Prussia,GPH-AUTONOMOUS-CITED,123365.77485322511,239,,,,,,ignore_resolved,aggregation,"291->Norway & Sweden 20520.903108869534
From a flow part-of reporter 291 to/from Norway & Sweden
Pomerania->Norway & Sweden 51420.465739390835
From a flow part-of reporter Pomerania to/from Norway & Sweden
Szczecin->Norway & Sweden 29240.71082390953
From a flow part-of reporter Szczecin to/from Norway & Sweden
Stralsund->Norway & Sweden 21963.04030891682
From a flow part-of reporter Stralsund to/from Norway & Sweden
Koszalin->Norway & Sweden 220.6548721383821
From a flow part-of reporter Koszalin to/from Norway & Sweden"
140<-2,1836,140,Brazil,GPH-AUTONOMOUS-CITED,2,United States of America,GPH-AUTONOMOUS-CITED,611135.1905118405,140,,,,,,ok,aggregation,"Rio de Janeiro<-2 611135.1905118405
From a flow part-of reporter Rio de Janeiro to/from 2"
140<-200,1836,140,Brazil,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,1278419.1654517513,140,,,,,,ok,aggregation,"Rio de Janeiro<-200 1278419.1654517513
From a flow part-of reporter Rio de Janeiro to/from 200"
140<-210,1836,140,Brazil,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,116631.86098743054,140,,,,,,ok,aggregation,"Rio de Janeiro<-210 116631.86098743054
From a flow part-of reporter Rio de Janeiro to/from 210"
140<-211,1836,140,Brazil,GPH-AUTONOMOUS-CITED,211,Belgium,GPH-AUTONOMOUS-CITED,67536.15193664053,140,,,,,,ok,aggregation,"Rio de Janeiro<-211 67536.15193664053
From a flow part-of reporter Rio de Janeiro to/from 211"
140<-220,1836,140,Brazil,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,338035.3835848536,140,,,,,,ok,aggregation,"Rio de Janeiro<-220 338035.3835848536
From a flow part-of reporter Rio de Janeiro to/from 220"
140<-225,1836,140,Brazil,GPH-AUTONOMOUS-CITED,225,Switzerland,GPH-AUTONOMOUS-CITED,93029.67019977146,140,,,,,,ok,aggregation,"Rio de Janeiro<-225 93029.67019977146
From a flow part-of reporter Rio de Janeiro to/from 225"
140<-230,1836,140,Brazil,GPH-AUTONOMOUS-CITED,230,Spain,GPH-AUTONOMOUS-CITED,50632.41262461089,140,,,,,,ok,aggregation,"Rio de Janeiro<-230 50632.41262461089
From a flow part-of reporter Rio de Janeiro to/from 230"
140<-235,1836,140,Brazil,GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,256787.1074510422,140,,,,,,ok,aggregation,"Rio de Janeiro<-235 256787.1074510422
From a flow part-of reporter Rio de Janeiro to/from 235"
140<-300,1836,140,Brazil,GPH-AUTONOMOUS-CITED,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,249024.78427045982,140,,,,,,ok,aggregation,"Rio de Janeiro<-300 249024.78427045982
From a flow part-of reporter Rio de Janeiro to/from 300"
140<-329,1836,140,Brazil,GPH-AUTONOMOUS-CITED,329,Two Sicilies,GPH-AUTONOMOUS-CITED,32191.969738760392,140,,,,,,ok,aggregation,"Rio de Janeiro<-329 32191.969738760392
From a flow part-of reporter Rio de Janeiro to/from 329"
140<-380,1836,140,Brazil,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,51696.28432956381,140,,,,,,ok,aggregation,"Rio de Janeiro<-380 51696.28432956381
From a flow part-of reporter Rio de Janeiro to/from 380"
140<-390,1836,140,Brazil,GPH-AUTONOMOUS-CITED,390,Denmark,GPH-AUTONOMOUS-CITED,49647.346231135976,140,,,,,,ok,aggregation,"Rio de Janeiro<-390 49647.346231135976
From a flow part-of reporter Rio de Janeiro to/from 390"
140<-1161,1836,140,Brazil,GPH-AUTONOMOUS-CITED,1161,Buenos Aires,GPH,18125.221639938532,140,,,,,,ignore_resolved,aggregation,"Rio de Janeiro<-1161 18125.221639938532
From a flow part-of reporter Rio de Janeiro to/from 1161"
140<-Hanse Towns,1836,140,Brazil,GPH-AUTONOMOUS-CITED,Hanse Towns,Hanse Towns,RIC,204420.97797391543,140,,203270.07004529092,,246|276,,ignore_resolved,aggregation,"Rio de Janeiro<-Hanse Towns 204420.97797391543
From a flow part-of reporter Rio de Janeiro to/from Hanse Towns"
140<-Sardinia,1836,140,Brazil,GPH-AUTONOMOUS-CITED,Sardinia,Sardinia,RIC,67378.54131368455,140,,,,,,ignore_resolved,aggregation,"Rio de Janeiro<-Sardinia 67378.54131368455
From a flow part-of reporter Rio de Janeiro to/from Sardinia"
140->2,1836,2,United States of America,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,431774.301587927,140,,,,,,ok,aggregation,"Rio de Janeiro->2 431774.301587927
From a flow part-of reporter Rio de Janeiro to/from 2"
140->200,1836,200,United Kingdom,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,613499.3498561803,140,,,,,,ok,aggregation,"Rio de Janeiro->200 613499.3498561803
From a flow part-of reporter Rio de Janeiro to/from 200"
140->210,1836,210,Netherlands,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,84321.68328145317,140,,,,,,ok,aggregation,"Rio de Janeiro->210 84321.68328145317
From a flow part-of reporter Rio de Janeiro to/from 210"
140->211,1836,211,Belgium,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,82981.99298632727,140,,,,,,ok,aggregation,"Rio de Janeiro->211 82981.99298632727
From a flow part-of reporter Rio de Janeiro to/from 211"
140->220,1836,220,France,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,119126.04909570905,140,,,,,,ok,aggregation,"Rio de Janeiro->220 119126.04909570905
From a flow part-of reporter Rio de Janeiro to/from 220"
140->230,1836,230,Spain,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,47125.57626384018,140,,,,,,ok,aggregation,"Rio de Janeiro->230 47125.57626384018
From a flow part-of reporter Rio de Janeiro to/from 230"
140->235,1836,235,Portugal,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,168840.3798416013,140,,,,,,ok,aggregation,"Rio de Janeiro->235 168840.3798416013
From a flow part-of reporter Rio de Janeiro to/from 235"
140->300,1836,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,259269.47476259898,140,,,,,,ok,aggregation,"Rio de Janeiro->300 259269.47476259898
From a flow part-of reporter Rio de Janeiro to/from 300"
140->329,1836,329,Two Sicilies,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,16549.115410378658,140,,,,,,ok,aggregation,"Rio de Janeiro->329 16549.115410378658
From a flow part-of reporter Rio de Janeiro to/from 329"
140->380,1836,380,Sweden,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,139091.37475865873,140,,,,,,ok,aggregation,"Rio de Janeiro->380 139091.37475865873
From a flow part-of reporter Rio de Janeiro to/from 380"
140->390,1836,390,Denmark,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,76047.12557626383,140,,,,,,ok,aggregation,"Rio de Janeiro->390 76047.12557626383
From a flow part-of reporter Rio de Janeiro to/from 390"
140->1161,1836,1161,Buenos Aires,GPH,140,Brazil,GPH-AUTONOMOUS-CITED,36723.27514874502,140,,,,,,ignore_resolved,aggregation,"Rio de Janeiro->1161 36723.27514874502
From a flow part-of reporter Rio de Janeiro to/from 1161"
140->Hanse Towns,1836,Hanse Towns,Hanse Towns,RIC,140,Brazil,GPH-AUTONOMOUS-CITED,202450.8451869656,140,,137667.76216827205,,246|276,,ignore_resolved,aggregation,"Rio de Janeiro->Hanse Towns 202450.8451869656
From a flow part-of reporter Rio de Janeiro to/from Hanse Towns"
140->Sardinia,1836,Sardinia,Sardinia,RIC,140,Brazil,GPH-AUTONOMOUS-CITED,41688.00977185862,140,,,,,,ignore_resolved,aggregation,"Rio de Janeiro->Sardinia 41688.00977185862
From a flow part-of reporter Rio de Janeiro to/from Sardinia"
651<-200,1836,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,603348.4556917136,651,missing Scotland|London|205 unexpected: 200|Malta & United Kingdom,,,,651<-Malta & United Kingdom,ok,aggregation|split_by_gravity,"Alexandria<-200 597265.4556917136
From a flow part-of reporter Alexandria to/from 200
651<-Malta & United Kingdom 6083 (ratio on 6243.350801844044)"
651<-220,1836,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,427144.48953859485,651,,,,,,ok,aggregation,"Alexandria<-220 421687.2217187438
From a flow part-of reporter Alexandria to/from 220
351<-220 5457.2678198510575
From a flow part-of reporter 351 to/from 220"
651<-300,1836,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,568336.0258481421,651,,,,,,ok,aggregation,"Alexandria<-300 546042.0032310177
From a flow part-of reporter Alexandria to/from 300
351<-300 22294.022617124392
From a flow part-of reporter 351 to/from 300"
651<-337,1836,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,337,Tuscany,GPH-AUTONOMOUS-CITED,404153.03991489025,651,missing 351,,,,,ok,aggregation,"Alexandria<-337 404153.03991489025
From a flow part-of reporter Alexandria to/from 337"
651<-350,1836,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,81400.96142480003,651,,,,,,ok,aggregation,"Alexandria<-350 53548.20914929666
From a flow part-of reporter Alexandria to/from 350
351<-350 27852.752275503368
From a flow part-of reporter 351 to/from 350"
651<-380,1836,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,4610.110721462626,651,missing 351,,,,,ok,aggregation,"Alexandria<-380 4610.110721462626
From a flow part-of reporter Alexandria to/from 380"
651<-640,1836,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,717940.432655247,651,missing Trabzon|Adana|Tarsus|Archipelago|European Turkey|Asian Turkey|Izmir (Smyrna)|6525|6203|665|6202 unexpected: 640|Barbary Coast,,,,,ok,aggregation|split_by_years_ratio,"Alexandria<-640 498877.02431143855
From a flow part-of reporter Alexandria to/from 640
351<-640 66666.33831120217
From a flow part-of reporter 351 to/from 640
651<-Barbary Coast 152397.07003260634 (ratio on 174711.37554671185)"
651<-652,1836,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,652,Syria,GPH-AUTONOMOUS-CITED,110288.03341345207,651,missing 351,,,,,ok,aggregation,"Alexandria<-652 110288.03341345207
From a flow part-of reporter Alexandria to/from 652"
651<-Barbary Coast,1836,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,Barbary Coast,Barbary Coast,RIC,174711.37554671185,651,missing 351,22314.3055141055,,600|615|616|6062|6064,,split_only_partial,aggregation,"Alexandria<-Barbary Coast 174711.37554671185
From a flow part-of reporter Alexandria to/from Barbary Coast"
651<-Belgium & Netherlands,1836,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,Belgium & Netherlands,Belgium & Netherlands,RIC,12845.265770912958,651,missing 351,,,,,ignore_resolved,aggregation,"Alexandria<-Belgium & Netherlands 12845.265770912958
From a flow part-of reporter Alexandria to/from Belgium & Netherlands"
651->200,1836,200,United Kingdom,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,212968.7210084825,651,missing Scotland|London|205 unexpected: 200|Malta & United Kingdom,,,,,ok,aggregation|split_by_years_ratio,"Alexandria->200 212931.95161353875
From a flow part-of reporter Alexandria to/from 200
651->Malta & United Kingdom 36.76939494374673 (ratio on 10908.625241341266)"
651->220,1836,220,France,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,464103.19555538043,651,,,,,,ok,aggregation,"Alexandria->220 451672.6427361204
From a flow part-of reporter Alexandria to/from 220
351->220 12430.552819260018
From a flow part-of reporter 351 to/from 220"
651->300,1836,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,591832.8145316994,651,,,,,,ok,aggregation,"Alexandria->300 572599.3931991016
From a flow part-of reporter Alexandria to/from 300
351->300 19233.421332597816
From a flow part-of reporter 351 to/from 300"
651->337,1836,337,Tuscany,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,123330.31246306,651,missing 351,,,,,ok,aggregation,"Alexandria->337 123330.31246306
From a flow part-of reporter Alexandria to/from 337"
651->350,1836,350,Greece,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,33462.70538634304,651,,,,,,ok,aggregation,"Alexandria->350 32467.78832893337
From a flow part-of reporter Alexandria to/from 350
351->350 994.9170574096694
From a flow part-of reporter 351 to/from 350"
651->640,1836,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,639933.2738579867,651,missing Trabzon|Adana|Tarsus|Archipelago|European Turkey|Asian Turkey|Izmir (Smyrna)|6525|6203|665|6202 unexpected: 640|Barbary Coast,,,,,ok,aggregation|split_by_years_ratio,"Alexandria->640 478742.2672288112
From a flow part-of reporter Alexandria to/from 640
351->640 112955.59320698214
From a flow part-of reporter 351 to/from 640
651->Barbary Coast 48235.41342219328 (ratio on 59655.620788841166)"
651->652,1836,652,Syria,GPH-AUTONOMOUS-CITED,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,245084.51869656015,651,missing 351,,,,,ok,aggregation,"Alexandria->652 245084.51869656015
From a flow part-of reporter Alexandria to/from 652"
651->Barbary Coast,1836,Barbary Coast,Barbary Coast,RIC,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,59655.620788841166,651,missing 351,11420.207366647885,,600|615|616|6062|6064,,split_only_partial,aggregation,"Alexandria->Barbary Coast 59655.620788841166
From a flow part-of reporter Alexandria to/from Barbary Coast"
651->Belgium & Netherlands,1836,Belgium & Netherlands,Belgium & Netherlands,RIC,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,11860.199377438039,651,missing 351,11860.199377438039,,210|211,,ignore_resolved,aggregation,"Alexandria->Belgium & Netherlands 11860.199377438039
From a flow part-of reporter Alexandria to/from Belgium & Netherlands"
350<-200,1836,350,Greece,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,56136.96363134875,350,missing Morea,,,,,ok,aggregation,"Patras<-200 16032.9406201978
From a flow part-of reporter Patras to/from 200
Thessaloniki<-200 40104.02301115095
From a flow part-of reporter Thessaloniki to/from 200"
350<-300,1836,350,Greece,GPH-AUTONOMOUS-CITED,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,41944.1270341621,350,missing Morea,,,,,ok,aggregation,"Patras<-300 29819.929863272784
From a flow part-of reporter Patras to/from 300
Thessaloniki<-300 12124.197170889318
From a flow part-of reporter Thessaloniki to/from 300"
350<-327,1836,350,Greece,GPH-AUTONOMOUS-CITED,327,Papal States,GPH-AUTONOMOUS-CITED,2978.8407738681585,350,missing Morea|Thessaloniki,,,,,ok,aggregation,"Patras<-327 2978.8407738681585
From a flow part-of reporter Patras to/from 327"
350<-337,1836,350,Greece,GPH-AUTONOMOUS-CITED,337,Tuscany,GPH-AUTONOMOUS-CITED,3085.2279443634498,350,missing Morea|Thessaloniki,,,,,ok,aggregation,"Patras<-337 3085.2279443634498
From a flow part-of reporter Patras to/from 337"
350<-338,1836,350,Greece,GPH-AUTONOMOUS-CITED,338,Malta,GPH-AUTONOMOUS-CITED,5114.464714921786,350,missing Morea|Thessaloniki,,,,,ok,aggregation,"Patras<-338 5114.464714921786
From a flow part-of reporter Patras to/from 338"
350<-640,1836,350,Greece,GPH-AUTONOMOUS-CITED,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,27416.367863193977,350,missing Morea,,,,,ok,aggregation,"Patras<-640 2549.351826313093
From a flow part-of reporter Patras to/from 640
Thessaloniki<-640 24867.016036880883
From a flow part-of reporter Thessaloniki to/from 640"
350<-3349,1836,350,Greece,GPH-AUTONOMOUS-CITED,3349,Ionian Is.,GPH-AUTONOMOUS-CITED,22782.615548287955,350,missing Morea|Thessaloniki,,,,,ok,aggregation,"Patras<-3349 22782.615548287955
From a flow part-of reporter Patras to/from 3349"
350->200,1836,200,United Kingdom,GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,122518.61775483667,350,missing Morea|Thessaloniki,,,,,ok,aggregation,"Patras->200 122518.61775483667
From a flow part-of reporter Patras to/from 200"
350->300,1836,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,18137.04243666023,350,missing Morea,,,,,ok,aggregation,"Patras->300 5516.371803459553
From a flow part-of reporter Patras to/from 300
Thessaloniki->300 12620.670633200678
From a flow part-of reporter Thessaloniki to/from 300"
350->327,1836,327,Papal States,GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,563.4579770676544,350,missing Morea|Thessaloniki,,,,,ok,aggregation,"Patras->327 563.4579770676544
From a flow part-of reporter Patras to/from 327"
350->337,1836,337,Tuscany,GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,236.41593443398085,350,missing Morea|Thessaloniki,,,,,ok,aggregation,"Patras->337 236.41593443398085
From a flow part-of reporter Patras to/from 337"
350->338,1836,338,Malta,GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,330.98230820757317,350,missing Morea|Thessaloniki,,,,,ok,aggregation,"Patras->338 330.98230820757317
From a flow part-of reporter Patras to/from 338"
350->640,1836,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,33768.07596832026,350,missing Morea,,,,,ok,aggregation,"Patras->640 212.77434099058274
From a flow part-of reporter Patras to/from 640
Thessaloniki->640 33555.30162732968
From a flow part-of reporter Thessaloniki to/from 640"
350->3349,1836,3349,Ionian Is.,GPH-AUTONOMOUS-CITED,350,Greece,GPH-AUTONOMOUS-CITED,2328.696954174711,350,missing Morea|Thessaloniki,,,,,ok,aggregation,"Patras->3349 2328.696954174711
From a flow part-of reporter Patras to/from 3349"
235<-140,1836,235,Portugal,GPH-AUTONOMOUS-CITED,140,Brazil,GPH-AUTONOMOUS-CITED,575259.0724614839,235,missing Figueira|401|400,,,,,ok,aggregation,"Porto<-140 221620.23720398755
From a flow part-of reporter Porto to/from 140
Lisbon<-140 353638.83525749634
From a flow part-of reporter Lisbon to/from 140"
235<-200,1836,235,Portugal,GPH-AUTONOMOUS-CITED,200,United Kingdom,GPH-AUTONOMOUS-CITED,913258.9936561724,235,missing 401|400,,,,,ok,aggregation,"Porto<-200 100555.57744591984
From a flow part-of reporter Porto to/from 200
Lisbon<-200 784506.8757634264
From a flow part-of reporter Lisbon to/from 200
Figueira<-200 28196.540446826115
From a flow part-of reporter Figueira to/from 200"
235<-210,1836,235,Portugal,GPH-AUTONOMOUS-CITED,210,Netherlands,GPH-AUTONOMOUS-CITED,69920.01260884984,235,missing Figueira|401|400,,,,,ok,aggregation,"Porto<-210 5890.697032980022
From a flow part-of reporter Porto to/from 210
Lisbon<-210 64029.31557586981
From a flow part-of reporter Lisbon to/from 210"
235<-220,1836,235,Portugal,GPH-AUTONOMOUS-CITED,220,France,GPH-AUTONOMOUS-CITED,115154.26139721817,235,missing Figueira|401|400,,,,,ok,aggregation,"Porto<-220 3053.7058197722527
From a flow part-of reporter Porto to/from 220
Lisbon<-220 112100.55557744592
From a flow part-of reporter Lisbon to/from 220"
235<-239,1836,235,Portugal,GPH-AUTONOMOUS-CITED,239,Prussia,GPH-AUTONOMOUS-CITED,24283.85673194373,235,missing Lisbon|Figueira|401|400,,,,,ok,aggregation,"Porto<-239 24283.85673194373
From a flow part-of reporter Porto to/from 239"
235<-248,1836,235,Portugal,GPH-AUTONOMOUS-CITED,248,Hamburg,GPH-AUTONOMOUS-CITED,43492.65140470467,235,missing Figueira|401|400,,,,,ok,aggregation,"Porto<-248 9527.562157689428
From a flow part-of reporter Porto to/from 248
Lisbon<-248 33965.08924701525
From a flow part-of reporter Lisbon to/from 248"
235<-300,1836,235,Portugal,GPH-AUTONOMOUS-CITED,300,Austria-Hungary (Austrian Empire),GPH-AUTONOMOUS-CITED,20461.79912526104,235,missing Figueira|401|400,,,,,ok,aggregation,"Porto<-300 4779.542141140312
From a flow part-of reporter Porto to/from 300
Lisbon<-300 15682.25698412073
From a flow part-of reporter Lisbon to/from 300"
235<-365,1836,235,Portugal,GPH-AUTONOMOUS-CITED,365,Russia (USSR),GPH-AUTONOMOUS-CITED,257910.0831396036,235,missing 401|400,,,,,ok,aggregation,"Porto<-365 120603.64868592142
From a flow part-of reporter Porto to/from 365
Lisbon<-365 135032.90121754206
From a flow part-of reporter Lisbon to/from 365
Figueira<-365 2273.5332361401156
From a flow part-of reporter Figueira to/from 365"
235<-380,1836,235,Portugal,GPH-AUTONOMOUS-CITED,380,Sweden,GPH-AUTONOMOUS-CITED,19695.745734662516,235,missing Gothenburg unexpected: 380|Norway & Sweden,,,,235<-Norway & Sweden,ok,aggregation|split_by_gravity,"Porto<-380 7206.745734662516
From a flow part-of reporter Porto to/from 380
235<-Norway & Sweden 12489 (ratio on 38819.49643405965)"
235<-401,1836,235,Portugal,GPH-AUTONOMOUS-CITED,401,Madeira Isles,GPH,1784.9403049765554,235,missing Lisbon|Figueira|401|400,,,,,ignore_internal,aggregation,"Porto<-401 1784.9403049765554
From a flow part-of reporter Porto to/from 401"
235<-721,1836,235,Portugal,GPH-AUTONOMOUS-CITED,721,Macao,GPH-AUTONOMOUS-CITED,137.9092950864888,235,missing Lisbon|Figueira|401|400,,,,,ok,aggregation,"Porto<-721 137.9092950864888
From a flow part-of reporter Porto to/from 721"
235<-Sardinia,1836,235,Portugal,GPH-AUTONOMOUS-CITED,Sardinia,Sardinia,RIC,42550.927932542654,235,missing Figueira|401|400,,,,,ignore_resolved,aggregation,"Porto<-Sardinia 3148.272193545845
From a flow part-of reporter Porto to/from Sardinia
Lisbon<-Sardinia 39402.65573899681
From a flow part-of reporter Lisbon to/from Sardinia"
235<-Lisbon,1836,235,Portugal,GPH-AUTONOMOUS-CITED,Lisbon,Lisbon,RIC,8660.703731431498,235,missing Lisbon|Figueira|401|400,,,,,ignore_internal,aggregation,"Porto<-Lisbon 8660.703731431498
From a flow part-of reporter Porto to/from Lisbon"
235->2,1836,2,United States of America,GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,90201.6351655148,235,missing 401|400,,,,,ok,aggregation,"Porto->2 23729.354933827195
From a flow part-of reporter Porto to/from 2
Lisbon->2 65487.213838212694
From a flow part-of reporter Lisbon to/from 2
Figueira->2 985.0663934749201
From a flow part-of reporter Figueira to/from 2"
235->21,1836,21,Newfoundland and Labrador (Newfoundland),GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,296.29378840033957,235,missing Lisbon|Figueira|401|400,,,,,ok,aggregation,"Porto->21 296.29378840033957
From a flow part-of reporter Porto to/from 21"
235->140,1836,140,Brazil,GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,451301.58702804515,235,missing 401|400,,,,,ok,aggregation,"Porto->140 165198.9037071893
From a flow part-of reporter Porto to/from 140
Lisbon->140 285117.6169273809
From a flow part-of reporter Lisbon to/from 140
Figueira->140 985.0663934749201
From a flow part-of reporter Figueira to/from 140"
235->200,1836,200,United Kingdom,GPH-AUTONOMOUS-CITED,235,Portugal,GPH-AUTONOMOUS-CITED,751058.5519668158,235,missing 401|400,,,,,ok,aggregation,"Porto->200 643461.7199403374
From a flow part-of reporter Porto to/from 200
Lisbon->200 102368.0996099137
From a flow part-of reporter Lisbon to/from 200
Figueira->200 5228.732416564876
From a flow part-of reporter Figueira to/from 200"
