year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,originalReportedTradeFlowId,status,notes
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,31,Bahamas,GPH-AUTONOMOUS-CITED,1,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,51,Jamaica,GPH-AUTONOMOUS-CITED,1,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,54,Dominica,GPH-AUTONOMOUS-CITED,1,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,231,Gibraltar,GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,451,Sierra Leone,GPH-AUTONOMOUS-CITED,1,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,1,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,564,Orange Free State (Orange River Colony),GPH-AUTONOMOUS,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,590,Mauritius,GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,720,Hong Kong,GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,750,India,GPH-AUTONOMOUS-CITED,1,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,827,Straits Settlements,GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,901,New South Wales,GPH-AUTONOMOUS-CITED,1,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,902,Western Australia,GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,903,South Australia,GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,904,Victoria,GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,906,Tasmania,GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,920,New Zealand,GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,1022,Nova Scotia,GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,1023,New Brunswick,GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,1024,Prince Edward Is.,GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,1028,Vancouver,GPH-AUTONOMOUS,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,1048,Trinidad,GPH-AUTONOMOUS,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,1055,Windward Is.,GPH-AUTONOMOUS-CITED,,1,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,1063,Leeward Is.,GPH-AUTONOMOUS-CITED,,1,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,1163,Falkland Is.,GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,2249,Heligoland,GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,4044,British Guinea (Bolama),GPH-AUTONOMOUS,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,4050,St. Helena,GPH-AUTONOMOUS-CITED,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,4383,Loos Is.,GPH-AUTONOMOUS,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,7501,Andaman Is.,GPH-AUTONOMOUS,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,8231,Labuan I.,GPH-AUTONOMOUS,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,9004,Norfolk I.,GPH-AUTONOMOUS,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,9620,Pitcairn Is.,GPH-AUTONOMOUS,,,,,338,,3408,338<-British Colonies (other),to_impute,
1853,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,21,Newfoundland and Labrador (Newfoundland),GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,31,Bahamas,GPH-AUTONOMOUS-CITED,1,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,51,Jamaica,GPH-AUTONOMOUS-CITED,1,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,54,Dominica,GPH-AUTONOMOUS-CITED,1,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,110,Guyana (British Guiana),GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,231,Gibraltar,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,420,Gambia,GPH-AUTONOMOUS-CITED,1,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,451,Sierra Leone,GPH-AUTONOMOUS-CITED,1,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,452,Ghana (Gold Coast),GPH-AUTONOMOUS-CITED,1,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,561,Cape Colony (Cape of Good Hope),GPH-AUTONOMOUS-CITED,1,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,564,Orange Free State (Orange River Colony),GPH-AUTONOMOUS,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,590,Mauritius,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,720,Hong Kong,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,750,India,GPH-AUTONOMOUS-CITED,1,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,827,Straits Settlements,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,901,New South Wales,GPH-AUTONOMOUS-CITED,1,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,902,Western Australia,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,903,South Australia,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,904,Victoria,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,906,Tasmania,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,920,New Zealand,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,1022,Nova Scotia,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,1023,New Brunswick,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,1024,Prince Edward Is.,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,1028,Vancouver,GPH-AUTONOMOUS,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,1048,Trinidad,GPH-AUTONOMOUS,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,1055,Windward Is.,GPH-AUTONOMOUS-CITED,,1,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,1063,Leeward Is.,GPH-AUTONOMOUS-CITED,,1,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,1163,Falkland Is.,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,2249,Heligoland,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,4044,British Guinea (Bolama),GPH-AUTONOMOUS,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,4050,St. Helena,GPH-AUTONOMOUS-CITED,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,4383,Loos Is.,GPH-AUTONOMOUS,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,7501,Andaman Is.,GPH-AUTONOMOUS,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,8231,Labuan I.,GPH-AUTONOMOUS,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,9004,Norfolk I.,GPH-AUTONOMOUS,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,9620,Pitcairn Is.,GPH-AUTONOMOUS,,,,338,Malta,GPH-AUTONOMOUS-CITED,1,,,,338,,5372,338->British Colonies (other),to_impute,
1853,385,Norway,GPH-AUTONOMOUS-CITED,1,,,246,Bremen,GPH-AUTONOMOUS-CITED,,,,18281.42521869707,385,,,,ok,Hanse Towns (REP) <- Norway 344813.8562611985
1853,385,Norway,GPH-AUTONOMOUS-CITED,1,,,248,Hamburg,GPH-AUTONOMOUS-CITED,1,,,195395.9258940647,385,,,,ok,Hanse Towns (REP) <- Norway 344813.8562611985
1853,385,Norway,GPH-AUTONOMOUS-CITED,1,,,276,Lübeck,GPH-AUTONOMOUS-CITED,,,,131136.50514843673,385,,,,ok,Hanse Towns (REP) <- Norway 344813.8562611985
1853,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,21,Newfoundland and Labrador (Newfoundland),GPH-AUTONOMOUS-CITED,,,,,20,,158164,20<-British Northern America,to_impute,
1853,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,,20,,158164,20<-British Northern America,to_impute,
1853,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,1022,Nova Scotia,GPH-AUTONOMOUS-CITED,,,,,20,,158164,20<-British Northern America,to_impute,
1853,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,1023,New Brunswick,GPH-AUTONOMOUS-CITED,,,,,20,,158164,20<-British Northern America,to_impute,
1853,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,1024,Prince Edward Is.,GPH-AUTONOMOUS-CITED,,,,,20,,158164,20<-British Northern America,to_impute,
1853,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,1028,Vancouver,GPH-AUTONOMOUS,,,,,20,,158164,20<-British Northern America,to_impute,
1853,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,31,Bahamas,GPH-AUTONOMOUS-CITED,1,,,,20,,869,20<-British West Indies,to_impute,
1853,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,51,Jamaica,GPH-AUTONOMOUS-CITED,1,,,,20,,869,20<-British West Indies,to_impute,
1853,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,54,Dominica,GPH-AUTONOMOUS-CITED,1,,,,20,,869,20<-British West Indies,to_impute,
1853,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,1048,Trinidad,GPH-AUTONOMOUS,,,,,20,,869,20<-British West Indies,to_impute,
1853,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,1055,Windward Is.,GPH-AUTONOMOUS-CITED,,1,,,20,,869,20<-British West Indies,to_impute,
1853,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,1063,Leeward Is.,GPH-AUTONOMOUS-CITED,,1,,,20,,869,20<-British West Indies,to_impute,
1853,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,31,Bahamas,GPH-AUTONOMOUS-CITED,1,,,,30,,4384,30<-British West Indies,to_impute,
1853,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,51,Jamaica,GPH-AUTONOMOUS-CITED,1,,,,30,,4384,30<-British West Indies,to_impute,
1853,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,54,Dominica,GPH-AUTONOMOUS-CITED,1,,,,30,,4384,30<-British West Indies,to_impute,
1853,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,1048,Trinidad,GPH-AUTONOMOUS,,,,,30,,4384,30<-British West Indies,to_impute,
1853,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,1055,Windward Is.,GPH-AUTONOMOUS-CITED,,1,,,30,,4384,30<-British West Indies,to_impute,
1853,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,1063,Leeward Is.,GPH-AUTONOMOUS-CITED,,1,,,30,,4384,30<-British West Indies,to_impute,
1853,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,,30,,14203,30<-British Northern America,to_impute,
1853,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,21,Newfoundland and Labrador (Newfoundland),GPH-AUTONOMOUS-CITED,,,,,30,,14203,30<-British Northern America,to_impute,
1853,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,1022,Nova Scotia,GPH-AUTONOMOUS-CITED,,,,,30,,14203,30<-British Northern America,to_impute,
1853,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,1023,New Brunswick,GPH-AUTONOMOUS-CITED,,,,,30,,14203,30<-British Northern America,to_impute,
1853,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,1024,Prince Edward Is.,GPH-AUTONOMOUS-CITED,,,,,30,,14203,30<-British Northern America,to_impute,
1853,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,1028,Vancouver,GPH-AUTONOMOUS,,,,,30,,14203,30<-British Northern America,to_impute,
1853,31,Bahamas,GPH-AUTONOMOUS-CITED,1,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,,30,,7556,30->British West Indies,to_impute,
1853,51,Jamaica,GPH-AUTONOMOUS-CITED,1,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,,30,,7556,30->British West Indies,to_impute,
1853,54,Dominica,GPH-AUTONOMOUS-CITED,1,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,,30,,7556,30->British West Indies,to_impute,
1853,1048,Trinidad,GPH-AUTONOMOUS,,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,,30,,7556,30->British West Indies,to_impute,
1853,1055,Windward Is.,GPH-AUTONOMOUS-CITED,,1,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,,30,,7556,30->British West Indies,to_impute,
1853,1063,Leeward Is.,GPH-AUTONOMOUS-CITED,,1,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,,30,,7556,30->British West Indies,to_impute,
1853,20,Canada (Province of Canada),GPH-AUTONOMOUS-CITED,1,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,,30,,207,30->British Northern America,to_impute,
1853,21,Newfoundland and Labrador (Newfoundland),GPH-AUTONOMOUS-CITED,,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,,30,,207,30->British Northern America,to_impute,
1853,1022,Nova Scotia,GPH-AUTONOMOUS-CITED,,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,,30,,207,30->British Northern America,to_impute,
1853,1023,New Brunswick,GPH-AUTONOMOUS-CITED,,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,,30,,207,30->British Northern America,to_impute,
1853,1024,Prince Edward Is.,GPH-AUTONOMOUS-CITED,,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,,30,,207,30->British Northern America,to_impute,
1853,1028,Vancouver,GPH-AUTONOMOUS,,,,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,,30,,207,30->British Northern America,to_impute,
1853,246,Bremen,GPH-AUTONOMOUS-CITED,,,,101,Venezuela,GPH-AUTONOMOUS-CITED,1,,,,101,,174817.51941071075,101->Hanse Towns,to_impute,
1853,248,Hamburg,GPH-AUTONOMOUS-CITED,1,,,101,Venezuela,GPH-AUTONOMOUS-CITED,1,,,,101,,174817.51941071075,101->Hanse Towns,to_impute,
1853,276,Lübeck,GPH-AUTONOMOUS-CITED,,,,101,Venezuela,GPH-AUTONOMOUS-CITED,1,,,,101,,174817.51941071075,101->Hanse Towns,to_impute,
1853,101,Venezuela,GPH-AUTONOMOUS-CITED,1,,,246,Bremen,GPH-AUTONOMOUS-CITED,,,,,101,,131049.6117857854,101<-Hanse Towns,to_impute,
1853,101,Venezuela,GPH-AUTONOMOUS-CITED,1,,,248,Hamburg,GPH-AUTONOMOUS-CITED,1,,,,101,,131049.6117857854,101<-Hanse Towns,to_impute,
1853,101,Venezuela,GPH-AUTONOMOUS-CITED,1,,,276,Lübeck,GPH-AUTONOMOUS-CITED,,,,,101,,131049.6117857854,101<-Hanse Towns,to_impute,
1853,380,Sweden,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,171431.2451153799,2->Norway & Sweden,to_impute,
1853,385,Norway,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,171431.2451153799,2->Norway & Sweden,to_impute,
1853,246,Bremen,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,1523860.5980831722,2->Hanse Towns,to_impute,
1853,248,Hamburg,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,1523860.5980831722,2->Hanse Towns,to_impute,
1853,276,Lübeck,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,1523860.5980831722,2->Hanse Towns,to_impute,
1853,720,Hong Kong,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,103627.16465797377,2->British East Indies,to_impute,
1853,750,India,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,103627.16465797377,2->British East Indies,to_impute,
1853,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,103627.16465797377,2->British East Indies,to_impute,
1853,827,Straits Settlements,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,103627.16465797377,2->British East Indies,to_impute,
1853,7501,Andaman Is.,GPH-AUTONOMOUS,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,103627.16465797377,2->British East Indies,to_impute,
1853,8231,Labuan I.,GPH-AUTONOMOUS,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,103627.16465797377,2->British East Indies,to_impute,
1853,30,Bermuda,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,834298.6713833244,2->British West Indies,to_impute,
1853,31,Bahamas,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,834298.6713833244,2->British West Indies,to_impute,
1853,51,Jamaica,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,834298.6713833244,2->British West Indies,to_impute,
1853,54,Dominica,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,834298.6713833244,2->British West Indies,to_impute,
1853,1048,Trinidad,GPH-AUTONOMOUS,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,834298.6713833244,2->British West Indies,to_impute,
1853,1055,Windward Is.,GPH-AUTONOMOUS-CITED,,1,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,834298.6713833244,2->British West Indies,to_impute,
1853,1063,Leeward Is.,GPH-AUTONOMOUS-CITED,,1,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,834298.6713833244,2->British West Indies,to_impute,
1853,21,Newfoundland and Labrador (Newfoundland),GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,698978.8573073918,2->British America,to_impute,
1853,1022,Nova Scotia,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,698978.8573073918,2->British America,to_impute,
1853,1023,New Brunswick,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,698978.8573073918,2->British America,to_impute,
1853,1024,Prince Edward Is.,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,698978.8573073918,2->British America,to_impute,
1853,1028,Vancouver,GPH-AUTONOMOUS,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,698978.8573073918,2->British America,to_impute,
1853,1163,Falkland Is.,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,698978.8573073918,2->British America,to_impute,
1853,901,New South Wales,GPH-AUTONOMOUS-CITED,1,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,853282.053391469,2->900,to_impute,
1853,902,Western Australia,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,853282.053391469,2->900,to_impute,
1853,903,South Australia,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,853282.053391469,2->900,to_impute,
1853,904,Victoria,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,853282.053391469,2->900,to_impute,
1853,906,Tasmania,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,853282.053391469,2->900,to_impute,
1853,65,Guadeloupe,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,74557.40199909506,2->French West Indies,to_impute,
1853,66,Martinique,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,74557.40199909506,2->French West Indies,to_impute,
1853,6,Puerto Rico,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,166675.78462424417,2,missing Boston|United States of America (other)|California (Great Bear Republic),,,ok,Puerto Rico & Spanish West Indies (other) (REP) -> United States of America 166675.78462424417
1853,332,Modena,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,447070.2562625972,2->325,to_impute,
1853,335,Parma,GPH-AUTONOMOUS-CITED,,,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,,2,,447070.2562625972,2->325,to_impute,
1853,640,Turkey (Ottoman Empire),GPH-AUTONOMOUS-CITED,,1,,2,United States of America,GPH-AUTONOMOUS-CITED,1,,,40485.375170953055,2,,,,ok,Egypt Arab Republic (Egypt) & Levant & Turkey (Ottoman Empire) (REP) -> United States of America 42646.94994035622
