NetworkType,CafFob,year,var,coef,ci_low,ci_high,r2p
"intramax","fob",1960,"mid_herit",.72187024,.50142258,.94231784,-.058410939
"intramax","fob",1961,"mid_herit",.61260611,.35857669,.86663556,-.003567066
"intramax","fob",1962,"mid_herit",.80919111,.63599068,.98239148,.0076582907
"intramax","fob",1963,"mid_herit",.69329017,.45747381,.92910653,-.0041325637
"intramax","fob",1964,"mid_herit",.57449591,.33064869,.81834316,.0035345331
"intramax","fob",1965,"mid_herit",.65007949,.41753355,.88262534,-.0030392089
"intramax","fob",1966,"mid_herit",.62239134,.38457957,.86020315,.005454557
"intramax","fob",1967,"mid_herit",.62047148,.39044732,.85049564,-.024534222
"intramax","fob",1968,"mid_herit",.65019757,.4293161,.87107903,-.0056380513
"intramax","fob",1969,"mid_herit",.5966531,.35526934,.83803684,-.019375859
"intramax","fob",1970,"mid_herit",.64460403,.45298791,.83622015,-.0016035141
"intramax","fob",1971,"mid_herit",-1.3284986,-1.4483821,-1.2086152,.0023451175
"intramax","fob",1972,"mid_herit",.64879614,.3883422,.90925002,-.02312028
"intramax","fob",1973,"mid_herit",.71272981,.50877327,.91668642,-.00088192464
"intramax","fob",1974,"mid_herit",.65634441,.44202533,.87066346,-.00051363191
"intramax","fob",1975,"mid_herit",.64390695,.42938128,.85843265,.0032802131
"intramax","fob",1976,"mid_herit",.60576946,.34838837,.86315054,.006590676
"intramax","fob",1977,"mid_herit",.65635139,.43824068,.87446213,-.0043390794
"intramax","fob",1978,"mid_herit",.63359177,.42200628,.84517729,-.01176866
"intramax","fob",1979,"mid_herit",.73143077,.48166969,.98119181,-.0088248095
"intramax","fob",1980,"mid_herit",-1.8402592,-2.0247226,-1.6557958,.0033400261
"intramax","fob",1981,"mid_herit",-1.9635547,-2.1320684,-1.795041,.0013003715
"intramax","fob",1982,"mid_herit",0,0,0,-.01062905
"intramax","fob",1983,"mid_herit",-.61019439,-.83850914,-.38187966,-.015914749
"intramax","fob",1984,"mid_herit",-2.311553,-2.4950275,-2.1280785,-.025570011
"intramax","fob",1985,"mid_herit",-1.4577413,-1.6433218,-1.2721608,-.014327141
"intramax","fob",1986,"mid_herit",-.52820969,-1.9490697,.89265043,.034865692
"intramax","fob",1987,"mid_herit",-2.5240228,-5.1428289,.094783239,.020856721
"intramax","fob",1988,"mid_herit",-.93490201,-2.8379431,.96813905,-.0088502085
"intramax","fob",1989,"mid_herit",-.60046166,-2.6071615,1.4062382,-.0061979676
"intramax","fob",1990,"mid_herit",-1.1441804,-3.4132721,1.1249113,.0036478115
"intramax","fob",1991,"mid_herit",.50868618,.34691948,.67045289,.0038847625
"intramax","fob",1992,"mid_herit",.43889338,.053867649,.82391912,-.015323368
"intramax","fob",1993,"mid_herit",.43964869,-.3960869,1.2753843,-.011128996
"intramax","fob",1994,"mid_herit",-.3767904,-2.0026057,1.249025,-.048125699
"intramax","fob",1995,"mid_herit",-.0011891959,-.5369426,.5345642,.019234158
"intramax","fob",1996,"mid_herit",-.050485089,-.56129754,.46032733,.01833798
"intramax","fob",1997,"mid_herit",.021349328,-.91716641,.95986503,.025477083
"intramax","fob",1998,"mid_herit",-.59496188,-1.7361072,.54618341,.025810026
"intramax","fob",1999,"mid_herit",-.14867602,-.32020426,.022852222,.0055587059
"intramax","fob",2000,"mid_herit",-.33674714,-1.839012,1.1655178,-.013885017
"intramax","fob",2001,"mid_herit",-1.0413729,-2.0143068,-.06843891,.017865611
"intramax","fob",2002,"mid_herit",-1.620707,-2.5458143,-.69559968,.011120638
"intramax","fob",2003,"mid_herit",-1.9091752,-3.2188334,-.59951699,.013763802
"intramax","fob",2004,"mid_herit",-.82836658,-2.1443269,.48759377,.008113835
"intramax","fob",2005,"mid_herit",-1.6009346,-3.3220313,.1201621,.013808348
"intramax","fob",2006,"mid_herit",-.54011649,-1.7449449,.66471201,.0016336719
"intramax","fob",2007,"mid_herit",-.31614742,-1.786752,1.1544572,-.0040856423
"intramax","fob",2008,"mid_herit",-.54125565,-2.1147184,1.0322071,-.0084822513
"intramax","fob",2010,"mid_herit",-.24135935,-.86421674,.38149807,.004227675
"intramax","fob",2011,"mid_herit",.82913607,.48949996,1.1687722,-.069855697
"intramax","fob",2012,"mid_herit",.81379116,.46023354,1.1673487,-.15549511
"intramax","fob",2013,"mid_herit",.81932914,.45703742,1.1816208,-.13903199
"intramax","fob",2014,"mid_herit",.81137002,.44491538,1.1778246,-.12910777
"louvain","fob",1833,"mid_herit",-.24437295,-.72628605,.23754017,.036030468
"louvain","fob",1834,"mid_herit",-.0023727512,-.29179689,.28705138,-.011190577
"louvain","fob",1835,"mid_herit",-.29484355,-.7890355,.19934838,.056172252
"louvain","fob",1836,"mid_herit",-.1411429,-.70092613,.41864035,.06370379
"louvain","fob",1837,"mid_herit",-.21446595,-.77121097,.34227911,.018079853
"louvain","fob",1838,"mid_herit",-.072390392,-.42899254,.28421175,.1636786
"louvain","fob",1839,"mid_herit",-.35368606,-.86112803,.15375589,.1185578
"louvain","fob",1840,"mid_herit",-.32271531,-.82500279,.17957214,-.068528339
"louvain","fob",1841,"mid_herit",-.44525808,-.77055991,-.11995626,.0085698608
