NetworkType,CafFob,year,var,coef,ci_low,ci_high,r2p
"intramax","fob",1987,"atop_allie",1.0445397,-.072931483,2.1620109,.0066022519
"intramax","fob",1988,"atop_allie",.69491738,.30521262,1.0846221,.0046426761
"intramax","fob",1989,"atop_allie",.3993009,.021856893,.7767449,.0016719276
"intramax","fob",1990,"atop_allie",.57969403,.13649438,1.0228937,.0031362514
"intramax","fob",1991,"atop_allie",.62568617,.21456556,1.0368067,.0049263793
"intramax","fob",1992,"atop_allie",.60603756,.28964534,.9224298,.0050568455
"intramax","fob",1993,"atop_allie",.084122486,-.23760496,.40584993,.000092801274
"intramax","fob",1994,"atop_allie",.27354163,-.01051546,.55759871,.00097873772
"intramax","fob",1995,"atop_allie",.51754427,.21636386,.81872469,.0041035665
"intramax","fob",1996,"atop_allie",.67952275,.35237867,1.0066669,.0072122696
"intramax","fob",1997,"atop_allie",.64494568,.32832792,.96156353,.0065839691
"intramax","fob",1998,"atop_allie",.67400974,.34051627,1.0075033,.0068590492
"intramax","fob",1999,"atop_allie",.18411122,-.081789285,.45001173,.00047933872
"intramax","fob",2000,"atop_allie",.17333248,-.13874552,.48541048,.00036547997
"intramax","fob",2001,"atop_allie",.38762483,.11746404,.65778559,.0027638546
"intramax","fob",2002,"atop_allie",.61902356,.31630608,.92174101,.0069240034
"intramax","fob",2003,"atop_allie",.68698132,.41000181,.96396089,.0087208934
"intramax","fob",2004,"atop_allie",.48993805,.20819415,.7716819,.0043562972
"intramax","fob",2005,"atop_allie",-.068243638,-.43119389,.29470661,.000069837442
"intramax","fob",2006,"atop_allie",.16091587,-.054268964,.37610072,.00035214404
"intramax","fob",2007,"atop_allie",.073046684,-.18775263,.333846,.000096313954
"intramax","fob",2008,"atop_allie",.13399757,-.14754434,.4155395,.000017510412
"intramax","fob",2010,"atop_allie",.26222539,.047307678,.47714314,.0012655295
"intramax","fob",2011,"atop_allie",.058716461,-.23978543,.35721835,-.0034343065
"intramax","fob",2012,"atop_allie",-.078741312,-.33874759,.18126497,-.00029968607
"intramax","fob",2013,"atop_allie",-.21461239,-.47007263,.040847838,-.00063713151
"intramax","fob",2014,"atop_allie",-.1557878,-.41451812,.10294254,-.0018905523
"intramax","fob",2015,"atop_allie",-.27418306,-.53614467,-.012221478,.0011898772
"intramax","fob",2016,"atop_allie",-.10392204,-.35146445,.14362037,.00018315157
"intramax","fob",2017,"atop_allie",-.17378561,-.41106784,.063496619,.00051007012
"intramax","fob",2018,"atop_allie",-.34090662,-.59394389,-.087869294,.0019188534
"intramax","fob",2019,"atop_allie",0,0,0,-4.1633363e-17
"intramax","fob",2020,"atop_allie",0,0,0,-3.4694470e-18
"intramax","fob",2021,"atop_allie",0,0,0,2.0816682e-17
"intramax","fob",2022,"atop_allie",0,0,0,-2.7755576e-17
"intramax","fob",2023,"atop_allie",0,0,0,4.1633363e-17
"intramax","fob",2024,"atop_allie",0,0,0,2.0816682e-17
"intramax","fob",2025,"atop_allie",0,0,0,8.6736174e-18
"louvain","fob",1833,"atop_allie",-1.3135796,-2.7308934,.10373423,.0010350787
"louvain","fob",1834,"atop_allie",.53214091,-.41450226,1.4787841,.00039830015
"louvain","fob",1835,"atop_allie",-2.1260941,-4.1356611,-.11652705,.0025558888
"louvain","fob",1836,"atop_allie",-.79472709,-1.8098171,.2203629,-.0010004309
"louvain","fob",1837,"atop_allie",-1.4748069,-2.63802,-.31159383,.0019001963
"louvain","fob",1838,"atop_allie",-1.8006343,-2.9135189,-.68774956,.0025906435
"louvain","fob",1839,"atop_allie",-1.1565772,-2.1094391,-.20371538,.0014568988
"louvain","fob",1840,"atop_allie",-.75623751,-1.9070324,.39455739,.00040983691
"louvain","fob",1841,"atop_allie",-.39514858,-1.9560951,1.1657979,.000033264849
"louvain","fob",1842,"atop_allie",-.17838401,-1.9257522,1.5689842,-.0019652615
"louvain","fob",1843,"atop_allie",-.67930704,-2.3716433,1.0130293,-.000077927085
"louvain","fob",1844,"atop_allie",-1.4067427,-3.0031924,.18970707,.00081716035
"louvain","fob",1845,"atop_allie",-.28962088,-1.6294595,1.0502177,-.00010536724
"louvain","fob",1846,"atop_allie",-.75565761,-2.1171823,.60586715,-.00097239931
"louvain","fob",1847,"atop_allie",.33969468,-.11557271,.79496211,.00018628762
"louvain","fob",1848,"atop_allie",.6580289,-.74329454,2.0593524,-.000049947415
"louvain","fob",1849,"atop_allie",.71051437,-.95340002,2.3744287,-.0003532886
"louvain","fob",1850,"atop_allie",-.032565031,-1.9616184,1.8964883,-.000052568201
"louvain","fob",1851,"atop_allie",.45294246,-1.1863906,2.0922756,.000061553648
"louvain","fob",1852,"atop_allie",-.31232363,-1.7146045,1.0899572,.000023498271
"louvain","fob",1853,"atop_allie",-1.024148,-2.871176,.82287991,-.00045498417
"louvain","fob",1854,"atop_allie",-1.3923348,-2.1711922,-.61347765,.002178476
"louvain","fob",1855,"atop_allie",-.033487387,-1.0273994,.96042466,-.00032825107
"louvain","fob",1856,"atop_allie",-.28158128,-1.3247836,.76162106,-.00076388015
"louvain","fob",1857,"atop_allie",-1.106287,-2.3364398,.12386599,-.00012732465
"louvain","fob",1858,"atop_allie",-1.561828,-2.8335698,-.29008627,.0013955317
"louvain","fob",1859,"atop_allie",-.90657431,-1.941831,.12868237,.00085270318
"louvain","fob",1860,"atop_allie",-1.3479502,-2.4212613,-.27463931,-.00033232869
"louvain","fob",1861,"atop_allie",-.55248827,-1.0994965,-.0054801023,-.00057309377
"louvain","fob",1862,"atop_allie",.43507001,-.64339268,1.5135326,.000581578
"louvain","fob",1863,"atop_allie",-.1635519,-1.2214147,.89431083,-.0001800147
"louvain","fob",1864,"atop_allie",-.86503959,-1.9174442,.18736508,.00058949919
"louvain","fob",1865,"atop_allie",-1.0449651,-2.1554251,.065494843,.00034587338
"louvain","fob",1866,"atop_allie",.11954248,-.89443129,1.1335163,-6.5883210e-06
"louvain","fob",1867,"atop_allie",-.43515396,-1.3744701,.50416219,.00027142762
"louvain","fob",1868,"atop_allie",.23630118,-.54192448,1.0145268,.00083501998
"louvain","fob",1869,"atop_allie",.31946215,-.46535736,1.1042817,-.0014685654
"louvain","fob",1870,"atop_allie",.46673006,-.14824787,1.081708,.00045558691
"louvain","fob",1871,"atop_allie",-.0017472976,-1.0192715,1.015777,-.000012949566
"louvain","fob",1872,"atop_allie",-1.2441403,-2.3022077,-.18607274,.0015887031
"louvain","fob",1873,"atop_allie",-.014469031,-1.1790192,1.1500812,-.00066490925
"louvain","fob",1874,"atop_allie",.031284098,-.90091848,.96348667,.00015447047
"louvain","fob",1875,"atop_allie",-.32250699,-1.2433076,.5982936,.00063612591
"louvain","fob",1876,"atop_allie",.057563946,-.99919426,1.1143222,-.00048584788
"louvain","fob",1877,"atop_allie",-.81426692,-1.8305427,.20200875,.0002649666
"louvain","fob",1878,"atop_allie",.62205321,-.36218169,1.6062881,.000034374472
"louvain","fob",1879,"atop_allie",-.894494,-2.0027366,.21374851,.00092240149
"louvain","fob",1880,"atop_allie",.024762833,-1.0558301,1.1053557,-.00036193267
"louvain","fob",1881,"atop_allie",0,0,0,-.0014121027
"louvain","fob",1882,"atop_allie",2.1410637,-.071091793,4.353219,.0010529178
"louvain","fob",1883,"atop_allie",3.0579939,.30927753,5.8067102,.0019350811
"louvain","fob",1884,"atop_allie",1.2485012,-1.57593,4.0729322,.00038582392
"louvain","fob",1885,"atop_allie",1.7975413,-1.4416783,5.0367608,.00055775553
"louvain","fob",1886,"atop_allie",1.590583,-2.0618875,5.2430534,.000068429188
"louvain","fob",1887,"atop_allie",-.5091145,-1.5430224,.52479327,-.0001712432
"louvain","fob",1888,"atop_allie",-.37814805,-1.0675057,.31120965,.000080963247
"louvain","fob",1889,"atop_allie",.10418248,-.58037597,.78874093,-.000080681428
"louvain","fob",1890,"atop_allie",.10358828,-.56358749,.77076399,-.00069962029
"louvain","fob",1891,"atop_allie",-.4665466,-1.4341023,.50100911,.0001125022
"louvain","fob",1892,"atop_allie",-.43538642,-1.4165629,.54579002,.00010002322
"louvain","fob",1893,"atop_allie",-.73717427,-1.6417724,.16742378,-.00077989395
"louvain","fob",1894,"atop_allie",-.20371243,-1.0333278,.62590295,-.000097490905
"louvain","fob",1895,"atop_allie",-.99705112,-1.8406063,-.15349592,.000040480161
"louvain","fob",1896,"atop_allie",-.68719733,-1.701792,.32739735,.00022611387
"louvain","fob",1897,"atop_allie",-.66244048,-1.6661407,.34125966,.00018616958
"louvain","fob",1898,"atop_allie",-.25896519,-1.3437357,.82580531,.000016304082
"louvain","fob",1899,"atop_allie",-.65229207,-1.8040528,.49946859,-.00013439458
"louvain","fob",1900,"atop_allie",-2.0422206,-3.7434669,-.34097412,.00045073111
"louvain","fob",1901,"atop_allie",-.63451332,-1.8140351,.54500848,-.000040223244
"louvain","fob",1902,"atop_allie",-.84635925,-1.8389436,.14622512,-.00080297713
"louvain","fob",1903,"atop_allie",-1.1457245,-2.3375523,.046103347,.00044550042
"louvain","fob",1904,"atop_allie",-.87254465,-1.8828973,.13780792,.00023492449
"louvain","fob",1905,"atop_allie",-.12846451,-1.1163627,.85943365,-.00059596356
"louvain","fob",1906,"atop_allie",-.022740791,-.73832047,.69283891,-.00022578763
"louvain","fob",1907,"atop_allie",-.101659,-.60981226,.40649426,-.000039490336
"louvain","fob",1908,"atop_allie",-.44013724,-1.1685426,.28826818,.00010098145
"louvain","fob",1909,"atop_allie",-.050901745,-.84262282,.74081933,-.00012600196
"louvain","fob",1910,"atop_allie",-.576141,-1.4194301,.26714817,.0004493728
"louvain","fob",1911,"atop_allie",-.36314368,-.99292475,.26663736,9.4571797e-06
"louvain","fob",1912,"atop_allie",-.71989042,-1.3923219,-.047458846,.00021164007
"louvain","fob",1913,"atop_allie",-.37666374,-.90231061,.14898311,-.00075590808
"louvain","fob",1914,"atop_allie",.063425273,-.798168,.92501849,-.00016252857
"louvain","fob",1915,"atop_allie",.010851039,-.36679256,.38849464,-.00011680374
"louvain","fob",1916,"atop_allie",-.043172613,-.59635437,.51000917,-.00096097833
"louvain","fob",1917,"atop_allie",.045368165,-.48825407,.5789904,-.0020518654
"louvain","fob",1918,"atop_allie",-.023146765,-.59449649,.54820293,-.0009595349
"louvain","fob",1919,"atop_allie",.54010129,-.37860718,1.4588099,.00012822183
"louvain","fob",1920,"atop_allie",.5426451,-.46108037,1.5463706,.00010019891
"louvain","fob",1921,"atop_allie",-.45716485,-1.215928,.30159825,.00018652463
"louvain","fob",1922,"atop_allie",.28857142,-.26234177,.83948457,-.0004803997
"louvain","fob",1923,"atop_allie",.21187599,-.33733019,.76108217,.000043975699
"louvain","fob",1924,"atop_allie",.19409561,-.31095421,.69914544,.000041259467
"louvain","fob",1925,"atop_allie",-.19017185,-.81637359,.43602988,-8.6554837e-07
"louvain","fob",1926,"atop_allie",-.35609531,-.78214401,.069953419,.00023581809
"louvain","fob",1927,"atop_allie",.073886149,-.25051278,.39828509,.000012152457
"louvain","fob",1928,"atop_allie",.044728052,-.37144077,.46089688,-.00020901066
"louvain","fob",1929,"atop_allie",-.12940253,-.54333502,.28452995,.000035346264
"louvain","fob",1930,"atop_allie",-.25764683,-.60354334,.088249706,.0001611779
"louvain","fob",1931,"atop_allie",-.32883435,-.69955099,.041882232,.00021166334
"louvain","fob",1932,"atop_allie",-.42895541,-.94985694,.09194614,.0003302882
"louvain","fob",1933,"atop_allie",-.026794786,-.45028076,.39669117,-.00086854794
"louvain","fob",1934,"atop_allie",-.2680372,-.72414887,.18807448,.00012567038
"louvain","fob",1935,"atop_allie",-.043426551,-.54135895,.45450583,-3.2808862e-06
"louvain","fob",1936,"atop_allie",.24912743,-.19866771,.69692254,-.00085258088
"louvain","fob",1937,"atop_allie",.083282702,-.23162144,.39818686,-.00001945493
"louvain","fob",1938,"atop_allie",.64887285,.11230861,1.1854371,.0010825808
"louvain","fob",1948,"atop_allie",3.919575,3.0584543,4.7806954,.10255911
"louvain","fob",1949,"atop_allie",2.5058916,1.6504565,3.3613267,.057911966
"louvain","fob",1950,"atop_allie",2.5136297,1.6491154,3.378144,.060755908
"louvain","fob",1951,"atop_allie",2.3650131,1.7462016,2.9838247,.051228769
"louvain","fob",1952,"atop_allie",.7463339,.24344374,1.2492241,.0059672506
"louvain","fob",1953,"atop_allie",1.4986098,.81667203,2.1805475,.02470413
"louvain","fob",1954,"atop_allie",1.3853589,.71448308,2.0562346,.022404172
