NetworkType,CafFob,year,var,coef,ci_low,ci_high,r2p
"intramax","fob",2011,"mid_n",-2.1869996,-2.609556,-1.7644434,.0037462709
"intramax","fob",2012,"mid_n",-1.1005629,-1.7337446,-.46738109,5.2845558e-06
"intramax","fob",2013,"mid_n",-1.6496334,-2.1719732,-1.1272937,.000047427257
"intramax","fob",2014,"mid_n",-2.1118107,-2.6560678,-1.5675539,.00087517453
"louvain","fob",1833,"mid_n",-.64564294,-1.6646721,.37338614,-.011290759
"louvain","fob",1834,"mid_n",0,0,0,-.0026217531
"louvain","fob",1835,"mid_n",0,0,0,-.0037444478
"louvain","fob",1836,"mid_n",1.7603815,.39690164,3.1238613,-.006610312
"louvain","fob",1837,"mid_n",-.98750818,-3.0947294,1.1197132,-.0094352774
"louvain","fob",1838,"mid_n",1.0975962,.033931818,2.1612606,-.0016861024
"louvain","fob",1839,"mid_n",-.76260388,-2.8610349,1.3358271,-.012446409
"louvain","fob",1840,"mid_n",-.71664387,-3.3814926,1.9482049,-.0055127684
"louvain","fob",1841,"mid_n",0,0,0,-.011602413
"louvain","fob",1842,"mid_n",1.4330984,.62913054,2.2370663,-.00029403853
"louvain","fob",1843,"mid_n",-.88323218,-2.9252052,1.1587409,-.005662363
"louvain","fob",1844,"mid_n",0,0,0,-.00089421473
"louvain","fob",1845,"mid_n",-.68455154,-2.7284579,1.3593547,-.0088102166
"louvain","fob",1846,"mid_n",1.0185034,.29948133,1.7375256,-.0076383185
"louvain","fob",1847,"mid_n",.74959731,-1.1843655,2.6835601,-.0052536302
"louvain","fob",1848,"mid_n",-.76487195,-1.7598957,.23015182,-.0067426283
"louvain","fob",1849,"mid_n",-.95634812,-2.2923279,.37963167,-.0061206245
"louvain","fob",1850,"mid_n",-.42066014,-1.7731307,.93181038,-.0087225176
"louvain","fob",1851,"mid_n",.25602338,-1.2375075,1.7495542,-.011484022
"louvain","fob",1852,"mid_n",.11251403,-1.0773143,1.3023423,-.010124858
"louvain","fob",1853,"mid_n",-1.3838823,-3.3566608,.58889639,-.0096296268
"louvain","fob",1854,"mid_n",.06645681,-.56935883,.70227242,-.0016890269
"louvain","fob",1855,"mid_n",.83178401,-.25094005,1.9145081,-.010630422
"louvain","fob",1856,"mid_n",.81479686,.16624594,1.4633478,.0066580954
"louvain","fob",1857,"mid_n",-2.0979865,-4.0839057,-.11206722,.0098731657
"louvain","fob",1858,"mid_n",-1.2325581,-2.6436012,.17848477,.0013106781
"louvain","fob",1859,"mid_n",-.45882627,-1.7561562,.83850366,.0030019342
"louvain","fob",1860,"mid_n",1.5092096,.81163138,2.2067878,.00084698823
"louvain","fob",1861,"mid_n",-1.7499346,-3.7065399,.20667093,.002284376
"louvain","fob",1862,"mid_n",-.14853232,-1.1129537,.815889,-.0011029937
"louvain","fob",1863,"mid_n",-.63824052,-1.8676763,.59119517,-.00024471703
"louvain","fob",1864,"mid_n",.78826702,-.65516579,2.2316997,-.0029378408
"louvain","fob",1865,"mid_n",1.0503252,.30974308,1.7909073,-.0032601883
"louvain","fob",1866,"mid_n",-.28084797,-1.4432702,.88157427,.0041457275
"louvain","fob",1867,"mid_n",0,0,0,.0062245568
"louvain","fob",1868,"mid_n",0,0,0,.0026454325
"louvain","fob",1869,"mid_n",2.4758563,1.0691122,3.8826001,.008115666
"louvain","fob",1870,"mid_n",-.30147386,-1.8353662,1.2324187,-.0045333495
"louvain","fob",1871,"mid_n",-.19739582,-2.8369856,2.442194,-.0083363699
"louvain","fob",1872,"mid_n",.043578047,-1.9613211,2.0484772,-.00704449
"louvain","fob",1873,"mid_n",.65093005,-.31607571,1.6179358,-.010261334
"louvain","fob",1874,"mid_n",0,0,0,-.0085726157
"louvain","fob",1875,"mid_n",0,0,0,-.0077168746
"louvain","fob",1876,"mid_n",-1.1582861,-2.9283094,.61173707,-.012303174
"louvain","fob",1877,"mid_n",.80705136,-.17670096,1.7908038,-.017681226
"louvain","fob",1878,"mid_n",.63017964,-.36200291,1.6223621,-.010529472
"louvain","fob",1879,"mid_n",0,0,0,-.014855337
"louvain","fob",1880,"mid_n",.67740601,-.095689923,1.4505019,-.00096924166
"louvain","fob",1881,"mid_n",-.32686365,-1.1392912,.48556384,-.0040066158
"louvain","fob",1882,"mid_n",.84600663,.0077468995,1.6842664,.0036517095
"louvain","fob",1883,"mid_n",.50674152,-.27219188,1.2856749,-.0017440591
"louvain","fob",1884,"mid_n",-.20169441,-1.6360546,1.2326658,-.0026712283
"louvain","fob",1885,"mid_n",-.61072546,-1.7466873,.52523637,-.0053762798
"louvain","fob",1886,"mid_n",.67057574,.088746376,1.252405,-.0090888981
"louvain","fob",1887,"mid_n",.65965909,-.12316944,1.4424876,-.0074737859
"louvain","fob",1888,"mid_n",-.33248296,-1.3154151,.65044922,-.010564121
"louvain","fob",1889,"mid_n",.41455823,-.78525764,1.614374,-.0065698549
"louvain","fob",1890,"mid_n",-2.3536344,-3.8782661,-.82900256,-.0039016732
"louvain","fob",1891,"mid_n",-.077026762,-1.2203658,1.0663122,-.0056971796
"louvain","fob",1892,"mid_n",0,0,0,-.00059231371
"louvain","fob",1893,"mid_n",.88231671,.28301328,1.4816202,-.0098298183
"louvain","fob",1894,"mid_n",.88850796,-1.5718032,3.3488193,-.002070908
"louvain","fob",1895,"mid_n",-1.5477754,-3.4976614,.40211049,-.0057121892
"louvain","fob",1896,"mid_n",-.13341548,-.87287855,.60604763,-.0081300456
"louvain","fob",1897,"mid_n",.025759591,-.50264359,.55416274,-.013577944
"louvain","fob",1898,"mid_n",-.093434446,-.70012254,.51325363,-.0071200635
"louvain","fob",1899,"mid_n",.83032817,-.32258108,1.9832374,-.0024653559
"louvain","fob",1900,"mid_n",.8049866,.078400694,1.5315725,-.0076580327
"louvain","fob",1901,"mid_n",-.8099398,-2.4462683,.82638866,-.0043311166
"louvain","fob",1902,"mid_n",1.2849807,.6521228,1.9178386,-.0011906044
"louvain","fob",1903,"mid_n",.22555146,-.56765598,1.0187589,.0020734908
"louvain","fob",1904,"mid_n",-.49712771,-1.5428185,.54856318,-.0017764671
"louvain","fob",1905,"mid_n",.80833089,.22414902,1.3925128,-.0051134392
"louvain","fob",1906,"mid_n",-.79885209,-1.7412095,.14350535,-.00090499729
"louvain","fob",1907,"mid_n",.55992705,-.84310281,1.9629569,.0020016739
"louvain","fob",1908,"mid_n",.71228647,-.64773315,2.0723062,-.0069440333
"louvain","fob",1909,"mid_n",.84535909,-.4974519,2.18817,-.002752322
"louvain","fob",1910,"mid_n",-.093903899,-1.1658995,.97809178,.0045658485
"louvain","fob",1911,"mid_n",-.45403168,-1.1897041,.28164071,-.0043038349
"louvain","fob",1912,"mid_n",1.3359443,.36300889,2.3088796,.0032768827
"louvain","fob",1913,"mid_n",1.2654589,.71762151,1.8132964,.0035666027
"louvain","fob",1914,"mid_n",.29368132,-.13237491,.71973759,.0086798742
"louvain","fob",1915,"mid_n",-.27790135,-.71729511,.16149242,.0055994182
"louvain","fob",1916,"mid_n",-.76689696,-1.3111591,-.22263478,.0028615932
"louvain","fob",1917,"mid_n",-.96560794,-1.4991678,-.43204814,.0064633884
"louvain","fob",1918,"mid_n",-.77844834,-1.4277304,-.12916631,-.00034659961
"louvain","fob",1919,"mid_n",.17198551,-.35649905,.70047003,.0061457581
"louvain","fob",1920,"mid_n",-.22305226,-1.0929277,.64682317,-.00071671186
"louvain","fob",1921,"mid_n",.16673647,-.71551502,1.048988,.0037701544
"louvain","fob",1922,"mid_n",-.97065824,-1.545033,-.39628342,-.00040774452
"louvain","fob",1923,"mid_n",-.017682597,-.71456963,.67920446,.0010377851
"louvain","fob",1924,"mid_n",-.09466701,-2.0356691,1.8463351,.0027439173
"louvain","fob",1925,"mid_n",.49821842,-.4835124,1.4799492,.0012502515
"louvain","fob",1926,"mid_n",.17463191,-.45745751,.80672133,.0072136223
"louvain","fob",1927,"mid_n",-.08469142,-.74002767,.57064486,.0072258171
"louvain","fob",1928,"mid_n",1.779641,-1.1010317,4.6603141,-.005425679
"louvain","fob",1929,"mid_n",.19319165,-2.4436016,2.8299849,.0054892497
"louvain","fob",1930,"mid_n",-.25028995,-3.1571054,2.6565256,.0080623282
"louvain","fob",1931,"mid_n",.32543361,-1.1519219,1.8027891,.0051702349
"louvain","fob",1932,"mid_n",.10614492,-.81469738,1.0269872,.0037819471
"louvain","fob",1933,"mid_n",2.2272027,.98101008,3.4733951,.0031634253
"louvain","fob",1934,"mid_n",.29987296,-.27338076,.87312675,.0026395384
"louvain","fob",1935,"mid_n",-.084171012,-.83997548,.67163348,-.0042088241
"louvain","fob",1936,"mid_n",-1.9339019,-3.2621641,-.60563982,.0012537313
"louvain","fob",1937,"mid_n",.23417479,-.41023472,.87858433,.0036156646
"louvain","fob",1938,"mid_n",.3418057,-.33184355,1.0154549,.004146066
"louvain","fob",1948,"mid_n",-3.9660504,-6.6761618,-1.2559391,.0040642805
"louvain","fob",1949,"mid_n",-1.248173,-2.9132802,.41693422,-.0023433177
"louvain","fob",1950,"mid_n",.63167351,-.43952274,1.7028698,-.0071455776
"louvain","fob",1951,"mid_n",.060537271,-.91573983,1.0368143,.00087774207
"louvain","fob",1952,"mid_n",1.0769262,.15264153,2.0012109,.0032919934
"louvain","fob",1953,"mid_n",.20852497,-.82753378,1.2445837,-.0034057645
"louvain","fob",1954,"mid_n",.073561676,-1.0789413,1.2260647,-.0015404058
"louvain","fob",1955,"mid_n",1.1089289,.087645672,2.1302121,.0010519881
"louvain","fob",1956,"mid_n",.14851254,-1.0605689,1.357594,-.0025466923
"louvain","fob",1957,"mid_n",-.13340974,-1.0787449,.81192535,.0010541355
"louvain","fob",1958,"mid_n",-1.2992666,-2.29023,-.30830315,.00502057
"louvain","fob",1959,"mid_n",.89593697,-.05130887,1.8431828,.0041580009
"louvain","fob",1960,"mid_n",-.35430801,-1.3131979,.60458183,.0021551666
"louvain","fob",1961,"mid_n",-.95824522,-2.0137188,.097228348,.0039819363
"louvain","fob",1962,"mid_n",-.025024712,-.90877259,.85872316,.00091914512
