key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,sourceCommunityId,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceCommunity,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetCommunity,targetMeanAmbiguityScore
135-220,220,135,0.045029661433768416,0.00017509207446496025,0,1,0,bridge,0.00017509207446496025,1,1,France,Sovereign,2,0.037073170731707336,1,,Peru,Sovereign,1,0.11999999999999998
220-840,220,840,0.07974514042412824,0.00004138539941899061,0,1,0,bridge,0.00004138539941899061,1,1,France,Sovereign,2,0.037073170731707336,1,1,Philippines,Colony of,8,0.4385714285714286
220-235,220,235,0.8673318576135244,0.0007576711585938281|0.0009207997372369752,0,1,0,bridge,0.0009207997372369752,1,1,France,Sovereign,2,0.037073170731707336,1,1,Portugal,Sovereign,1,0.12000000000000001
220-751,220,751,2.3654122860163675,0.000009550476788997833|0.0003223498891919163,0,1,0,bridge,0.0003223498891919163,1,1,France,Sovereign,2,0.037073170731707336,1,1,French India,Colony of,9,0
160-220,220,160,1.1392377542829848,0.00427861360147103|0.004476562828525288,0,1,0,bridge,0.004476562828525288,1,1,France,Sovereign,2,0.037073170731707336,1,1,Argentina (La Plata),Sovereign,1,0.09090909090909091
100-220,220,100,1.376666159439337,0.0012988648433037051,1,0,0,2,0.0012988648433037051,1,1,France,Sovereign,2,0.037073170731707336,1,,Colombia (New Granada) (Gran Colombia),Sovereign,2,0
1029-220,220,1029,2.3654122860163675,0.00013052318278297038|0.0003158387879711718,0.95,0.050000000000000044,0.19000000000000017,2,0.0003158387879711718,1,1,France,Sovereign,2,0.037073170731707336,1,1,St. Pierre and Miquelon,Colony of,2,0.038000000000000034
220-616,220,616,1.9002756359898227,0.0004265879632419032,0.05,0.95,0.19,bridge,0.0004265879632419032,1,1,France,Sovereign,2,0.037073170731707336,1,,Tunisia (Regency of Tunis),Protectorate of,3,0.335
220-640,220,640,1.2096598341506342,0.0015153423171876562|0.0030951279060691815,0,1,0,bridge,0.0030951279060691815,1,1,France,Sovereign,2,0.037073170731707336,1,1,Turkey (Ottoman Empire),Sovereign,3,0.046666666666666676
165-220,220,165,0.7516931696622168,0.0007672216353828259|0.0007852713784098312,0,1,0,bridge,0.0007852713784098312,1,1,France,Sovereign,2,0.037073170731707336,1,1,Uruguay,Sovereign,1,0.15384615384615385
230-615,230,615,0.43000413430434836,0.00022932141405372771|0.00012752547912843975,0,1,0,bridge,0.00022932141405372771,1,1,Spain,Sovereign,8,0.24,1,1,Algeria (Regency of Algiers),Colony of,3,0.47000000000000003
211-230,230,211,0.02351149713518949,0.00044765764642383917|0.0006251532625544893,0,1,0,bridge,0.0006251532625544893,1,1,Spain,Sovereign,8,0.24,1,1,Belgium,Sovereign,5,0.020000000000000004
230-231,230,231,1.1689708047769414,0.00007170312348423593,0,1,0,bridge,0.00007170312348423593,1,1,Spain,Sovereign,8,0.24,1,,Gibraltar,Colony of,3,0.36750000000000005
