key,source,target,TIBI,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvainTibi,sourceBlockLouvainProximity,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvainTibi,targetBlockLouvainProximity,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
246-380,246,380,0.9653935400561329,3.631523424829981,7354.562022679936|11533,0.15,0.85,0.51,11533,,,Bremen,,1,1,3,WE,0.255,,,Sweden,,0,0,3,EESU,0.19043478260869565
246-385,246,385,0.9013177420038004,2.8600038671706907,17927,0.15,0.85,0.51,17927,,,Bremen,,1,1,3,WE,0.255,,,Norway,,0,0,3,EESU,0.368
246-390,246,390,-0.5559067996093845,-1.2451826314877326,940.254652301665,0.1,0.9,0.36000000000000004,940.254652301665,,,Bremen,,1,1,3,WE,0.255,,,Denmark,,0,0,1,WE,0.27916666666666673
246-40,40,246,0.8497031693851167,2.3836621972519083,42311.45935357493,1,0,0,42311.45935357493,,,Cuba,,1,1,1,LA,0.2176470588235294,,,Bremen,,1,1,3,WE,0.255
246-41,41,246,0.7635414426005331,1.946546256533721,18805.0930460333,0.95,0.050000000000000044,0.19000000000000017,18805.0930460333,,,Haiti,,1,1,5,LA,0.4040000000000001,,,Bremen,,1,1,3,WE,0.255
246-70,70,246,0.601238726406589,1.3519248775586885,14103.819784524976,0.95,0.050000000000000044,0.19000000000000017,14103.819784524976,,,Mexico,,1,1,6,LA,0.34500000000000014,,,Bremen,,1,1,3,WE,0.255
246-850,246,850,0.46565563201221727,1.0030381247148754,6268.364348677767,0,1,0,6268.364348677767,,,Bremen,,1,1,3,WE,0.255,,,Indonesia (Dutch East Indies),,2,2,3,AS,0
248-390,248,390,0.3550391161429187,0.6123374428751175,241292.8501469148,0,1,0,241292.8501469148,,,Hamburg,,4,1,1,WE,0.29928571428571427,,,Denmark,,0,0,1,WE,0.27916666666666673
248-41,41,248,-0.5008908251751822,-1.011582372032999,39098.922624877574,0.8,0.19999999999999996,0.6399999999999999,39098.922624877574,,,Haiti,,1,1,5,LA,0.4040000000000001,,,Hamburg,,4,1,1,WE,0.29928571428571427
248-750,248,750,-0.4348472804282885,-0.763198127058246,5431.429919773478,0,1,0,5431.429919773478,,,Hamburg,,4,1,1,WE,0.29928571428571427,,,India,,5,4,2,WE,0.018947368421052633
248-850,248,850,0.5843201970377907,1.428049292375933,8549,0,1,0,8549,,,Hamburg,,4,1,1,WE,0.29928571428571427,,,Indonesia (Dutch East Indies),,2,2,3,AS,0
280-380,280,380,0.9987874106834856,4.6478475252831455,33073.14568386948,1,0,0,33073.14568386948,,,Mecklenburg Schwerin,,0,0,3,WE,0,,,Sweden,,0,0,3,EESU,0.19043478260869565
2901-2903,2901,2903,,5.254528595984565,36458.37414299706,1,0,0,36458.37414299706,,,Congress Poland,,0,0,2,EESU,0.04750000000000004,,,Cracow (Free City of Cracow),,0,0,2,EESU,0
2901-300,300,2901,-0.4518529599973836,-0.940018350201568,5190.989226248776,0,1,0,5190.989226248776,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571,,,Congress Poland,,0,0,2,EESU,0.04750000000000004
2901-365,365,2901,0.8365043957511538,2.5253350704745072,143408.42311459355|528106.5682461103,0.95,0.050000000000000044,0.19000000000000017,528106.5682461103,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846,,,Congress Poland,,0,0,2,EESU,0.04750000000000004
300-324,300,324,0.8189381848026114,1.9464466930939126,606107.737512243|31698.334965719885,1,0,0,606107.737512243,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666
300-327,300,327,0.9768970615949764,3.413582767940657,156693.4378060725|574479.9216454456,1,0,0,574479.9216454456,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571,,,Papal States,,6,3,1,WE,0.08333333333333333
300-329,300,329,0.7988045224926686,1.9895768541700318,63815.86679725759|198041.1361410382,1,0,0,198041.1361410382,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571,,,Two Sicilies,,6,3,1,LA,0.057692307692307696
300-3349,300,3349,0.9881962145854434,3.7452107093968037,62871.694417238|187925.56317335943,1,0,0,187925.56317335943,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571,,,Ionian Is.,,6,3,1,WE,0.0625
300-337,300,337,0.6515866469190202,1.4623768220483162,120666.01371204702,1,0,0,120666.01371204702,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571,,,Tuscany,,6,3,1,LA,0.10636363636363635
300-338,300,338,-0.39301646509949634,-0.8201284374504212,1343,1,0,0,1343,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571,,,Malta,,4,3,1,WE,0
300-350,300,350,0.9834974444223578,3.644423467837745,174879.52987267385|43898.13907933399,1,0,0,174879.52987267385,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571,,,Greece,,6,3,1,WE,0.06818181818181818
300-365,300,365,0.6030358804423327,1.1542347255701226,645723.1700848656|16141.038197845251,0,1,0,645723.1700848656,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846
300-380,300,380,-0.732898529807703,-1.8265379080989403,3670.0127285350613,0,1,0,3670.0127285350613,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571,,,Sweden,,0,0,3,EESU,0.19043478260869565
300-616,300,616,0.14887453463820194,0.30901893342901077,9535.749265426053,1,0,0,9535.749265426053,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571,,,Tunisia (Regency of Tunis),,6,3,1,AF,0.06818181818181818
300-640,300,640,0.7889038942620528,1.881711516325467,363737.51224289916|125692.458374143,1,0,0,363737.51224289916,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353
300-651,300,651,0.9135245596391904,2.623297880082747,104885.40646425074|423447.6003917728,1,0,0,423447.6003917728,,,Austria-Hungary (Austrian Empire),,6,3,1,WE,0.03571428571428571,,,Egypt Arab Republic (Egypt),,6,3,4,NAM,0.08333333333333333
324-327,324,327,0.6368348689857115,1.3718766847296322,147149.85308521058|36462.29187071499,1,0,0,147149.85308521058,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666,,,Papal States,,6,3,1,WE,0.08333333333333333
324-329,324,329,0.8705177426630094,2.408365764491426,355643.486777669|110789.42213516161,1,0,0,355643.486777669,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666,,,Two Sicilies,,6,3,1,LA,0.057692307692307696
324-3349,324,3349,0.5209699307550948,1.1376108675225634,16701.273261508326,1,0,0,16701.273261508326,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666,,,Ionian Is.,,6,3,1,WE,0.0625
324-335,324,335,0.7489240899449909,1.729456693343969,158182.17433888346,1,0,0,158182.17433888346,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666,,,Parma,,6,3,1,LA,0
324-337,324,337,0.808138755322689,1.9512853496574991,289124.38785504404|135161.60626836435,1,0,0,289124.38785504404,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666,,,Tuscany,,6,3,1,LA,0.10636363636363635
324-338,324,338,-0.43838146535524686,-0.9186052881786181,2401.5670910871695,1,0,0,2401.5670910871695,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666,,,Malta,,4,3,1,WE,0
324-350,324,350,0.46625549920114456,1.003364857182977,12407.443682664056,1,0,0,12407.443682664056,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666,,,Greece,,6,3,1,WE,0.06818181818181818
324-365,324,365,-0.4027295946798505,-0.7335892854639416,48293.82957884427|94686,0,1,0,94686,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846
324-380,324,380,-0.7400159014540854,-1.838802155165814,3820.296227725064,0,1,0,3820.296227725064,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666,,,Sweden,,0,0,3,EESU,0.19043478260869565
324-390,324,390,-0.7192461068731499,-1.77554021325329,6327.130264446621,0,1,0,6327.130264446621,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666,,,Denmark,,0,0,1,WE,0.27916666666666673
324-40,40,324,-0.504928452268165,-1.0501103463118677,15553,0,1,0,15553,,,Cuba,,1,1,1,LA,0.2176470588235294,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666
324-600,324,600,0.25112275294294706,0.5315644944458946,7670.910871694417,0.7,0.30000000000000004,0.8400000000000001,7670.910871694417,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666,,,Morocco,,3,3,1,WE,0.4840000000000001
324-616,324,616,0.9442265086312714,2.983932107200262,145817.82566111657,1,0,0,145817.82566111657,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666,,,Tunisia (Regency of Tunis),,6,3,1,AF,0.06818181818181818
324-640,324,640,-0.40281354444962364,-0.8055758014164386,48854.06464250735|13386.875612144957,1,0,0,48854.06464250735,,,Kingdom of Sardinia,,6,3,1,LA,0.08666666666666666,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353
327-329,327,329,0.4105501401756298,0.8537459214156041,12928.501469147895,1,0,0,12928.501469147895,,,Papal States,,6,3,1,WE,0.08333333333333333,,,Two Sicilies,,6,3,1,LA,0.057692307692307696
327-3349,327,3349,0.29199333090725593,0.5959596954102145,3976.4936336924584,1,0,0,3976.4936336924584,,,Papal States,,6,3,1,WE,0.08333333333333333,,,Ionian Is.,,6,3,1,WE,0.0625
327-337,327,337,0.8925888800881507,2.6015918296048954,26914.789422135163|162585.70029382958,1,0,0,162585.70029382958,,,Papal States,,6,3,1,WE,0.08333333333333333,,,Tuscany,,6,3,1,LA,0.10636363636363635
327-350,327,350,0.8307873278609896,2.32940484772302,9543.5847208619|2272.2820763956906,1,0,0,9543.5847208619,,,Papal States,,6,3,1,WE,0.08333333333333333,,,Greece,,6,3,1,WE,0.06818181818181818
329-337,329,337,0.8159389994875133,2.108700609874497,9116.552399608228|142213.51616062684,1,0,0,142213.51616062684,,,Two Sicilies,,6,3,1,LA,0.057692307692307696,,,Tuscany,,6,3,1,LA,0.10636363636363635
329-365,329,365,-0.38476321316641765,-0.7546138051999431,4289.911851126347|59116,0,1,0,59116,,,Two Sicilies,,6,3,1,LA,0.057692307692307696,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846
329-380,329,380,0.3929656513312315,0.8305036604294205,3441,0,1,0,3441,,,Two Sicilies,,6,3,1,LA,0.057692307692307696,,,Sweden,,0,0,3,EESU,0.19043478260869565
329-385,329,385,0.6195377752337049,1.4275392519213665,5349,0,1,0,5349,,,Two Sicilies,,6,3,1,LA,0.057692307692307696,,,Norway,,0,0,3,EESU,0.368
329-40,40,329,-0.4658232238406774,-0.9867897906586349,9710,0,1,0,9710,,,Cuba,,1,1,1,LA,0.2176470588235294,,,Two Sicilies,,6,3,1,LA,0.057692307692307696
329-616,329,616,0.16890843631713318,0.33846745056611494,6064.642507345739,1,0,0,6064.642507345739,,,Two Sicilies,,6,3,1,LA,0.057692307692307696,,,Tunisia (Regency of Tunis),,6,3,1,AF,0.06818181818181818
3349-337,337,3349,0.8099910105250011,2.1514315514993494,24337,1,0,0,24337,,,Tuscany,,6,3,1,LA,0.10636363636363635,,,Ionian Is.,,6,3,1,WE,0.0625
3349-350,350,3349,0.9229489536864394,3.1255596295008004,12058.765915768854|6268.364348677767,1,0,0,12058.765915768854,,,Greece,,6,3,1,WE,0.06818181818181818,,,Ionian Is.,,6,3,1,WE,0.0625
3349-365,365,3349,0.31764432719829816,0.7153315253914944,12074.436826640549,0,1,0,12074.436826640549,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846,,,Ionian Is.,,6,3,1,WE,0.0625
3349-6203,3349,6203,0.42733164830280573,0.9117534470598925,148.87365328109698,1,0,0,148.87365328109698,,,Ionian Is.,,6,3,1,WE,0.0625,,,Tripolitania (Regency of Tripoli),,6,3,1,AF,0
3349-640,640,3349,0.5901307237983736,1.2896237109760489,23310.47992164545,1,0,0,23310.47992164545,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353,,,Ionian Is.,,6,3,1,WE,0.0625
335-365,335,365,0.018868920040616625,0.03443068665199985,68323,0,1,0,68323,,,Parma,,6,3,1,LA,0,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846
335-40,40,335,-0.10067485568214286,-0.19777028795209903,11222,0,1,0,11222,,,Cuba,,1,1,1,LA,0.2176470588235294,,,Parma,,6,3,1,LA,0
337-338,337,338,0.7854444042330246,2.0324934549326077,14839,1,0,0,14839,,,Tuscany,,6,3,1,LA,0.10636363636363635,,,Malta,,4,3,1,WE,0
337-350,337,350,0.6752236844020884,1.604296960782569,10193.927522037218,1,0,0,10193.927522037218,,,Tuscany,,6,3,1,LA,0.10636363636363635,,,Greece,,6,3,1,WE,0.06818181818181818
337-365,337,365,0.12653726581392397,0.3269271433145537,45053.868756121454|50579,0,1,0,50579,,,Tuscany,,6,3,1,LA,0.10636363636363635,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846
337-380,337,380,-0.5632157308972568,-1.2501823429899126,3100.3384633186765,0,1,0,3100.3384633186765,,,Tuscany,,6,3,1,LA,0.10636363636363635,,,Sweden,,0,0,3,EESU,0.19043478260869565
337-40,40,337,-0.424696480970637,-0.8797084952946435,8308,0,1,0,8308,,,Cuba,,1,1,1,LA,0.2176470588235294,,,Tuscany,,6,3,1,LA,0.10636363636363635
337-600,337,600,-0.13693005227939722,-0.26171642068891615,1563.1733594515183,0.7,0.30000000000000004,0.8400000000000001,1563.1733594515183,,,Tuscany,,6,3,1,LA,0.10636363636363635,,,Morocco,,3,3,1,WE,0.4840000000000001
337-615,337,615,0.7486750458106627,1.8485575169492448,46234.7490629348,1,0,0,46234.7490629348,,,Tuscany,,6,3,1,LA,0.10636363636363635,,,Algeria (Regency of Algiers),,3,3,1,WE,0.15
337-616,337,616,0.7688598635502152,1.9655718631870864,23725.75905974535,1,0,0,23725.75905974535,,,Tuscany,,6,3,1,LA,0.10636363636363635,,,Tunisia (Regency of Tunis),,6,3,1,AF,0.06818181818181818
337-6203,337,6203,0.9540495652221385,3.4083747061668594,8474.045053868756,1,0,0,8474.045053868756,,,Tuscany,,6,3,1,LA,0.10636363636363635,,,Tripolitania (Regency of Tripoli),,6,3,1,AF,0
337-640,337,640,0.5847064859231551,1.2887390517372777,56172.38001958864,1,0,0,56172.38001958864,,,Tuscany,,6,3,1,LA,0.10636363636363635,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353
337-651,337,651,0.8904460668999155,2.64179657345668,159216.4544564153|85619.9056721015,1,0,0,159216.4544564153,,,Tuscany,,6,3,1,LA,0.10636363636363635,,,Egypt Arab Republic (Egypt),,6,3,4,NAM,0.08333333333333333
338-6203,338,6203,0.9936440659845724,5.339796835539214,8564.152791380999,1,0,0,8564.152791380999,,,Malta,,4,3,1,WE,0,,,Tripolitania (Regency of Tripoli),,6,3,1,AF,0
338-640,338,640,0.02406877454054499,0.0474440949728882,2378.060724779628,1,0,0,2378.060724779628,,,Malta,,4,3,1,WE,0,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353
338-651,338,651,-0.24006942876995704,-0.4844472403225613,1316.267870714397,1,0,0,1316.267870714397,,,Malta,,4,3,1,WE,0,,,Egypt Arab Republic (Egypt),,6,3,4,NAM,0.08333333333333333
350-616,350,616,0.7895186353183216,2.105995455735124,5994.123408423115,1,0,0,5994.123408423115,,,Greece,,6,3,1,WE,0.06818181818181818,,,Tunisia (Regency of Tunis),,6,3,1,AF,0.06818181818181818
350-6203,350,6203,0.911776138435172,3.0291538358223793,1273.2615083251715,1,0,0,1273.2615083251715,,,Greece,,6,3,1,WE,0.06818181818181818,,,Tripolitania (Regency of Tripoli),,6,3,1,AF,0
350-640,350,640,0.9239385735943205,2.728210508528724,83475.02448579825|31729.67678746327,1,0,0,83475.02448579825,,,Greece,,6,3,1,WE,0.06818181818181818,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353
365-380,365,380,0.318340581521059,0.5934059690898323,21311.61768109234|58436,0.85,0.15000000000000002,0.51,58436,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846,,,Sweden,,0,0,3,EESU,0.19043478260869565
365-385,365,385,0.6104968365754145,1.1903625586095912,90831,0.85,0.15000000000000002,0.51,90831,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846,,,Norway,,0,0,3,EESU,0.368
365-390,365,390,0.7538602277140927,1.5418196464589056,410646.0838048091,0.9,0.09999999999999998,0.35999999999999993,410646.0838048091,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846,,,Denmark,,0,0,1,WE,0.27916666666666673
365-40,40,365,0.6116679730167326,1.3804828772269238,194947.77668952008,0,1,0,194947.77668952008,,,Cuba,,1,1,1,LA,0.2176470588235294,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846
365-630,365,630,0.5147844511688284,0.9743742694076521,130860.14851485149,0,1,0,130860.14851485149,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846,,,Iran (Persia),,6,3,1,WE,0
365-640,365,640,0.5930085690717523,1.1189485781756803,5281.096963761019|787518.652758133,0,1,0,787518.652758133,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353
365-7010,365,7010,,2.5253350704745072,44636.71322489392,1,0,0,44636.71322489392,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846,,,Kokand,,0,0,3,EESU,0
365-7020,365,7020,,2.5253350704745072,38704.11951909477,1,0,0,38704.11951909477,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846,,,Bokhara,,0,0,3,EESU,0
365-7030,365,7030,,2.5253350704745072,22682.814710042436,1,0,0,22682.814710042436,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846,,,Khiva,,0,0,3,EESU,0
365-710,365,710,-0.13801692187153192,-0.250392501197969,254641.17751060822,0,1,0,254641.17751060822,,,Russia (USSR),,0,0,3,EESU,0.12346153846153846,,,People's Republic of China (China),,5,4,1,WE,0
380-385,380,385,0.9121532531626187,2.8687860506563325,54490.20770654941,1,0,0,54490.20770654941,,,Sweden,,0,0,3,EESU,0.19043478260869565,,,Norway,,0,0,3,EESU,0.368
380-390,380,390,0.9038855756964396,2.71213082552509,148211.42386021756,0.95,0.050000000000000044,0.19000000000000017,148211.42386021756,,,Sweden,,0,0,3,EESU,0.19043478260869565,,,Denmark,,0,0,1,WE,0.27916666666666673
380-40,40,380,-0.7440790986239393,-1.892843491617716,1007.5416258570028,0.15,0.85,0.51,1007.5416258570028,,,Cuba,,1,1,1,LA,0.2176470588235294,,,Sweden,,0,0,3,EESU,0.19043478260869565
380-615,380,615,-0.1299340752269147,-0.2580370524657535,4586.973501504282,0,1,0,4586.973501504282,,,Sweden,,0,0,3,EESU,0.19043478260869565,,,Algeria (Regency of Algiers),,3,3,1,WE,0.15
380-651,380,651,0.1612185772475292,0.3322030188199398,6933.797153436704,0,1,0,6933.797153436704,,,Sweden,,0,0,3,EESU,0.19043478260869565,,,Egypt Arab Republic (Egypt),,6,3,4,NAM,0.08333333333333333
380-750,380,750,-0.21906004461418918,-0.41400257184887296,15388.296366210476,0,1,0,15388.296366210476,,,Sweden,,0,0,3,EESU,0.19043478260869565,,,India,,5,4,2,WE,0.018947368421052633
380-850,380,850,-0.13154564406731506,-0.2524643475607512,3182,0,1,0,3182,,,Sweden,,0,0,3,EESU,0.19043478260869565,,,Indonesia (Dutch East Indies),,2,2,3,AS,0
390-40,40,390,-0.5859071891394297,-1.3237601179995333,4845.171400587658,0.1,0.9,0.36000000000000004,4845.171400587658,,,Cuba,,1,1,1,LA,0.2176470588235294,,,Denmark,,0,0,1,WE,0.27916666666666673
40-6,6,40,0.3945637630165013,0.8119663695554677,3854.6718903036235,1,0,0,3854.6718903036235,,,Puerto Rico,,1,1,1,WE,0.13749999999999998,,,Cuba,,1,1,1,LA,0.2176470588235294
40-640,40,640,-0.6221610917037916,-1.4102774657019517,13007.051909892261,0,1,0,13007.051909892261,,,Cuba,,1,1,1,LA,0.2176470588235294,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353
561-750,561,750,-0.4094146171514622,-0.832307678429257,9178.250452746362,0,1,0,9178.250452746362,,,Cape Colony (Cape of Good Hope),,4,0,1,WE,0.1275,,,India,,5,4,2,WE,0.018947368421052633
585-750,585,750,0.4791397880401222,0.9391831293185902,46214.82052677948,0.1,0.9,0.36000000000000004,46214.82052677948,,,Reunion (Bourbon I.),,3,3,1,WE,0.144,,,India,,5,4,2,WE,0.018947368421052633
590-750,590,750,0.8449653700612427,1.9811349469634258,97349.03034627382,1,0,0,97349.03034627382,,,Mauritius,,5,4,1,WE,0,,,India,,5,4,2,WE,0.018947368421052633
590-850,590,850,0.32654003044375407,0.6663066028865522,4599,0,1,0,4599,,,Mauritius,,5,4,1,WE,0,,,Indonesia (Dutch East Indies),,2,2,3,AS,0
590-901,590,901,0.8422829992771265,2.404844740814325,8418,1,0,0,8418,,,Mauritius,,5,4,1,WE,0,,,New South Wales,,5,4,2,AS,0
616-6203,616,6203,,8.367798556631993,728.6973555337904,1,0,0,728.6973555337904,,,Tunisia (Regency of Tunis),,6,3,1,AF,0.06818181818181818,,,Tripolitania (Regency of Tripoli),,6,3,1,AF,0
616-640,616,640,-0.33589662705737944,-0.671085214248915,4521.05778648384,1,0,0,4521.05778648384,,,Tunisia (Regency of Tunis),,6,3,1,AF,0.06818181818181818,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353
6203-640,640,6203,0.8518995312663019,2.269379960776549,7220,1,0,0,7220,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353,,,Tripolitania (Regency of Tripoli),,6,3,1,AF,0
6203-651,651,6203,0.8784425748427481,2.682479606444384,1884.4270323212538,1,0,0,1884.4270323212538,,,Egypt Arab Republic (Egypt),,6,3,4,NAM,0.08333333333333333,,,Tripolitania (Regency of Tripoli),,6,3,1,AF,0
6203-652,652,6203,-1,,0,1,0,0,0,,,Syria,,6,3,1,AF,0,,,Tripolitania (Regency of Tripoli),,6,3,1,AF,0
630-640,630,640,0.9951928549751182,4.118432483147136,486276.19980411365,1,0,0,486276.19980411365,,,Iran (Persia),,6,3,1,WE,0,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353
640-651,640,651,0.8916717512646996,2.5486626373192527,91000.0182280613|434088.1488736533,1,0,0,434088.1488736533,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353,,,Egypt Arab Republic (Egypt),,6,3,4,NAM,0.08333333333333333
640-652,640,652,0.997810617532846,4.275725175954083,118.49303540590581,1,0,0,118.49303540590581,,,Turkey (Ottoman Empire),,6,3,1,AF,0.04411764705882353,,,Syria,,6,3,1,AF,0
710-750,710,750,0.986143426024401,2.656102972118472,3359120.7173194904,1,0,0,3359120.7173194904,,,People's Republic of China (China),,5,4,1,WE,0,,,India,,5,4,2,WE,0.018947368421052633
740-850,740,850,,4.589886962178596,22031,1,0,0,22031,,,Japan,,2,2,3,AS,0,,,Indonesia (Dutch East Indies),,2,2,3,AS,0
750-7504,750,7504,,2.8522514235349075,1216.8003775365737,1,0,0,1216.8003775365737,,,India,,5,4,2,WE,0.018947368421052633,,,Tranquebar,,5,4,2,AS,0
750-751,750,751,0.9492925840026364,2.497517987566416,18462.765455403493,1,0,0,18462.765455403493,,,India,,5,4,2,WE,0.018947368421052633,,,French India,,5,4,4,LA,0
750-752,750,752,,2.852251423534908,36127.51297781972,1,0,0,36127.51297781972,,,India,,5,4,2,WE,0.018947368421052633,,,Portuguese India,,5,4,2,AS,0
750-7693,750,7693,,2.8522514235349075,132010.6654082114,1,0,0,132010.6654082114,,,India,,5,4,2,WE,0.018947368421052633,,,Sindh,,5,4,2,AS,0
750-775,750,775,,2.8522514235349075,34046.436998584235,1,0,0,34046.436998584235,,,India,,5,4,2,WE,0.018947368421052633,,,Myanmar (Burma),,5,4,2,AS,0
750-780,750,780,0.7373459753366147,1.5984360203063661,117090.98631429918,1,0,0,117090.98631429918,,,India,,5,4,2,WE,0.018947368421052633,,,Sri Lanka (Ceylon),,5,4,2,WE,0
750-781,750,781,,2.852251423534908,7200.943841434639,1,0,0,7200.943841434639,,,India,,5,4,2,WE,0.018947368421052633,,,Maldive Islands,,5,4,2,AS,0
750-840,750,840,-0.9851825274653125,-4.837065064845941,84.94572911750825,0,1,0,84.94572911750825,,,India,,5,4,2,WE,0.018947368421052633,,,Philippines,,4,0,2,AS,0.17
750-850,750,850,-0.4567526697400722,-0.9348611516289712,17514.582350165172,0,1,0,17514.582350165172,,,India,,5,4,2,WE,0.018947368421052633,,,Indonesia (Dutch East Indies),,2,2,3,AS,0
750-901,750,901,,2.8522514235349075,7023.784804152901,1,0,0,7023.784804152901,,,India,,5,4,2,WE,0.018947368421052633,,,New South Wales,,5,4,2,AS,0
800-850,800,850,,4.589886962178596,4799,1,0,0,4799,,,Thailand (Siam),,2,2,3,AS,0,,,Indonesia (Dutch East Indies),,2,2,3,AS,0
815-850,815,850,0.9945878317083029,4.354705315342772,2923,1,0,0,2923,,,Vietnam,,2,2,1,WE,0,,,Indonesia (Dutch East Indies),,2,2,3,AS,0
901-902,901,902,,5.723891718315777,11765,1,0,0,11765,,,New South Wales,,5,4,2,AS,0,,,Western Australia,,5,4,2,AS,0
