key,source,target,TIBI,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvainTibi,sourceBlockLouvainProximity,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvainTibi,targetBlockLouvainProximity,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
220-5,5,220,-0.7119612446776424,-1.5081404863438927,15670.910871694417,0,1,0,15670.910871694417,,,Virgin Islands (Danish West Indies),,1,1,4,LA,0,,,France,,3,6,1,WE,0
220-561,220,561,-0.4814689513153748,-0.819218688745849,2338,0,1,0,2338,,,France,,3,6,1,WE,0,,,Cape Colony (Cape of Good Hope),,4,5,1,WE,0
220-585,220,585,0.995779792654487,1.76321943046365,587659.1576885406,1,0,0,587659.1576885406,,,France,,3,6,1,WE,0,,,Reunion (Bourbon I.),,3,6,1,WE,0
220-590,220,590,-0.829882342570359,-2.0877785006374308,1579,0,1,0,1579,,,France,,3,6,1,WE,0,,,Mauritius,,4,5,1,WE,0
220-6,6,220,-0.8344663012878513,-2.110076598898494,14080,0,1,0,14080,,,Puerto Rico,,1,1,1,WE,0.21000000000000002,,,France,,3,6,1,WE,0
220-600,220,600,-0.1208585052368751,-0.22181429531742677,12654.260528893243,0,1,0,12654.260528893243,,,France,,3,6,1,WE,0,,,Morocco,,4,5,1,WE,0
220-615,220,615,-0.13588573986127087,-0.12691147427526536,27424.09402546523,1,0,0,27424.09402546523,,,France,,3,6,1,WE,0,,,Algeria (Regency of Algiers),,5,6,1,WE,0
220-616,220,616,0.5901750559380392,1.1033183419432924,188716.94417238003,1,0,0,188716.94417238003,,,France,,3,6,1,WE,0,,,Tunisia (Regency of Tunis),,5,6,1,AF,0
220-640,220,640,0.3215207480161071,0.5941495381015184,213343.7806072478|341606.7461360216,1,0,0,341606.7461360216,,,France,,3,6,1,WE,0,,,Turkey (Ottoman Empire),,5,6,1,AF,0
220-65,65,220,0.9636783970192263,1.6924482268794259,760039.1772771793,1,0,0,760039.1772771793,,,Guadeloupe,,3,6,4,NAM,0,,,France,,3,6,1,WE,0
220-651,220,651,-0.0012432657608499337,0.005813540272470817,141038.19784524976|135764.93633692458,1,0,0,141038.19784524976,,,France,,3,6,1,WE,0,,,Egypt Arab Republic (Egypt),,5,6,4,NAM,0
220-66,66,220,0.9628424972294888,1.6917073874761577,521057.7864838394,1,0,0,521057.7864838394,,,Martinique,,3,6,4,NAM,0,,,France,,3,6,1,WE,0
220-70,70,220,-0.44594819305426153,-0.7276037665482168,101860.92066601371,0,1,0,101860.92066601371,,,Mexico,,1,1,6,LA,0,,,France,,3,6,1,WE,0
220-710,220,710,-0.9232584777942295,-2.8866288524919947,27293,0,1,0,27293,,,France,,3,6,1,WE,0,,,People's Republic of China (China),,6,5,1,WE,0
220-750,220,750,0.9992073361024306,1.770855480937668,626836.4348677767|152039.35818782443,0,1,0,626836.4348677767,,,France,,3,6,1,WE,0,,,India,,6,5,2,WE,0
220-751,220,751,-0.3617510457202234,-0.5522970650352864,3917.7277179236044,0,1,0,3917.7277179236044,,,France,,3,6,1,WE,0,,,French India,,6,5,4,LA,0
220-815,220,815,-0.48279330570382334,-0.8226236252067411,130,0,1,0,130,,,France,,3,6,1,WE,0,,,Vietnam,,2,3,1,WE,0
220-850,220,850,-0.671587586472737,-1.472561539999174,54848.18805093046|16851,0,1,0,54848.18805093046,,,France,,3,6,1,WE,0,,,Indonesia (Dutch East Indies),,2,3,3,AS,0
220-89,89,220,-0.7165657024117356,-1.5298218993573132,2136.942391594693,0,1,0,2136.942391594693,,,United States of Central America,,1,1,4,LA,0,,,France,,3,6,1,WE,0
225-324,225,324,0.39414473278694234,0.807668028342022,60673.84916748286,1,0,0,60673.84916748286,,,Switzerland,,5,6,1,WE,0,,,Kingdom of Sardinia,,5,6,1,LA,0
225-337,225,337,0.8251896664871909,2.1449042242936036,107737.51224289913,1,0,0,107737.51224289913,,,Switzerland,,5,6,1,WE,0,,,Tuscany,,5,6,1,LA,0
230-231,230,231,0.945430263900899,3.1570010409312133,39764.936336924584,1,0,0,39764.936336924584,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Gibraltar,,1,1,1,WE,0.28
230-246,230,246,0.9594846350102099,3.344712589949793,34500,0.3,0.7,0.84,34500,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Bremen,,3,4,3,WE,0.13999999999999999
230-248,230,248,0.9580154249088071,3.3110912945977757,284701.2732615083|68587,1,0,0,284701.2732615083,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Hamburg,,2,1,1,WE,0.28
230-300,230,300,-0.05208851579125196,-0.07340090881545502,121872.67384916749,0,1,0,121872.67384916749,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0
230-324,230,324,0.2660285072502274,0.5309391877279683,226217.43388834476|3028.8184943987244,0,1,0,226217.43388834476,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Kingdom of Sardinia,,5,6,1,LA,0
230-327,230,327,-0.9057298944991047,-2.9623693310213115,1253.6728697355534,0,1,0,1253.6728697355534,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Papal States,,5,6,1,WE,0
230-337,230,337,-0.9797466698044704,-4.52379300530812,215.06005604202036,0,1,0,215.06005604202036,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Tuscany,,5,6,1,LA,0
230-365,230,365,-0.2521341980044648,-0.4407315389696133,120697,0,1,0,120697,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Russia (USSR),,0,0,3,EESU,0
230-380,230,380,0.4920426463200142,1.0690120745749547,12867.17484378616|22321.50403375066,0,1,0,22321.50403375066,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Sweden,,2,2,3,EESU,0
230-385,230,385,0.11755716573338454,0.2592404830683921,22463.800421043154,0,1,0,22463.800421043154,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Norway,,2,2,3,EESU,0
230-390,230,390,-0.2708796144436098,-0.5147899471413393,8852.305731298253,0,1,0,8852.305731298253,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Denmark,,2,2,1,WE,0
230-40,40,230,0.8668224891854995,2.184638124557647,614934.9069539667|97394.7110675808,1,0,0,614934.9069539667,,,Cuba,,1,1,1,LA,0.12000000000000001,,,Spain,,1,1,3,EESU,0.17379310344827587
230-433,230,433,-0.9224130266253946,-3.1641389231393404,45,0,1,0,45,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Senegal,,3,6,1,WE,0
230-585,230,585,-0.9428688963699043,-3.4755377826356506,277,0,1,0,277,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Reunion (Bourbon I.),,3,6,1,WE,0
230-6,6,230,-0.13237522737140894,-0.2310283859851918,8188.050930460334,1,0,0,8188.050930460334,,,Puerto Rico,,1,1,1,WE,0.21000000000000002,,,Spain,,1,1,3,EESU,0.17379310344827587
230-600,230,600,-0.21450920179971436,-0.4247094061803746,3212.5367286973556,0,1,0,3212.5367286973556,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Morocco,,4,5,1,WE,0
230-615,230,615,-0.91097482013885,-3.0196862700825315,135,0,1,0,135,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Algeria (Regency of Algiers),,5,6,1,WE,0
230-616,230,616,-0.6703211788242976,-1.5934297827502135,3956.9049951028405,0,1,0,3956.9049951028405,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Tunisia (Regency of Tunis),,5,6,1,AF,0
230-750,230,750,-0.922209145620134,-3.1384691209581304,4520,0,1,0,4520,,,Spain,,1,1,3,EESU,0.17379310344827587,,,India,,6,5,2,WE,0
230-840,230,840,0.7669081131015235,1.95053628040364,15670.910871694417,1,0,0,15670.910871694417,,,Spain,,1,1,3,EESU,0.17379310344827587,,,Philippines,,1,1,2,AS,0.168
231-300,231,300,0.8155269954085235,1.9830141526985336,34240,0,1,0,34240,,,Gibraltar,,1,1,1,WE,0.28,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0
235-300,235,300,0.5541433623390841,1.1610561005292126,69065.62193927522,0,1,0,69065.62193927522,,,Portugal,,3,4,3,EESU,0.09333333333333332,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0
235-324,235,324,0.7693847482320224,1.7969039673317373,132301.66503428013,0,1,0,132301.66503428013,,,Portugal,,3,4,3,EESU,0.09333333333333332,,,Kingdom of Sardinia,,5,6,1,LA,0
235-365,235,365,0.5379106815468513,1.0953543500460452,92480,0,1,0,92480,,,Portugal,,3,4,3,EESU,0.09333333333333332,,,Russia (USSR),,0,0,3,EESU,0
235-380,235,380,0.6057498252506583,1.3746061708847603,13505.481948623004,0,1,0,13505.481948623004,,,Portugal,,3,4,3,EESU,0.09333333333333332,,,Sweden,,2,2,3,EESU,0
235-40,40,235,-0.14080391233538914,-0.2552035822872542,8840.097943192946,0.3,0.7,0.84,8840.097943192946,,,Cuba,,1,1,1,LA,0.12000000000000001,,,Portugal,,3,4,3,EESU,0.09333333333333332
239-248,239,248,0.9174706822591218,1.575876307704088,4964662.0959843295,0,1,0,4964662.0959843295,,,Prussia,,2,2,2,EESU,0,,,Hamburg,,2,1,1,WE,0.28
239-2901,239,2901,0.7759823316877411,1.6732951709757993,417821.7433888345,0,1,0,417821.7433888345,,,Prussia,,2,2,2,EESU,0,,,Congress Poland,,0,0,2,EESU,0
239-365,239,365,0.19527163274821202,0.44023962113588067,294998.76237623766|18013.712047012734,0,1,0,294998.76237623766,,,Prussia,,2,2,2,EESU,0,,,Russia (USSR),,0,0,3,EESU,0
239-380,239,380,0.7557012500282414,1.9869700369621424,7888.292640592455|11258.515938018316,1,0,0,11258.515938018316,,,Prussia,,2,2,2,EESU,0,,,Sweden,,2,2,3,EESU,0
239-385,239,385,0.8203884687871823,2.2559160729052428,33321.307764234385,1,0,0,33321.307764234385,,,Prussia,,2,2,2,EESU,0,,,Norway,,2,2,3,EESU,0
239-390,239,390,0.8218585381287699,2.2772802678832065,29089.128305582763,1,0,0,29089.128305582763,,,Prussia,,2,2,2,EESU,0,,,Denmark,,2,2,1,WE,0
240-248,240,248,0.9674083835500302,1.7505175871249246,3686385.8961802158,1,0,0,3686385.8961802158,,,Hanover,,2,1,1,WE,0.27999999999999997,,,Hamburg,,2,1,1,WE,0.28
246-257,246,257,,6.488604138030556,39306.56219392752,1,0,0,39306.56219392752,,,Bremen,,3,4,3,WE,0.13999999999999999,,,Oldenburg,,3,4,,WE,0
246-380,246,380,0.5909971102438168,1.3420112901761243,2048.5709326544784,0,1,0,2048.5709326544784,,,Bremen,,3,4,3,WE,0.13999999999999999,,,Sweden,,2,2,3,EESU,0
248-390,248,390,0.49882424824320776,0.8174672971633997,346287.9529872674,0,1,0,346287.9529872674,,,Hamburg,,2,1,1,WE,0.28,,,Denmark,,2,2,1,WE,0
248-41,41,248,0.49608765287518514,0.8152133709880625,254926.54260528894,0.7,0.30000000000000004,0.8400000000000001,254926.54260528894,,,Haiti,,1,1,5,LA,0.21000000000000002,,,Hamburg,,2,1,1,WE,0.28
248-710,248,710,-0.47425187860001267,-0.9051947123336448,181503,0,1,0,181503,,,Hamburg,,2,1,1,WE,0.28,,,People's Republic of China (China),,6,5,1,WE,0
248-815,248,815,0.6849597279199522,1.1605190496203108,866,0,1,0,866,,,Hamburg,,2,1,1,WE,0.28,,,Vietnam,,2,3,1,WE,0
248-850,248,850,0.7395794875989006,1.860827980985014,8236,0,1,0,8236,,,Hamburg,,2,1,1,WE,0.28,,,Indonesia (Dutch East Indies),,2,3,3,AS,0
280-380,280,380,0.77059796296504,1.9977941178145529,5719.66847951863,1,0,0,5719.66847951863,,,Mecklenburg Schwerin,,2,2,3,WE,0,,,Sweden,,2,2,3,EESU,0
2901-2903,2901,2903,,4.431887788356063,21414.299706170423,1,0,0,21414.299706170423,,,Congress Poland,,0,0,2,EESU,0,,,Cracow (Free City of Cracow),,0,0,2,EESU,0
2901-300,300,2901,0.7599487340403145,1.8001927669336306,177382.95788442704,0,1,0,177382.95788442704,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0,,,Congress Poland,,0,0,2,EESU,0
2901-365,365,2901,0.9405101896860774,2.811725785231912,635294.8090107738|129042.60961810467,1,0,0,635294.8090107738,,,Russia (USSR),,0,0,3,EESU,0,,,Congress Poland,,0,0,2,EESU,0
300-324,300,324,0.5386734499116982,1.0995422324175137,315565.1322233105|54793.33986287953,1,0,0,315565.1322233105,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0,,,Kingdom of Sardinia,,5,6,1,LA,0
300-327,300,327,0.9594529280692755,3.0509885433531703,404924.58374143|398064.64250734576,1,0,0,404924.58374143,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0,,,Papal States,,5,6,1,WE,0
300-329,300,329,0.793493950071412,1.8147812131380014,31200.783545543585|547745.347698335,1,0,0,547745.347698335,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0,,,Two Sicilies,,5,6,1,LA,0
300-3349,300,3349,0.988021158369371,3.0362446678307053,79016.65034280118|262824.68168462295,1,0,0,262824.68168462295,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0,,,Ionian Is.,,5,6,1,WE,0
300-337,300,337,0.6593992410265085,1.4459170342623413,208031.3418217434,1,0,0,208031.3418217434,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0,,,Tuscany,,5,6,1,LA,0
300-338,300,338,0.4789738978660263,0.9892699558773619,12117,1,0,0,12117,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0,,,Malta,,5,6,1,WE,0
300-350,300,350,0.8694526549376154,2.3869719383857646,54887.3653281097|17943.19294809011,1,0,0,54887.3653281097,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0,,,Greece,,5,6,1,WE,0
300-365,300,365,0.5944758289075098,1.1909423234328387,487466.9819660538|237833.49657198825,0,1,0,487466.9819660538,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0,,,Russia (USSR),,0,0,3,EESU,0
300-380,300,380,-0.24294193423088414,-0.45322027872407344,13568,0,1,0,13568,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0,,,Sweden,,2,2,3,EESU,0
300-385,300,385,0.03856518268801936,0.09656539961289515,53177,0,1,0,53177,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0,,,Norway,,2,2,3,EESU,0
300-616,300,616,0.32958537964962614,0.6562832944870486,29649.36336924584,1,0,0,29649.36336924584,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0,,,Tunisia (Regency of Tunis),,5,6,1,AF,0
300-6203,300,6203,0.07484927597583733,0.1461607835807146,662.0959843290892,1,0,0,662.0959843290892,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0,,,Tripolitania (Regency of Tripoli),,5,6,1,AF,0
300-640,300,640,0.7351024597266664,1.6044457822010032,535185.112634672|132329.08912830558,1,0,0,535185.112634672,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0,,,Turkey (Ottoman Empire),,5,6,1,AF,0
300-651,300,651,0.9112243505509061,2.413686542260941,395510.28403525957|324912.8305582762,1,0,0,395510.28403525957,,,Austria-Hungary (Austrian Empire),,5,6,1,WE,0,,,Egypt Arab Republic (Egypt),,5,6,4,NAM,0
324-327,324,327,0.5110017468699928,1.063806084817382,98538.6875612145|44795.298726738496,1,0,0,98538.6875612145,,,Kingdom of Sardinia,,5,6,1,LA,0,,,Papal States,,5,6,1,WE,0
324-329,324,329,0.9197169315007082,2.563545150515303,936195.8863858962|106906.95396669932,1,0,0,936195.8863858962,,,Kingdom of Sardinia,,5,6,1,LA,0,,,Two Sicilies,,5,6,1,LA,0
324-335,324,335,0.9506370509303356,2.718123649839908,12669.931439764938,1,0,0,12669.931439764938,,,Kingdom of Sardinia,,5,6,1,LA,0,,,Parma,,5,6,1,LA,0
324-337,324,337,0.873086933471397,2.1871088103667105,499016.65034280124|151616.06268364348,1,0,0,499016.65034280124,,,Kingdom of Sardinia,,5,6,1,LA,0,,,Tuscany,,5,6,1,LA,0
324-338,324,338,-0.2597213011197492,-0.4755909658534697,2840.352595494613,1,0,0,2840.352595494613,,,Kingdom of Sardinia,,5,6,1,LA,0,,,Malta,,5,6,1,WE,0
324-350,324,350,-0.0013598245525839033,-0.0001901351621725657,2570.0293829578845,1,0,0,2570.0293829578845,,,Kingdom of Sardinia,,5,6,1,LA,0,,,Greece,,5,6,1,WE,0
324-365,324,365,0.1569670244136708,0.3245042964367467,225057.7864838394|82293,0,1,0,225057.7864838394,,,Kingdom of Sardinia,,5,6,1,LA,0,,,Russia (USSR),,0,0,3,EESU,0
324-380,324,380,-0.761363170192321,-1.9182328552728811,3180,0,1,0,3180,,,Kingdom of Sardinia,,5,6,1,LA,0,,,Sweden,,2,2,3,EESU,0
324-385,324,385,-0.6196932824343849,-1.3684760118728254,12463,0,1,0,12463,,,Kingdom of Sardinia,,5,6,1,LA,0,,,Norway,,2,2,3,EESU,0
324-390,324,390,-0.3762216209116033,-0.7243059533531836,20282.0763956905,0,1,0,20282.0763956905,,,Kingdom of Sardinia,,5,6,1,LA,0,,,Denmark,,2,2,1,WE,0
324-40,40,324,-0.9046255738358682,-2.914184792486654,4622,0,1,0,4622,,,Cuba,,1,1,1,LA,0.12000000000000001,,,Kingdom of Sardinia,,5,6,1,LA,0
324-600,324,600,-0.059306250844140554,-0.11448525675296153,5394.7110675808035,0,1,0,5394.7110675808035,,,Kingdom of Sardinia,,5,6,1,LA,0,,,Morocco,,4,5,1,WE,0
324-615,324,615,0.9609564961144714,2.7889002704481918,127062.82464139952,1,0,0,127062.82464139952,,,Kingdom of Sardinia,,5,6,1,LA,0,,,Algeria (Regency of Algiers),,5,6,1,WE,0
324-616,324,616,0.9036619815749719,2.4219835009683526,270158.66797257593,1,0,0,270158.66797257593,,,Kingdom of Sardinia,,5,6,1,LA,0,,,Tunisia (Regency of Tunis),,5,6,1,AF,0
324-640,324,640,0.31525789592476194,0.6296643334009555,204795.2987267385|15623.898139079336,1,0,0,204795.2987267385,,,Kingdom of Sardinia,,5,6,1,LA,0,,,Turkey (Ottoman Empire),,5,6,1,AF,0
327-329,327,329,0.43340170680776274,0.8941689022212287,40336.92458374143,1,0,0,40336.92458374143,,,Papal States,,5,6,1,WE,0,,,Two Sicilies,,5,6,1,LA,0
