key,source,target,TIBI,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvainTibi,sourceBlockLouvainProximity,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvainTibi,targetBlockLouvainProximity,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
2-451,2,451,0.56535416897902,1.0779799803056211,26975,1,0,0,26975,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Sierra Leone,,0,3,1,WE,0.495
2-452,2,452,-0.7160469587380401,-1.5388607865407147,21295,0.05,0.95,0.19,21295,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Ghana (Gold Coast),,0,0,1,AF,0.595
2-5,2,5,0.26060891027717853,0.4521250527177896,179398.37802052303,0.5,0.5,1,179398.37802052303,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Virgin Islands (Danish West Indies),,0,4,2,WE,0.5299999999999999
2-51,2,51,-0.3903159515530693,-0.610276214562001,69905,0.55,0.44999999999999996,0.99,69905,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Jamaica,,0,0,1,LA,0.495
2-54,2,54,-0.9534658918741394,-3.456085110928612,206,0.05,0.95,0.19,206,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Dominica,,0,0,1,LA,0.595
2-561,2,561,-0.6006185479514989,-1.1538276214624605,29629.882489241976|18578,0.05,0.95,0.19,29629.882489241976,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337
2-585,2,585,-0.9196038369247679,-3.0520855272183023,2601.58060244952,0,1,0,2601.58060244952,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Reunion (Bourbon I.),,2,2,1,AS,0.09000000000000001
2-6,2,6,0.4728916731003922,0.8344385632811842,168831.09897384973,0.45,0.55,0.9900000000000001,168831.09897384973,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Puerto Rico,,3,3,2,WE,0.527142857142857
2-640,2,640,-0.9090116785438164,-2.892789881194094,42286.70142336975,0,1,0,42286.70142336975,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Turkey (Ottoman Empire),,1,1,5,LA,0.07687500000000001
2-65,2,65,-0.4126221301674311,-0.805705039341528,24126,0,1,0,24126,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Guadeloupe,,2,2,3,NAM,0
2-66,2,66,-0.4144964171942142,-0.809587159856481,31603,0,1,0,31603,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Martinique,,2,2,3,NAM,0
2-68,2,68,0.8014165502068212,1.540542701618789,75375.49652432969,1,0,0,75375.49652432969,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Netherlands Antilles,,1,3,1,WE,0.326
2-70,2,70,0.5403719946863071,1.0268187032834233,310077.5819265144|434679.52264285146,0,1,0,434679.52264285146,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Mexico,,3,2,1,WE,0.43166666666666664
2-710,2,710,-0.5836591500597921,-1.213837877050651,307423.2456140351,0,1,0,307423.2456140351,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,People's Republic of China (China),,5,1,4,WE,0.027142857142857142
2-80,2,80,0.19045981318826274,0.33182856069498595,35580.93346573982,0.55,0.44999999999999996,0.99,35580.93346573982,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Belize (British Honduras),,0,0,1,LA,0.495
2-840,2,840,-0.8084255902872736,-2.1336774891101253,3479.187355180404,0.35,0.65,0.9099999999999999,3479.187355180404,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Philippines,,3,2,2,AS,0.57
2-850,2,850,-0.6829104404914546,-1.5634943007533488,37349.59450513076,0,1,0,37349.59450513076,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,Indonesia (Dutch East Indies),,1,4,1,AF,0.2125
2-901,2,901,-0.3511021107993541,-0.5256555465330457,95473,0.75,0.25,0.75,95473,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,New South Wales,,0,0,1,WE,0.27799999999999997
2-920,2,920,0.6802734623645281,1.2927369217924956,23657,0.75,0.25,0.75,23657,,,United States of America,,0,3,3,NAM,0.26147540983606554,,,New Zealand,,0,0,1,AS,0.4633333333333333
20-200,20,200,0.6900416473966523,0.8881102257363428,1521279|1993511,0.55,0.44999999999999996,0.99,1993511,,,Canada (Province of Canada),,0,3,1,NAM,0.495,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-2003,200,2003,,1.281291155017314,506415,1,0,0,506415,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Channel Is.,,0,0,1,WE,0
200-21,21,200,0.9077638846659765,1.162220241809941,343120,0,1,0,343120,,,Newfoundland and Labrador (Newfoundland),,0,3,1,NAM,0,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-210,200,210,0.3510168288803745,0.4947512307825513,3282450.3338898164|3542632,0.05,0.95,0.19,3542632,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Netherlands,,1,4,5,WE,0.33424242424242423
200-211,200,211,-0.43513450066158943,-0.4255007763654938,1136237|1427004.149998837,0.2,0.8,0.6400000000000001,1427004.149998837,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Belgium,,2,4,5,WE,0.3453488372093024
200-220,200,220,-0.35933675734886933,-0.08064458159515996,2401956|9436497.273373904,0,1,0,9436497.273373904,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,France,,2,2,2,WE,0.3638888888888888
200-2247,200,2247,0.12200465549419119,0.17046068880065976,178773,0,1,0,178773,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Schleswig,,4,4,1,WE,0.33
200-2248,200,2248,-0.3028239366021228,-0.48696860508738304,6006,0,1,0,6006,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Holstein,,4,4,1,WE,0.33
200-2249,200,2249,-0.34731662009217784,-0.570267763888542,250,0,1,0,250,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Heligoland,,4,3,1,WE,0
200-230,200,230,-0.18572483638601817,0.08088594204686646,1452634.261924342|926751,0.2,0.8,0.6400000000000001,1452634.261924342,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Spain,,3,2,2,WE,0.3887179487179488
200-231,200,231,0.8048892106375345,1.0322281307292953,388141,0.2,0.8,0.6400000000000001,388141,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Gibraltar,,3,2,5,WE,0.502
200-235,200,235,0.5963366171461437,0.7715014681741992,1029204|142456.33446613452,0.1,0.9,0.36000000000000004,1029204,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Portugal,,4,0,5,WE,0.4431250000000001
200-239,200,239,0.525721140463125,0.8867502810496537,424480|1776140.0458389313,0.05,0.95,0.19,1776140.0458389313,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Prussia,,5,4,4,EESU,0.3976470588235294
200-240,200,240,0.2363866586785364,0.3223390985811394,231987,0.2,0.8,0.6400000000000001,231987,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Hanover,,1,4,5,WE,0.7400000000000001
200-246,200,246,0.6007870694339946,0.7764642835024896,977575,0.1,0.9,0.36000000000000004,977575,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Bremen,,0,0,5,WE,0.4113333333333334
200-248,200,248,0.7070097299799594,0.9003279928481068,3050555.7195571954|5435588,0,1,0,5435588,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Hamburg,,4,3,5,WE,0.4640816326530612
200-257,200,257,-0.3615745509785977,-0.5976536571269241,11436,0.05,0.95,0.19,11436,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Oldenburg,,4,4,5,WE,0.5775
200-276,200,276,0.5918640263064764,0.7686095125944461,342381,0.1,0.9,0.36000000000000004,342381,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Lübeck,,4,4,5,WE,0.6514285714285715
200-280,200,280,0.09722082365836753,0.13690342185171617,33899,0,1,0,33899,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Mecklenburg Schwerin,,4,4,5,WE,0.43125
200-3,3,200,,1.2812911550173143,10063,1,0,0,10063,,,Alaska,,0,0,1,NAM,0,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-30,30,200,0.13917889014723345,0.492300717281589,4468,0.55,0.44999999999999996,0.99,4468,,,Bermuda,,0,3,3,LA,0.495,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-300,200,300,-0.3142440362760496,-0.4799482031970036,607755|476633.9998419347,0,1,0,607755,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053
200-31,31,200,-0.46092012459089954,-0.4052005096281097,8081,0.2,0.8,0.6400000000000001,8081,,,Bahamas,,3,2,2,WE,0.5166666666666667,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-324,200,324,0.40512642910070507,0.5348493195010625,774512,0.1,0.9,0.36000000000000004,774512,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Kingdom of Sardinia,,4,0,5,LA,0.27
200-327,200,327,-0.11190110275954852,-0.16652013984545436,222559,0,1,0,222559,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Papal States,,1,1,1,WE,0.17400000000000002
200-329,200,329,0.36932290663049433,0.48867368004230244,1026456,0,1,0,1026456,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Two Sicilies,,1,1,1,WE,0.08700000000000001
200-3349,200,3349,0.4181763720046024,0.5544064094976552,135912,0,1,0,135912,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Ionian Is.,,1,1,4,WE,0
200-337,200,337,0.23491952514845824,0.318328990152792,769409,0,1,0,769409,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Tuscany,,1,1,2,WE,0.09666666666666668
200-338,200,338,0.7590044973022769,0.9752770223005809,314386,0,1,0,314386,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Malta,,1,1,1,AF,0
200-350,200,350,0.25636198605797567,0.34841782725492126,202228,0,1,0,202228,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Greece,,1,1,4,WE,0.060000000000000005
200-365,200,365,0.329454330681497,0.5583095059460169,6589199.904807235|1454771,0.05,0.95,0.19,6589199.904807235,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Russia (USSR),,5,4,5,EESU,0.214
200-380,200,380,-0.07733430606931684,0.2261946415662234,644628.5121035585|151030,0,1,0,644628.5121035585,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Sweden,,4,4,2,LA,0.41125000000000006
200-385,200,385,-0.13173367619046453,-0.18318535332211483,455390.302695013|211917,0.05,0.95,0.19,455390.302695013,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Norway,,4,4,2,LA,0.40666666666666673
200-390,200,390,0.16771101915177786,0.5222082464097518,935940.4093890777|267455,0,1,0,935940.4093890777,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Denmark,,4,4,5,WE,0.5042857142857143
200-40,40,200,-0.08697531705752763,0.14134172414958665,1506745.53070299|849278,0.05,0.95,0.19,1506745.53070299,,,Cuba,,3,3,2,LA,0.35272727272727267,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-402,200,402,-0.07151880696390474,-0.1055041229869173,3242,0.55,0.44999999999999996,0.99,3242,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Cape Verde,,0,3,3,AF,0.495
200-4050,200,4050,0.5907671429294558,0.7688186393867832,26695,0.15,0.85,0.51,26695,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,St. Helena,,0,5,1,AF,0.38333333333333336
200-4070,200,4070,0.8163268457953012,1.047750534619349,3368,0.15,0.85,0.51,3368,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Ascension I.,,0,5,1,AF,0.255
200-41,41,200,0.2833413456901821,0.38293393022479705,274919,0.55,0.44999999999999996,0.99,274919,,,Haiti,,0,3,4,WE,0.326,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-411,200,411,,1.2812911550173143,2668,1,0,0,2668,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Equatorial Guinea (Spanish Guinea),,0,0,1,WE,0
200-420,200,420,0.790867436374228,1.0159740287002172,43700|42781,0.2,0.8,0.6400000000000001,43700,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Gambia,,2,4,4,WE,0.21333333333333337
200-433,200,433,-0.9246239141493915,-2.92863664116893,2545,0,1,0,2545,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Senegal,,2,2,4,WE,0.27999999999999997
200-451,200,451,0.4602033440413553,1.2812911550173143,42924|70230,0.55,0.44999999999999996,0.99,70230,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Sierra Leone,,0,3,1,WE,0.495
200-452,200,452,0.9668459256476509,1.2896482815132626,87871|734261,0.5,0.5,1,734261,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Ghana (Gold Coast),,0,0,1,AF,0.595
200-5,5,200,0.6016339296103442,0.7794213424145707,592528,0.65,0.35,0.9099999999999999,592528,,,Virgin Islands (Danish West Indies),,0,4,2,WE,0.5299999999999999,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-51,51,200,0.9147367517183422,1.2442326395032772,910077,1,0,0,910077,,,Jamaica,,0,0,1,LA,0.495,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-54,54,200,0.9951187399973422,1.3140854888265094,49510,0.5,0.5,1,49510,,,Dominica,,0,0,1,LA,0.595,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-561,200,561,0.885334364089865,1.133098566626622,365601|796600,0.15,0.85,0.51,796600,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337
200-590,200,590,0.20266294016712805,0.2776689161180619,368726,0.15,0.85,0.51,368726,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Mauritius,,0,5,1,AS,0.30200000000000005
200-6,6,200,-0.6652509212129436,-1.350745468479376,45205,0.05,0.95,0.19,45205,,,Puerto Rico,,3,3,2,WE,0.527142857142857,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-600,200,600,0.8476636346454048,1.087266932803394,32799|192918.67541294554,0.2,0.8,0.6400000000000001,192918.67541294554,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Morocco,,3,2,2,AF,0.4283333333333334
200-615,200,615,-0.9650065201518195,-3.6960578458391504,15069,0,1,0,15069,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Algeria (Regency of Algiers),,2,2,1,WE,0.3175
200-616,200,616,0.4286729799332814,0.5681900141643051,5128,0,1,0,5128,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Tunisia (Regency of Tunis),,1,1,1,WE,0
200-640,200,640,0.3367958060901577,0.4394086341471379,2819075,0,1,0,2819075,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Turkey (Ottoman Empire),,1,1,5,LA,0.07687500000000001
200-65,65,200,-0.9970115350946812,-6.176994688196894,267,0,1,0,267,,,Guadeloupe,,2,2,3,NAM,0,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-651,200,651,0.45470112382149697,0.6043504345064904,650529|1002982,0,1,0,1002982,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Egypt Arab Republic (Egypt),,1,1,1,AF,0.10090909090909092
200-66,66,200,-0.9971086788211454,-6.209141805154188,340,0,1,0,340,,,Martinique,,2,2,3,NAM,0,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-68,68,200,-0.1606934589283265,-0.24404388564395935,30126,0.55,0.44999999999999996,0.99,30126,,,Netherlands Antilles,,1,3,1,WE,0.326,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-681,200,681,-0.37117505884209895,-0.616430399436352,13710,0,1,0,13710,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Aden,,5,1,1,WE,0
200-70,70,200,-0.0460319710336854,-0.06125250639253982,451820,0,1,0,451820,,,Mexico,,3,2,1,WE,0.43166666666666664,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-710,200,710,-0.5263567983666766,-0.9261408023562033,975954,0,1,0,975954,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,People's Republic of China (China),,5,1,4,WE,0.027142857142857142
200-720,200,720,,1.2812911550173143,598191,1,0,0,598191,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Hong Kong,,0,0,1,AS,0
200-750,200,750,0.6944801795699062,0.9268679320697732,7144959|562139,0,1,0,7144959,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,India,,5,1,1,AS,0.14833333333333334
200-751,200,751,-0.6262150172006429,-1.2296277979408676,1746,0,1,0,1746,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,French India,,2,2,1,WE,0
200-780,200,780,-0.14299946346248374,-0.21502533223445558,218331,0,1,0,218331,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Sri Lanka (Ceylon),,5,1,1,AF,0.21333333333333337
200-80,80,200,0.8615192609372133,1.1039335145413944,183352,1,0,0,183352,,,Belize (British Honduras),,0,0,1,LA,0.495,,,United Kingdom,,0,0,1,AF,0.29186813186813193
200-840,200,840,0.7914639190485359,1.0161138327445027,193269,0.2,0.8,0.6400000000000001,193269,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Philippines,,3,2,2,AS,0.57
200-850,200,850,0.12830817799997618,0.17818545369015457,507499,0.05,0.95,0.19,507499,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Indonesia (Dutch East Indies),,1,4,1,AF,0.2125
200-901,200,901,0.986804943408336,1.2640123203806257,1038340|1005452,0.8,0.19999999999999996,0.6399999999999999,1038340,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,New South Wales,,0,0,1,WE,0.27799999999999997
200-902,200,902,0.9792730087513387,1.2543987781182253,36981,0.15,0.85,0.51,36981,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Western Australia,,0,5,1,WE,0.17
200-903,200,903,0.9896098882577578,1.2677053622266223,417809,1,0,0,417809,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,South Australia,,0,0,1,WE,0.17
200-906,200,906,0.9876632399002196,1.2651588132628635,440566,1,0,0,440566,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,Tasmania,,0,0,1,WE,0
200-920,200,920,0.5052076111328426,0.6674528938483291,112167|25797,0.8,0.19999999999999996,0.6399999999999999,112167,,,United Kingdom,,0,0,1,AF,0.29186813186813193,,,New Zealand,,0,0,1,AS,0.4633333333333333
21-248,21,248,0.6298719644062332,1.386294813401411,43387.45387453874,1,0,0,43387.45387453874,,,Newfoundland and Labrador (Newfoundland),,0,3,1,NAM,0,,,Hamburg,,4,3,5,WE,0.4640816326530612
210-211,210,211,0.6923130471657342,1.4321608118185523,1740164.1068447412|1221796.399999004,0.5,0.5,1,1740164.1068447412,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Belgium,,2,4,5,WE,0.3453488372093024
210-220,210,220,-0.6491316336540663,-1.3026446737208845,371453.4102584367,0,1,0,371453.4102584367,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,France,,2,2,2,WE,0.3638888888888888
210-230,210,230,-0.8162169236988154,-2.1933159670743914,10807.39103618421|32518.948247078464,0,1,0,32518.948247078464,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Spain,,3,2,2,WE,0.3887179487179488
210-235,210,235,-0.16455138819772896,-0.2674241733298029,32381.469115191987|8535.525171895993,0.05,0.95,0.19,32381.469115191987,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Portugal,,4,0,5,WE,0.4431250000000001
210-239,210,239,0.8862047437019462,2.1057052371353815,2286843.9065108513|348850.0750810084,0.85,0.15000000000000002,0.51,2286843.9065108513,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Prussia,,5,4,4,EESU,0.3976470588235294
210-240,210,240,0.6313925518195955,1.3165842898709197,117757.51252086811,0.8,0.19999999999999996,0.6399999999999999,117757.51252086811,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Hanover,,1,4,5,WE,0.7400000000000001
210-246,210,246,-0.18148949693355404,-0.34865196062022025,59600.250417362266,0,1,0,59600.250417362266,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Bremen,,0,0,5,WE,0.4113333333333334
210-247,210,247,,2.953590150457448,355578.96494156925,1,0,0,355578.96494156925,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Frankfurt,,1,4,4,WE,0
210-248,210,248,0.20886798277921703,0.4434445731366832,430618.86477462435|340132.1033210332,0.15,0.85,0.51,430618.86477462435,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Hamburg,,4,3,5,WE,0.4640816326530612
210-276,210,276,-0.878588737344491,-2.6865029792548976,2030.9682804674458,0.45,0.55,0.9900000000000001,2030.9682804674458,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Lübeck,,4,4,5,WE,0.6514285714285715
210-280,210,280,0.4117461112782665,0.8043948319663436,12410.93489148581,0.65,0.35,0.9099999999999999,12410.93489148581,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Mecklenburg Schwerin,,4,4,5,WE,0.43125
210-300,210,300,0.15625842158056016,0.3034537520919184,251127.9632721202,0.15,0.85,0.51,251127.9632721202,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053
210-324,210,324,0.5697003107303892,1.1503154943388796,269185.3923205342,0.05,0.95,0.19,269185.3923205342,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Kingdom of Sardinia,,4,0,5,LA,0.27
210-327,210,327,-0.12406025237693011,-0.2368946123962365,38959.34891485809,0.15,0.85,0.51,38959.34891485809,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Papal States,,1,1,1,WE,0.17400000000000002
210-329,210,329,0.46951097145633935,0.9160057465960522,295568.44741235394,0.15,0.85,0.51,295568.44741235394,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Two Sicilies,,1,1,1,WE,0.08700000000000001
210-337,210,337,0.15812269452312594,0.29635185407812625,141365.1919866444,0.15,0.85,0.51,141365.1919866444,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Tuscany,,1,1,2,WE,0.09666666666666668
210-365,210,365,0.1921101476687362,0.4231117888041315,650631.921307314|255850.41736227044,0.85,0.15000000000000002,0.51,650631.921307314,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Russia (USSR),,5,4,5,EESU,0.214
210-380,210,380,-0.31074063313937733,-0.5667066196040788,38972.50273407381|23087.395659432386,0.65,0.35,0.9099999999999999,38972.50273407381,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Sweden,,4,4,2,LA,0.41125000000000006
210-385,210,385,0.7365504501678842,1.6976516378605313,559335.7306567612|51391.652754590985,0.85,0.15000000000000002,0.51,559335.7306567612,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Norway,,4,4,2,LA,0.40666666666666673
210-390,210,390,-0.12292777300450382,-0.2242501117998566,70973.87312186978|24882,0.65,0.35,0.9099999999999999,70973.87312186978,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Denmark,,4,4,5,WE,0.5042857142857143
210-40,40,210,-0.22917021849935545,-0.3901149387072976,118313.04828884982|13489.565943238731,0,1,0,118313.04828884982,,,Cuba,,3,3,2,LA,0.35272727272727267,,,Netherlands,,1,4,5,WE,0.33424242424242423
210-561,210,561,-0.9937757774179635,-5.675194379871462,55,0,1,0,55,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337
210-640,210,640,-0.29634939954609474,-0.5726304963356194,192447.99666110182,0.15,0.85,0.51,192447.99666110182,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Turkey (Ottoman Empire),,1,1,5,LA,0.07687500000000001
210-68,68,210,0.5525845928086194,1.1218452265326053,22175.292153589315,0,1,0,22175.292153589315,,,Netherlands Antilles,,1,3,1,WE,0.326,,,Netherlands,,1,4,5,WE,0.33424242424242423
210-710,210,710,-0.999701291946132,-8.71151525214517,76.21035058430718,0,1,0,76.21035058430718,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,People's Republic of China (China),,5,1,4,WE,0.027142857142857142
210-750,210,750,-0.9939121475096759,-5.6174402783199335,2042,0,1,0,2042,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,India,,5,1,1,AS,0.14833333333333334
210-850,210,850,0.9255643407345457,2.389154637388587,869714.4407345576,1,0,0,869714.4407345576,,,Netherlands,,1,4,5,WE,0.33424242424242423,,,Indonesia (Dutch East Indies),,1,4,1,AF,0.2125
211-212,211,212,,3.2832484550066012,62245.69999994927,1,0,0,62245.69999994927,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Luxemburg,,2,4,4,WE,0
211-220,211,220,0.7269679150675971,1.5716797334028632,2608227.5999978743|3943728.7599778706,0.3,0.7,0.84,3943728.7599778706,,,Belgium,,2,4,5,WE,0.3453488372093024,,,France,,2,2,2,WE,0.3638888888888888
211-225,211,225,-0.44120512954391733,-0.9184908729278751,30146.599999975428,0.3,0.7,0.84,30146.599999975428,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Switzerland,,2,2,2,WE,0.42
211-230,211,230,-0.5570157267053962,-1.1865514289095151,11657.946134868422|64002.949999947836,0,1,0,64002.949999947836,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Spain,,3,2,2,WE,0.3887179487179488
211-235,211,235,-0.9338130071593541,-3.328457157541887,2303.949999998122,0,1,0,2303.949999998122,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Portugal,,4,0,5,WE,0.4431250000000001
211-239,211,239,0.8016049428382038,1.8401599332448373,1261080.699998972|48288.94333359677,0.6,0.4,0.96,1261080.699998972,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Prussia,,5,4,4,EESU,0.3976470588235294
211-240,211,240,0.8346309976704706,2.0711495247755383,180104,0.7,0.30000000000000004,0.8400000000000001,180104,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Hanover,,1,4,5,WE,0.7400000000000001
211-246,211,246,-0.936273689678738,-3.369489365790419,2090,0,1,0,2090,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Bremen,,0,0,5,WE,0.4113333333333334
211-248,211,248,-0.9322142075131611,-3.245279737065124,6554.981549815498|11625,0,1,0,11625,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Hamburg,,4,3,5,WE,0.4640816326530612
211-257,211,257,0.937403083635716,2.6771993616987624,40840,0.8,0.19999999999999996,0.6399999999999999,40840,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Oldenburg,,4,4,5,WE,0.5775
211-276,211,276,-0.9364582638697136,-3.377332104510809,732,0.2,0.8,0.6400000000000001,732,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Lübeck,,4,4,5,WE,0.6514285714285715
211-280,211,280,0.24329635295239,0.472429231541704,6404.19999999478,0.35,0.65,0.9099999999999999,6404.19999999478,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Mecklenburg Schwerin,,4,4,5,WE,0.43125
211-300,211,300,-0.42906631511007476,-0.8710327911803297,55802.44999995452,0,1,0,55802.44999995452,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053
