"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","sourceCommunityId","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceCommunity","sourceMeanAmbiguityScore","targetCited","targetLabel","targetGphStatus","targetCommunity","targetMeanAmbiguityScore","export","import"
"40","165","165-40",22.9312944050129,"228960.625",0.9,0.1,0.36,"2",228960.625,1,1,"Uruguay","Sovereign",2,0.125454545454545,1,"Cuba","Colony of",2,0.20375,228960.625,NA
"40","2","2-40",21.8711342056577,"2408138.127083461",1,0,0,"2",2408138.12708346,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"Cuba","Colony of",2,0.20375,2408138.12708346,NA
"40","20","20-40",21.3265359876094,"196127",1,0,0,"2",196127,1,1,"Canada (Province of Canada)","Colony of",2,0.0984782608695652,1,"Cuba","Colony of",2,0.20375,196127,NA
"40","200","200-40",21.0916388556544,"2026278",0,1,0,"bridge",2026278,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Cuba","Colony of",2,0.20375,2026278,NA
"40","211","211-40",19.8433130401732,"125366",0,1,0,"bridge",125366,1,1,"Belgium","Sovereign",0,0.0476,1,"Cuba","Colony of",2,0.20375,125366,NA
"40","220","220-40",20.096012379839,"444129",0.35,0.65,0.91,"bridge",444129,1,1,"France","Sovereign",3,0.54536231884058,1,"Cuba","Colony of",2,0.20375,444129,NA
"40","230","230-40",23.4314181869771,"2567268.5870794123",0.9,0.1,0.36,"2",2567268.58707941,1,1,"Spain","Sovereign",2,0.163684210526316,1,"Cuba","Colony of",2,0.20375,2567268.58707941,NA
"402","2","2-402",21.7911403789191,"114070.1883551138",0,1,0,"bridge",114070.188355114,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"Cape Verde","Colony of",4,0.12,114070.188355114,NA
"402","200","200-402",22.0320815643769,"266293",0.1,0.9,0.36,"bridge",266293,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Cape Verde","Colony of",4,0.12,266293,NA
"402","235","235-402",23.6362282930344,"30005.36304934308",1,0,0,"4",30005.3630493431,1,1,"Portugal","Sovereign",4,0.0886666666666667,1,"Cape Verde","Colony of",4,0.12,30005.3630493431,NA
"403","2","2-403",21.0087205512553,"8530",0,1,0,"bridge",8530,1,1,"United States of America","Sovereign",2,0.11126582278481,NA,"Sao Tome-Principe","Colony of",4,0,8530,NA
"403","235","235-403",26.1159561340093,"58574.486476675134",1,0,0,"4",58574.4864766751,1,1,"Portugal","Sovereign",4,0.0886666666666667,NA,"Sao Tome-Principe","Colony of",4,0,58574.4864766751,NA
"404","2","2-404",18.3971874089121,"98",0,1,0,"bridge",98,1,1,"United States of America","Sovereign",2,0.11126582278481,NA,"Guinea-Bissau (Portuguese Guinea)","Colony of",4,0.12,98,NA
"404","200","200-404",22.3434700733655,"9303",0.1,0.9,0.36,"bridge",9303,1,1,"United Kingdom","Sovereign",1,0.138541666666667,NA,"Guinea-Bissau (Portuguese Guinea)","Colony of",4,0.12,9303,NA
"404","235","235-404",23.9952036644677,"1099.3319959766393",1,0,0,"4",1099.33199597664,1,1,"Portugal","Sovereign",4,0.0886666666666667,NA,"Guinea-Bissau (Portuguese Guinea)","Colony of",4,0.12,1099.33199597664,NA
"4050","200","200-4050",22.2379223319959,"20871|1095",1,0,0,"1",20871,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"St. Helena","Colony of",1,0.12,20871,1095
"4050","561","4050-561",23.545968659068,"2572",1,0,0,"1",2572,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"St. Helena","Colony of",1,0.12,2572,NA
"4050","750","4050-750",23.0431261409333,"23403.095614546062",0.9,0.1,0.36,"1",23403.0956145461,1,1,"India","Colony of",1,0.0477966101694915,1,"St. Helena","Colony of",1,0.12,23403.0956145461,NA
"4070","200","200-4070",21.6689529582614,"2846",1,0,0,"1",2846,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Ascension I.","Possession of",1,0,2846,NA
"4070","561","4070-561",25.8479195479012,"3460",1,0,0,"1",3460,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"Ascension I.","Possession of",1,0,3460,NA
"41","1032","1032-41",21.9423741124569,"52",0.9,0.1,0.36,"2",52,1,1,"Turks and Caicos Is.","Dependency of",2,0.135,1,"Haiti","Sovereign",2,0.141111111111111,52,NA
"41","2","2-41",22.7616749439982,"653604.720125979",1,0,0,"2",653604.720125979,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"Haiti","Sovereign",2,0.141111111111111,653604.720125979,NA
"41","20","20-41",19.6414428666935,"4051.2365302836383",1,0,0,"2",4051.23653028364,1,1,"Canada (Province of Canada)","Colony of",2,0.0984782608695652,1,"Haiti","Sovereign",2,0.141111111111111,4051.23653028364,NA
"41","200","200-41",20.3169805835199,"104027",0,1,0,"bridge",104027,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Haiti","Sovereign",2,0.141111111111111,104027,NA
"41","210","210-41",17.3693357808825,"1425.915213618709",0,1,0,"bridge",1425.91521361871,1,1,"Netherlands","Sovereign",0,0.0239473684210526,1,"Haiti","Sovereign",2,0.141111111111111,1425.91521361871,NA
"41","211","211-41",16.2522106908094,"385",0,1,0,"bridge",385,1,1,"Belgium","Sovereign",0,0.0476,1,"Haiti","Sovereign",2,0.141111111111111,385,NA
"41","220","220-41",21.0387652966641,"127004.28639466582",0.35,0.65,0.91,"bridge",127004.286394666,1,1,"France","Sovereign",3,0.54536231884058,1,"Haiti","Sovereign",2,0.141111111111111,127004.286394666,NA
"41","31","31-41",20.7278486294756,"82",1,0,0,"2",82,1,1,"Bahamas","Colony of",2,0,1,"Haiti","Sovereign",2,0.141111111111111,82,NA
"41","51","41-51",19.3832246224735,"248",1,0,0,"2",248,1,1,"Jamaica","Colony of",2,0.15875,1,"Haiti","Sovereign",2,0.141111111111111,248,NA
"411","2","2-411",22.8753379838476,"36199",0.25,0.75,0.75,"bridge",36199,1,1,"United States of America","Sovereign",2,0.11126582278481,NA,"Equatorial Guinea (Spanish Guinea)","Colony of",2,0.75,36199,NA
"411","200","200-411",20.7387032485163,"7840",0.75,0.25,0.75,"1",7840,1,1,"United Kingdom","Sovereign",1,0.138541666666667,NA,"Equatorial Guinea (Spanish Guinea)","Colony of",2,0.75,7840,NA
"42","1032","1032-42",24.7976889756314,"338",1,0,0,"2",338,1,1,"Turks and Caicos Is.","Dependency of",2,0.135,1,"Dominican Republic (Santo Domingo)","Sovereign",2,0.09,338,NA
"42","2","2-42",22.4825480826037,"184908.89011595803",0.9,0.1,0.36,"2",184908.890115958,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"Dominican Republic (Santo Domingo)","Sovereign",2,0.09,184908.890115958,NA
"42","200","200-42",21.6226028217607,"143561",0,1,0,"bridge",143561,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Dominican Republic (Santo Domingo)","Sovereign",2,0.09,143561,NA
"42","230","230-42",20.2353185242894,"4376.889531907924",1,0,0,"2",4376.88953190792,1,1,"Spain","Sovereign",2,0.163684210526316,1,"Dominican Republic (Santo Domingo)","Sovereign",2,0.09,4376.88953190792,NA
"433","200","200-433",21.4047685426723,"63357",0.1,0.9,0.36,"bridge",63357,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Senegal","Colony of",3,0.656,63357,NA
"433","211","211-433",19.3499915480282,"1750",0.2,0.8,0.64,"bridge",1750,1,1,"Belgium","Sovereign",0,0.0476,1,"Senegal","Colony of",3,0.656,1750,NA
"433","220","220-433",22.513772948639,"113929",0.5,0.5,1,"bridge",113929,1,1,"France","Sovereign",3,0.54536231884058,1,"Senegal","Colony of",3,0.656,113929,NA
"433","451","433-451",19.8600343490328,"11",0.8,0.2,0.64,"3",11,1,1,"Sierra Leone","Colony of",3,0.285714285714286,1,"Senegal","Colony of",3,0.656,11,NA
"433","615","433-615",22.1367410053049,"3783.021114462613",0.2,0.8,0.64,"bridge",3783.02111446261,1,1,"Algeria (Regency of Algiers)","Colony of",0,0.0995454545454546,1,"Senegal","Colony of",3,0.656,3783.02111446261,NA
"437","220","220-437",22.9851149771268,"195643",0.6,0.4,0.96,"3",195643,1,1,"France","Sovereign",3,0.54536231884058,NA,"Ivory Coast","Protectorate of",3,0.66,195643,NA
"437","452","437-452",22.6775256435987,"321",0.9,0.1,0.36,"3",321,1,1,"Ghana (Gold Coast)","Colony of",3,0.286666666666667,NA,"Ivory Coast","Protectorate of",3,0.66,321,NA
"450","2","2-450",23.0713323206477,"40180.583675890135",0,1,0,"bridge",40180.5836758901,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"Liberia","Sovereign (unrecognized)",3,0,40180.5836758901,NA
"450","451","450-451",19.6704094712713,"2",1,0,0,"3",2,1,1,"Sierra Leone","Colony of",3,0.285714285714286,1,"Liberia","Sovereign (unrecognized)",3,0,2,NA
"451","211","211-451",16.6527501334006,"206",0,1,0,"bridge",206,1,1,"Belgium","Sovereign",0,0.0476,1,"Sierra Leone","Colony of",3,0.285714285714286,206,NA
"451","452","451-452",24.6837726706353,"22|3575",1,0,0,"3",3575,1,1,"Ghana (Gold Coast)","Colony of",3,0.286666666666667,1,"Sierra Leone","Colony of",3,0.285714285714286,22,3575
"452","200","200-452",22.4570255415988,"473963|235665",0.1,0.9,0.36,"bridge",473963,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Ghana (Gold Coast)","Colony of",3,0.286666666666667,473963,235665
"5","1032","1032-5",23.2818872055097,"218",0.9,0.1,0.36,"2",218,1,1,"Turks and Caicos Is.","Dependency of",2,0.135,1,"Virgin Islands (Danish West Indies)","Colony of",2,0.135833333333333,218,NA
"5","1048","1048-5",21.1604303052653,"1610",1,0,0,"2",1610,1,1,"Trinidad","Colony of",2,0.1875,1,"Virgin Islands (Danish West Indies)","Colony of",2,0.135833333333333,1610,NA
"5","1055","1055-5",20.1993732617423,"682",1,0,0,"2",682,NA,NA,"Windward Is.","Colony of",2,0.0973333333333333,1,"Virgin Islands (Danish West Indies)","Colony of",2,0.135833333333333,682,NA
"5","1063","1063-5",23.119180832934,"5410",1,0,0,"2",5410,NA,NA,"Leeward Is.","Colony of",2,0.0158333333333333,1,"Virgin Islands (Danish West Indies)","Colony of",2,0.135833333333333,5410,NA
"5","110","110-5",21.4785574911826,"4600",1,0,0,"2",4600,1,1,"Guyana (British Guiana)","Colony of",2,0.0389473684210526,1,"Virgin Islands (Danish West Indies)","Colony of",2,0.135833333333333,4600,NA
"5","2","2-5",21.1728082204355,"146551.11765547987",1,0,0,"2",146551.11765548,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"Virgin Islands (Danish West Indies)","Colony of",2,0.135833333333333,146551.11765548,NA
"5","20","20-5",20.5408525866278,"10937.20325337517",1,0,0,"2",10937.2032533752,1,1,"Canada (Province of Canada)","Colony of",2,0.0984782608695652,1,"Virgin Islands (Danish West Indies)","Colony of",2,0.135833333333333,10937.2032533752,NA
"5","200","200-5",20.8806173349406,"200743",0,1,0,"bridge",200743,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Virgin Islands (Danish West Indies)","Colony of",2,0.135833333333333,200743,NA
"5","220","220-5",22.4765034168118,"587394.8245753294",0.35,0.65,0.91,"bridge",587394.824575329,1,1,"France","Sovereign",3,0.54536231884058,1,"Virgin Islands (Danish West Indies)","Colony of",2,0.135833333333333,587394.824575329,NA
"5","230","230-5",19.2627677025772,"4860",0.9,0.1,0.36,"2",4860,1,1,"Spain","Sovereign",2,0.163684210526316,1,"Virgin Islands (Danish West Indies)","Colony of",2,0.135833333333333,4860,NA
"5","30","30-5",22.2491368497019,"357",1,0,0,"2",357,1,1,"Bermuda","Colony of",2,0.036,1,"Virgin Islands (Danish West Indies)","Colony of",2,0.135833333333333,357,NA
"5","390","390-5",21.4716740655277,"15065.798868567033",0,1,0,"bridge",15065.798868567,1,1,"Denmark","Sovereign",0,0.1515,1,"Virgin Islands (Danish West Indies)","Colony of",2,0.135833333333333,15065.798868567,NA
"51","1032","1032-51",29.8303432483536,"49",0.9,0.1,0.36,"2",49,1,1,"Turks and Caicos Is.","Dependency of",2,0.135,1,"Jamaica","Colony of",2,0.15875,49,NA
"51","30","30-51",29.9960281843664,"266",1,0,0,"2",266,1,1,"Bermuda","Colony of",2,0.036,1,"Jamaica","Colony of",2,0.15875,266,NA
"511","211","211-511",22.9125915544603,"105207",0.05,0.95,0.19,"bridge",105207,1,1,"Belgium","Sovereign",0,0.0476,1,"Zanzibar","Sovereign (unrecognized)",1,0.19,105207,NA
"511","750","511-750",23.325467858727,"206564.61679287677",0.95,0.05,0.19,"1",206564.616792877,1,1,"India","Colony of",1,0.0477966101694915,1,"Zanzibar","Sovereign (unrecognized)",1,0.19,206564.616792877,NA
"530","200","200-530",19.4201496754328,"150",1,0,0,"1",150,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Ethiopia (Abyssinia)","Sovereign (unrecognized)",1,0.18,150,NA
"530","750","530-750",23.6883287338904,"2999.5839227760675",0.9,0.1,0.36,"1",2999.58392277607,1,1,"India","Colony of",1,0.0477966101694915,1,"Ethiopia (Abyssinia)","Sovereign (unrecognized)",1,0.18,2999.58392277607,NA
"540","2","2-540",21.4081937065693,"8840",0,1,0,"bridge",8840,1,1,"United States of America","Sovereign",2,0.11126582278481,NA,"Angola","Colony of",4,0.12,8840,NA
"540","235","235-540",26.0225043623386,"37079.779935681334",1,0,0,"4",37079.7799356813,1,1,"Portugal","Sovereign",4,0.0886666666666667,NA,"Angola","Colony of",4,0.12,37079.7799356813,NA
"540","561","540-561",22.2785611136865,"721",0.1,0.9,0.36,"bridge",721,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,NA,"Angola","Colony of",4,0.12,721,NA
"541","2","2-541",18.8593346347661,"1313",0,1,0,"bridge",1313,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"Mozambique (Portuguese East Africa)","Colony of",4,0.784,1313,NA
"541","200","200-541",21.4256792779334,"31359",0.6,0.4,0.96,"1",31359,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Mozambique (Portuguese East Africa)","Colony of",4,0.784,31359,NA
"541","235","235-541",20.9642935982788,"447.87004224618784",0.5,0.5,1,"bridge",447.870042246188,1,1,"Portugal","Sovereign",4,0.0886666666666667,1,"Mozambique (Portuguese East Africa)","Colony of",4,0.784,447.870042246188,NA
"541","561","541-561",19.7381664165295,"108",0.6,0.4,0.96,"1",108,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"Mozambique (Portuguese East Africa)","Colony of",4,0.784,108,NA
"541","750","541-750",23.2672081519588,"55392.52725305817",0.5,0.5,1,"bridge",55392.5272530582,1,1,"India","Colony of",1,0.0477966101694915,1,"Mozambique (Portuguese East Africa)","Colony of",4,0.784,55392.5272530582,NA
"561","155","155-561",20.6142605218713,"46150.46330342697",0,1,0,"bridge",46150.463303427,1,1,"Chile","Sovereign",2,0.115,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,46150.463303427,NA
"561","165","165-561",18.3007190539386,"1891.4583333333335",0,1,0,"bridge",1891.45833333333,1,1,"Uruguay","Sovereign",2,0.125454545454545,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1891.45833333333,NA
"561","200","200-561",22.341089611589,"5989601|4120201",1,0,0,"1",5989601,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,5989601,4120201
"561","750","561-750",18.9790660597475,"58158.442206873595|1139",0.9,0.1,0.36,"1",58158.4422068736,1,1,"India","Colony of",1,0.0477966101694915,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,58158.4422068736,1139
"562","200","200-562",22.3727697806645,"1505953|607609",0.9,0.1,0.36,"1",1505953,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Natal","Colony of",1,0.144,1505953,607609
"562","561","561-562",24.092472954422,"26904|103948",0.9,0.1,0.36,"1",103948,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"Natal","Colony of",1,0.144,26904,103948
"562","750","562-750",20.2103270586893,"48528.58450528418|38",1,0,0,"1",48528.5845052842,1,1,"India","Colony of",1,0.0477966101694915,1,"Natal","Colony of",1,0.144,48528.5845052842,38
"562","903","562-903",23.1058419149456,"69309|6",1,0,0,"1",69309,1,1,"South Australia","Colony of",1,0.056875,1,"Natal","Colony of",1,0.144,69309,6
"5651","561","561-5651",26.4481525199572,"10333",1,0,0,"1",10333,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"Walvis Bay","Possession of",1,0,10333,NA
"580","200","200-580",20.8669600569215,"36920",0.9,0.1,0.36,"1",36920,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Madagascar (Malagasy Republic)","Sovereign (unrecognized)",1,0.18,36920,NA
"580","561","561-580",20.5466699635847,"499",0.9,0.1,0.36,"1",499,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"Madagascar (Malagasy Republic)","Sovereign (unrecognized)",1,0.18,499,NA
"580","590","580-590",26.3264224659714,"143440",1,0,0,"1",143440,1,1,"Mauritius","Colony of",1,0.0763636363636364,1,"Madagascar (Malagasy Republic)","Sovereign (unrecognized)",1,0.18,143440,NA
"580","750","580-750",18.9786457796561,"1564.9496546559042",1,0,0,"1",1564.9496546559,1,1,"India","Colony of",1,0.0477966101694915,1,"Madagascar (Malagasy Republic)","Sovereign (unrecognized)",1,0.18,1564.9496546559,NA
"585","200","200-585",19.6960554468169,"38896",0.9,0.1,0.36,"1",38896,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Reunion (Bourbon I.)","Colony of",1,0.144,38896,NA
"585","220","220-585",22.3666801210908,"333386.25178599777",0,1,0,"bridge",333386.251785998,1,1,"France","Sovereign",3,0.54536231884058,1,"Reunion (Bourbon I.)","Colony of",1,0.144,333386.251785998,NA
"585","561","561-585",20.7043954450119,"1985",0.9,0.1,0.36,"1",1985,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"Reunion (Bourbon I.)","Colony of",1,0.144,1985,NA
"585","590","585-590",24.360156821185,"68217",1,0,0,"1",68217,1,1,"Mauritius","Colony of",1,0.0763636363636364,1,"Reunion (Bourbon I.)","Colony of",1,0.144,68217,NA
"585","750","585-750",22.485608639025,"177302.82100357828",1,0,0,"1",177302.821003578,1,1,"India","Colony of",1,0.0477966101694915,1,"Reunion (Bourbon I.)","Colony of",1,0.144,177302.821003578,NA
"590","200","200-590",21.6498234445631,"492326|529901",0.9,0.1,0.36,"1",529901,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Mauritius","Colony of",1,0.0763636363636364,492326,529901
"590","210","210-590",11.1530165998485,"3.553425336749029",0,1,0,"bridge",3.55342533674903,1,1,"Netherlands","Sovereign",0,0.0239473684210526,1,"Mauritius","Colony of",1,0.0763636363636364,3.55342533674903,NA
"590","211","211-590",18.7793313074679,"6015",0,1,0,"bridge",6015,1,1,"Belgium","Sovereign",0,0.0476,1,"Mauritius","Colony of",1,0.0763636363636364,6015,NA
"590","561","561-590",23.6775831161995,"38488|376898",0.9,0.1,0.36,"1",376898,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"Mauritius","Colony of",1,0.0763636363636364,38488,376898
"590","562","562-590",22.1718456443241,"2499",1,0,0,"1",2499,1,1,"Natal","Colony of",1,0.144,1,"Mauritius","Colony of",1,0.0763636363636364,2499,NA
"590","750","590-750",22.9090944550037,"468936.1737538487|793147",1,0,0,"1",793147,1,1,"India","Colony of",1,0.0477966101694915,1,"Mauritius","Colony of",1,0.0763636363636364,468936.173753849,793147
"590","780","590-780",21.5184158765943,"5789",1,0,0,"1",5789,1,1,"Sri Lanka (Ceylon)","Colony of",1,0.0423529411764706,1,"Mauritius","Colony of",1,0.0763636363636364,5789,NA
"590","901","590-901",22.9343636555332,"21822|418630",1,0,0,"1",418630,1,1,"New South Wales","Colony of",1,0.0378947368421053,1,"Mauritius","Colony of",1,0.0763636363636364,21822,418630
"590","902","590-902",24.3862215069679,"4003|61958",1,0,0,"1",61958,1,1,"Western Australia","Colony of",1,0.0458333333333333,1,"Mauritius","Colony of",1,0.0763636363636364,4003,61958
"590","903","590-903",23.329880272591,"42792|175944",1,0,0,"1",175944,1,1,"South Australia","Colony of",1,0.056875,1,"Mauritius","Colony of",1,0.0763636363636364,42792,175944
"590","904","590-904",23.6855961120138,"26701|619404",1,0,0,"1",619404,1,1,"Victoria","Colony of",1,0.0433333333333333,1,"Mauritius","Colony of",1,0.0763636363636364,26701,619404
"590","920","590-920",23.5530151067548,"2561|303878",1,0,0,"1",303878,1,1,"New Zealand","Colony of",1,0.0276923076923077,1,"Mauritius","Colony of",1,0.0763636363636364,2561,303878
"6","1048","1048-6",18.5040795602648,"137",1,0,0,"2",137,1,1,"Trinidad","Colony of",2,0.1875,1,"Puerto Rico","Colony of",2,0.181428571428571,137,NA
"6","2","2-6",21.922510498033,"375935.9469906129",1,0,0,"2",375935.946990613,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"Puerto Rico","Colony of",2,0.181428571428571,375935.946990613,NA
"6","20","20-6",21.2319744214216,"26460",1,0,0,"2",26460,1,1,"Canada (Province of Canada)","Colony of",2,0.0984782608695652,1,"Puerto Rico","Colony of",2,0.181428571428571,26460,NA
"6","200","200-6",20.9970721786422,"273369",0,1,0,"bridge",273369,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Puerto Rico","Colony of",2,0.181428571428571,273369,NA
"6","211","211-6",19.7487248216256,"16913",0,1,0,"bridge",16913,1,1,"Belgium","Sovereign",0,0.0476,1,"Puerto Rico","Colony of",2,0.181428571428571,16913,NA
"6","220","220-6",20.001440963453,"59918",0.35,0.65,0.91,"bridge",59918,1,1,"France","Sovereign",3,0.54536231884058,1,"Puerto Rico","Colony of",2,0.181428571428571,59918,NA
"6","230","230-6",23.5606011731482,"433206.3219083713",0.9,0.1,0.36,"2",433206.321908371,1,1,"Spain","Sovereign",2,0.163684210526316,1,"Puerto Rico","Colony of",2,0.181428571428571,433206.321908371,NA
"600","200","200-600",22.3600261094361,"210685",0.1,0.9,0.36,"bridge",210685,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Morocco","Sovereign",4,0.515,210685,NA
"600","211","211-600",19.083467676849,"1715",0.2,0.8,0.64,"bridge",1715,1,1,"Belgium","Sovereign",0,0.0476,1,"Morocco","Sovereign",4,0.515,1715,NA
"600","220","220-600",20.2714898027852,"15481",0.15,0.85,0.51,"bridge",15481,1,1,"France","Sovereign",3,0.54536231884058,1,"Morocco","Sovereign",4,0.515,15481,NA
"600","230","230-600",19.5938803462033,"1617.822243150672",0.05,0.95,0.19,"bridge",1617.82224315067,1,1,"Spain","Sovereign",2,0.163684210526316,1,"Morocco","Sovereign",4,0.515,1617.82224315067,NA
"600","235","235-600",21.1381487067653,"1406.520499999142",0.75,0.25,0.75,"4",1406.52049999914,1,1,"Portugal","Sovereign",4,0.0886666666666667,1,"Morocco","Sovereign",4,0.515,1406.52049999914,NA
"600","615","600-615",21.6555046951043,"2991",0.2,0.8,0.64,"bridge",2991,1,1,"Algeria (Regency of Algiers)","Colony of",0,0.0995454545454546,1,"Morocco","Sovereign",4,0.515,2991,NA
"6067","2","2-6067",22.1213122214377,"1740",0.45,0.55,0.99,"bridge",1740,1,1,"United States of America","Sovereign",2,0.11126582278481,NA,"Captaincy-general of north Africa","Colony of",2,0.67,1740,NA
"6067","220","220-6067",20.2310359201517,"286",0.85,0.15,0.51,"3",286,1,1,"France","Sovereign",3,0.54536231884058,NA,"Captaincy-general of north Africa","Colony of",2,0.67,286,NA
"6067","230","230-6067",23.9468489527006,"2418.4491867098277",0.55,0.45,0.99,"2",2418.44918670983,1,1,"Spain","Sovereign",2,0.163684210526316,NA,"Captaincy-general of north Africa","Colony of",2,0.67,2418.44918670983,NA
"6067","615","6067-615",21.6103978728406,"55",0.05,0.95,0.19,"bridge",55,1,1,"Algeria (Regency of Algiers)","Colony of",0,0.0995454545454546,NA,"Captaincy-general of north Africa","Colony of",2,0.67,55,NA
"615","200","200-615",20.4064236911507,"317432|1090685.9422130496",0,1,0,"bridge",1090685.94221305,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Algeria (Regency of Algiers)","Colony of",0,0.0995454545454546,317432,1090685.94221305
"615","210","210-615",18.6038115454597,"204.11536236674652|23369.582473408474",1,0,0,"0",23369.5824734085,1,1,"Netherlands","Sovereign",0,0.0239473684210526,1,"Algeria (Regency of Algiers)","Colony of",0,0.0995454545454546,204.115362366747,23369.5824734085
"615","230","230-615",23.0074076236922,"298623.461550419|1030723.567232894",0,1,0,"bridge",1030723.56723289,1,1,"Spain","Sovereign",2,0.163684210526316,1,"Algeria (Regency of Algiers)","Colony of",0,0.0995454545454546,298623.461550419,1030723.56723289
"615","325","325-615",21.4275735648792,"282086.02733361727|294703.52436894743",1,0,0,"0",294703.524368947,1,1,"Italy","Sovereign",0,0.0267647058823529,1,"Algeria (Regency of Algiers)","Colony of",0,0.0995454545454546,282086.027333617,294703.524368947
"615","338","338-615",22.6765025995088,"1803|71372",1,0,0,"0",71372,1,1,"Malta","Colony of",0,0.0378947368421053,1,"Algeria (Regency of Algiers)","Colony of",0,0.0995454545454546,1803,71372
"615","350","350-615",16.5415895108479,"269.33952004640037|6.389903159231624",1,0,0,"0",269.3395200464,1,1,"Greece","Sovereign",0,0.0378947368421053,1,"Algeria (Regency of Algiers)","Colony of",0,0.0995454545454546,269.3395200464,6.38990315923162
"616","200","200-616",20.4731314665468,"174593",0,1,0,"bridge",174593,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Tunisia (Regency of Tunis)","Protectorate of",0,0.08,174593,NA
"616","211","211-616",18.6333198574448,"5979",1,0,0,"0",5979,1,1,"Belgium","Sovereign",0,0.0476,1,"Tunisia (Regency of Tunis)","Protectorate of",0,0.08,5979,NA
"616","220","220-616",22.534515659618,"813729",0.1,0.9,0.36,"bridge",813729,1,1,"France","Sovereign",3,0.54536231884058,1,"Tunisia (Regency of Tunis)","Protectorate of",0,0.08,813729,NA
"616","230","230-616",15.2630500773989,"116.39554466669549",0,1,0,"bridge",116.395544666695,1,1,"Spain","Sovereign",2,0.163684210526316,1,"Tunisia (Regency of Tunis)","Protectorate of",0,0.08,116.395544666695,NA
"616","255","255-616",20.658591646414,"88479",0.9,0.1,0.36,"0",88479,1,1,"Germany (Zollverein)","Sovereign",0,0.258627450980392,1,"Tunisia (Regency of Tunis)","Protectorate of",0,0.08,88479,NA
"616","325","325-616",20.2222586982972,"24941",1,0,0,"0",24941,1,1,"Italy","Sovereign",0,0.0267647058823529,1,"Tunisia (Regency of Tunis)","Protectorate of",0,0.08,24941,NA
"616","338","338-616",25.3861505377746,"11448",1,0,0,"0",11448,1,1,"Malta","Colony of",0,0.0378947368421053,1,"Tunisia (Regency of Tunis)","Protectorate of",0,0.08,11448,NA
"616","350","350-616",20.6032044460666,"2525.918944392083",1,0,0,"0",2525.91894439208,1,1,"Greece","Sovereign",0,0.0378947368421053,1,"Tunisia (Regency of Tunis)","Protectorate of",0,0.08,2525.91894439208,NA
"616","615","615-616",23.9186185515366,"157230",1,0,0,"0",157230,1,1,"Algeria (Regency of Algiers)","Colony of",0,0.0995454545454546,1,"Tunisia (Regency of Tunis)","Protectorate of",0,0.08,157230,NA
